vehID FromStopID ToStopID Uhrzeit(Ist) Uhrzeit(Soll) Delay Drive_Continue
12 6 6 1290 1225 65 yes
90 45 45 1292 1242 50 yes
58 58 4 1292 1242 50 yes
24 4 4 1292 1257 35 yes
37 108 108 1295 1260 35 yes
91 74 113 1298 1248 50 yes
35 2 74 1298 1233 65 yes
38 29 6 1300 1205 95 yes
54 0 46 1301 1251 50 yes
10 47 57 1301 1221 80 yes
7 78 60 1302 1227 75 yes
7 404 404 404 404 404 404
67 74 161 1302 1237 65 no
20 55 55 1302 1222 80 yes
32 4 9 1302 1267 35 yes
57 9 9 1303 1273 30 yes
83 4 12 1305 1235 70 yes
96 1 10 1305 1260 45 yes
82 6 168 1305 1260 45 no
45 29 67 1306 1256 50 yes
55 52 51 1307 1227 80 yes
79 32 43 1307 1247 60 yes
56 24 4 1307 1257 50 yes
40 31 10 1311 1271 40 yes
22 76 6 1311 1251 60 yes
26 88 88 1311 1281 30 yes
97 48 29 1312 1282 30 yes
11 69 70 1312 1252 60 yes
84 16 163 1313 1293 20 no
49 51 52 1313 1268 45 yes
81 6 3 1315 1255 60 yes
64 6 3 1315 1240 75 yes
17 82 49 1316 1256 60 yes
52 4 4 1316 1281 35 yes
29 49 59 1318 1278 40 yes
33 82 162 1320 1235 85 no
39 52 51 1322 1262 60 yes
66 9 168 1323 1278 45 no
65 5 6 1324 1279 45 yes
48 87 168 1325 1255 70 no
80 35 35 1325 1285 40 yes
63 87 87 1325 1290 35 yes
47 38 31 1325 1285 40 yes
44 70 162 1327 1282 45 no
18 79 79 1328 1263 65 yes
89 104 104 1328 1278 50 yes
74 16 1 1330 1270 60 yes
46 102 39 1330 1280 50 yes
41 9 9 1331 1296 35 yes
87 29 30 1331 1266 65 yes
19 32 32 1331 1291 40 yes
16 6 29 1335 1305 30 yes
24 4 12 1335 1300 35 yes
57 9 129 1338 1308 30 yes
72 29 29 1339 1284 55 yes
100 18 161 1340 1315 25 no
51 6 6 1341 1291 50 yes
32 9 9 1342 1297 45 yes
71 32 82 1343 1278 65 yes
71 404 404 404 404 404 404
21 1 82 1344 1269 75 yes
21 404 404 404 404 404 404
37 108 15 1344 1309 35 yes
36 6 75 1345 1290 55 yes
90 45 29 1345 1290 55 yes
26 88 5 1345 1310 35 yes
97 29 29 1347 1317 30 yes
94 19 73 1348 1308 40 yes
23 73 9 1351 1261 90 yes
23 404 404 404 404 404 404
8 4 6 1352 1307 45 yes
85 37 169 1354 1284 70 no
15 73 100 1356 1276 80 yes
15 404 404 404 404 404 404
62 2 2 1358 1268 90 yes
62 404 404 404 404 404 404
12 6 42 1359 1294 65 yes
12 404 404 404 404 404 404
61 71 162 1360 1330 30 no
28 1 168 1360 1310 50 no
27 58 4 1362 1277 85 yes
27 404 404 404 404 404 404
54 46 46 1364 1314 50 yes
58 4 29 1365 1315 50 yes
16 29 29 1365 1335 30 yes
45 67 6 1366 1306 60 yes
45 404 404 404 404 404 404
41 9 19 1368 1333 35 yes
41 404 404 404 404 404 404
50 15 15 1370 1315 55 yes
52 4 89 1370 1335 35 yes
80 35 6 1372 1332 40 yes
80 404 404 404 404 404 404
19 32 82 1372 1322 50 yes
19 404 404 404 404 404 404
91 113 113 1373 1323 50 yes
68 6 1 1375 1300 75 yes
68 404 404 404 404 404 404
63 87 87 1375 1340 35 yes
17 49 49 1378 1318 60 yes
17 404 404 404 404 404 404
97 29 30 1380 1350 30 yes
53 17 17 1381 1341 40 yes
53 404 404 404 404 404 404
89 104 69 1384 1334 50 yes
89 404 404 404 404 404 404
92 6 67 1385 1315 70 yes
92 404 404 404 404 404 404
56 4 6 1385 1335 50 yes
24 12 67 1385 1350 35 yes
32 9 19 1388 1343 45 yes
32 404 404 404 404 404 404
94 73 73 1388 1348 40 yes
94 404 404 404 404 404 404
81 3 3 1389 1329 60 yes
81 404 404 404 404 404 404
83 12 25 1390 1315 75 yes
83 404 404 404 404 404 404
74 1 1 1390 1325 65 yes
74 404 404 404 404 404 404
57 129 36 1391 1356 35 yes
2 61 78 1394 1349 45 yes
2 404 404 404 404 404 404
79 43 43 1395 1335 60 yes
79 404 404 404 404 404 404
18 79 6 1395 1320 75 yes
18 404 404 404 404 404 404
72 29 30 1395 1335 60 yes
72 404 404 404 404 404 404
51 6 58 1395 1340 55 yes
51 404 404 404 404 404 404
38 6 6 1396 1291 105 yes
38 404 404 404 404 404 404
40 10 10 1396 1356 40 yes
40 404 404 404 404 404 404
8 6 6 1397 1352 45 yes
8 404 404 404 404 404 404
10 57 23 1398 1318 80 yes
10 404 404 404 404 404 404
49 52 49 1398 1353 45 yes
49 404 404 404 404 404 404
29 59 32 1398 1358 40 yes
20 55 4 1399 1319 80 yes
20 404 404 404 404 404 404
37 15 15 1400 1365 35 yes
35 74 161 1402 1332 70 no
64 3 3 1404 1319 85 yes
64 404 404 404 404 404 404
96 10 10 1405 1360 45 yes
96 404 404 404 404 404 404
46 39 142 1405 1355 50 yes
46 404 404 404 404 404 404
11 70 104 1407 1347 60 yes
11 404 404 404 404 404 404
65 6 3 1409 1364 45 yes
65 404 404 404 404 404 404
47 31 160 1410 1370 40 no
16 29 41 1415 1385 30 yes
16 404 404 404 404 404 404
58 29 29 1416 1366 50 yes
58 404 404 404 404 404 404
39 51 51 1420 1355 65 yes
39 404 404 404 404 404 404
90 29 1 1420 1355 65 yes
90 404 404 404 404 404 404
24 67 67 1420 1380 40 yes
24 404 404 404 404 404 404
22 6 16 1422 1362 60 yes
22 404 404 404 404 404 404
87 30 4 1424 1359 65 yes
87 404 404 404 404 404 404
55 51 51 1425 1340 85 yes
55 404 404 404 404 404 404
26 5 5 1425 1390 35 yes
26 404 404 404 404 404 404
63 87 87 1425 1390 35 yes
63 404 404 404 404 404 404
36 75 75 1426 1361 65 yes
36 404 404 404 404 404 404
57 36 36 1426 1391 35 yes
57 404 404 404 404 404 404
50 15 6 1430 1375 55 yes
50 404 404 404 404 404 404
52 89 89 1431 1396 35 yes
52 404 404 404 404 404 404
97 30 4 1435 1405 30 yes
97 404 404 404 404 404 404
56 6 6 1435 1375 60 yes
56 404 404 404 404 404 404
54 46 33 1437 1387 50 yes
54 404 404 404 404 404 404
91 113 6 1437 1377 60 yes
91 404 404 404 404 404 404
37 15 62 1438 1398 40 yes
37 404 404 404 404 404 404
29 32 32 1439 1394 45 yes
29 404 404 404 404 404 404
