vehID FromStopID ToStopID Uhrzeit(Ist) Uhrzeit(Soll) Delay Drive_Continue
20 59 32 543 543 0 yes
38 45 45 544 544 0 yes
20 32 32 544 544 0 yes
17 82 49 545 545 0 yes
58 1 87 547 547 0 yes
17 49 49 547 547 0 yes
33 52 49 548 548 0 yes
11 56 56 548 548 0 yes
21 10 0 548 548 0 yes
11 56 51 549 549 0 yes
19 162 28 549 549 0 yes
6 2 160 550 550 0 no
27 4 159 550 550 0 yes
63 29 168 550 550 0 no
28 24 24 550 550 0 yes
89 78 78 551 551 0 yes
70 19 73 551 551 0 yes
70 73 9 551 551 0 yes
31 111 20 552 552 0 yes
58 87 87 552 552 0 yes
33 49 32 552 552 0 yes
89 78 60 552 552 0 yes
51 30 6 553 553 0 yes
68 1 33 554 554 0 yes
12 6 6 554 554 0 yes
51 6 6 554 554 0 yes
68 33 33 554 554 0 yes
18 4 79 555 555 0 yes
39 29 30 555 555 0 yes
27 159 6 555 555 0 yes
58 87 87 555 555 0 yes
12 6 42 555 555 0 yes
51 6 91 555 555 0 yes
62 2 2 556 556 0 yes
76 74 161 557 557 0 no
94 33 1 557 557 0 yes
19 28 27 557 557 0 yes
90 61 66 558 558 0 yes
65 14 4 558 558 0 yes
68 33 34 558 558 0 yes
62 2 63 558 558 0 yes
94 1 1 558 558 0 yes
91 109 109 560 560 0 yes
48 35 35 560 560 0 yes
92 6 6 560 560 0 yes
38 45 29 560 560 0 yes
82 47 151 561 561 0 yes
82 151 47 561 561 0 yes
82 47 48 561 561 0 yes
72 4 4 562 562 0 yes
27 6 87 562 562 0 yes
17 49 59 563 563 0 yes
94 1 31 563 563 0 yes
7 60 60 564 564 0 yes
22 9 4 564 564 0 yes
31 20 20 564 564 0 yes
23 29 29 565 565 0 yes
29 82 162 565 565 0 no
5 4 29 565 565 0 yes
80 6 6 565 565 0 yes
88 51 51 565 565 0 yes
36 4 6 565 565 0 yes
79 43 43 565 565 0 yes
92 6 3 565 565 0 yes
36 6 6 565 565 0 yes
87 48 30 566 566 0 yes
35 24 7 566 566 0 yes
11 51 51 566 566 0 yes
62 63 63 566 566 0 yes
27 87 87 566 566 0 yes
5 29 29 566 566 0 yes
28 24 4 567 567 0 yes
90 66 66 567 567 0 yes
48 35 6 567 567 0 yes
31 20 21 567 567 0 yes
73 16 4 568 568 0 yes
74 1 47 568 568 0 yes
66 113 16 568 568 0 yes
18 79 79 568 568 0 yes
22 4 4 568 568 0 yes
11 51 52 568 568 0 yes
62 63 2 568 568 0 yes
90 66 19 568 568 0 yes
2 78 78 569 569 0 yes
85 37 38 569 569 0 yes
49 82 56 569 569 0 yes
65 4 4 569 569 0 yes
7 60 78 569 569 0 yes
58 87 42 570 570 0 yes
72 4 12 570 570 0 yes
23 29 4 570 570 0 yes
80 6 100 570 570 0 yes
88 51 56 570 570 0 yes
79 43 32 570 570 0 yes
36 6 75 570 570 0 yes
87 30 4 570 570 0 yes
27 87 87 570 570 0 yes
5 29 46 570 570 0 yes
18 79 6 570 570 0 yes
22 4 26 570 570 0 yes
2 78 107 570 570 0 yes
85 38 38 570 570 0 yes
65 4 6 570 570 0 yes
87 4 6 571 571 0 yes
73 4 4 572 572 0 yes
76 161 74 573 573 0 yes
12 42 29 574 574 0 yes
91 109 0 575 575 0 yes
85 38 31 575 575 0 yes
76 74 2 575 575 0 yes
33 32 32 576 576 0 yes
35 7 7 576 576 0 yes
62 2 2 576 576 0 yes
52 1 163 577 577 0 no
33 32 82 577 577 0 yes
55 28 28 578 578 0 yes
81 121 103 578 578 0 yes
71 69 52 578 578 0 yes
2 107 78 578 578 0 yes
62 2 2 578 578 0 yes
81 103 103 578 578 0 yes
92 3 3 579 579 0 yes
64 82 66 580 580 0 yes
56 15 15 580 580 0 yes
68 34 54 580 580 0 yes
38 29 6 580 580 0 yes
58 42 42 580 580 0 yes
64 66 66 580 580 0 yes
68 54 54 580 580 0 yes
15 73 100 581 581 0 yes
67 10 96 581 581 0 yes
38 6 6 581 581 0 yes
67 96 96 581 581 0 yes
50 18 18 582 582 0 yes
51 91 58 582 582 0 yes
71 52 52 582 582 0 yes
51 58 58 582 582 0 yes
39 30 6 583 583 0 yes
60 168 33 583 583 0 yes
31 21 111 584 584 0 yes
18 6 29 584 584 0 yes
92 3 4 584 584 0 yes
64 66 1 584 584 0 yes
39 6 6 584 584 0 yes
93 169 126 584 584 0 yes
31 111 111 584 584 0 yes
18 29 29 584 584 0 yes
72 12 67 585 585 0 yes
27 87 87 585 585 0 yes
73 4 6 585 585 0 yes
56 15 6 585 585 0 yes
38 6 45 585 585 0 yes
18 29 30 585 585 0 yes
72 67 67 585 585 0 yes
2 78 78 586 586 0 yes
71 52 51 587 587 0 yes
51 58 4 587 587 0 yes
83 19 23 588 588 0 yes
20 32 28 588 588 0 yes
50 18 16 588 588 0 yes
3 168 4 588 588 0 yes
80 100 7 589 589 0 yes
65 6 29 590 590 0 yes
58 42 29 590 590 0 yes
80 7 7 590 590 0 yes
65 29 29 590 590 0 yes
82 48 6 591 591 0 yes
88 56 164 591 591 0 no
79 32 32 591 591 0 yes
23 4 9 592 592 0 yes
31 111 20 593 593 0 yes
21 0 98 594 594 0 yes
19 27 28 594 594 0 yes
49 56 56 594 594 0 yes
12 29 6 594 594 0 yes
10 10 10 595 595 0 yes
28 4 6 595 595 0 yes
48 6 87 595 595 0 yes
68 54 33 595 595 0 yes
60 33 18 595 595 0 yes
83 23 23 595 595 0 yes
12 6 6 595 595 0 yes
28 6 90 595 595 0 yes
70 9 4 596 596 0 yes
94 31 10 596 596 0 yes
36 75 75 596 596 0 yes
82 6 6 596 596 0 yes
13 1 6 597 597 0 yes
22 26 93 597 597 0 yes
92 4 4 597 597 0 yes
93 126 115 597 597 0 yes
79 32 43 597 597 0 yes
23 9 9 597 597 0 yes
23 9 19 598 598 0 yes
66 16 1 599 599 0 yes
15 100 90 599 599 0 yes
48 87 87 599 599 0 yes
12 6 42 599 599 0 yes
36 75 4 599 599 0 yes
66 1 1 599 599 0 yes
74 47 47 600 600 0 yes
87 6 29 600 600 0 yes
39 6 55 600 600 0 yes
27 87 87 600 600 0 yes
3 4 6 600 600 0 yes
65 29 4 600 600 0 yes
21 98 9 600 600 0 yes
70 4 117 600 600 0 yes
92 4 35 600 600 0 yes
66 1 10 600 600 0 yes
87 29 29 600 600 0 yes
82 6 42 601 601 0 yes
15 90 19 601 601 0 yes
74 47 57 601 601 0 yes
87 29 30 601 601 0 yes
13 6 6 602 602 0 yes
17 59 28 603 603 0 yes
35 7 4 604 604 0 yes
67 96 1 604 604 0 yes
33 82 162 605 605 0 no
72 67 6 605 605 0 yes
93 115 126 606 606 0 yes
22 93 16 607 607 0 yes
11 52 69 608 608 0 yes
10 10 0 608 608 0 yes
49 56 51 609 609 0 yes
76 2 15 610 610 0 yes
51 4 29 610 610 0 yes
58 29 45 610 610 0 yes
31 20 20 610 610 0 yes
90 19 73 611 611 0 yes
91 0 46 611 611 0 yes
51 29 29 611 611 0 yes
90 73 9 611 611 0 yes
2 78 60 612 612 0 yes
11 69 69 612 612 0 yes
18 30 4 613 613 0 yes
28 90 1 613 613 0 yes
73 6 6 614 614 0 yes
18 4 4 614 614 0 yes
48 87 87 615 615 0 yes
27 87 29 615 615 0 yes
13 6 42 615 615 0 yes
51 29 30 615 615 0 yes
73 6 91 615 615 0 yes
18 4 79 615 615 0 yes
62 2 2 616 616 0 yes
93 126 126 616 616 0 yes
55 28 27 617 617 0 yes
38 45 87 617 617 0 yes
68 33 4 617 617 0 yes
11 69 70 617 617 0 yes
12 42 168 618 618 0 no
74 57 1 618 618 0 yes
62 2 63 618 618 0 yes
74 1 33 618 618 0 yes
74 33 18 618 618 0 yes
15 19 73 619 619 0 yes
58 45 45 619 619 0 yes
15 73 73 619 619 0 yes
85 31 0 620 620 0 yes
3 6 29 620 620 0 yes
92 35 35 620 620 0 yes
82 42 42 620 620 0 yes
27 29 244 620 620 0 yes
58 45 29 620 620 0 yes
85 0 0 620 620 0 yes
3 29 29 620 620 0 yes
81 103 6 621 621 0 yes
68 4 4 621 621 0 yes
65 4 4 622 622 0 yes
17 28 28 623 623 0 yes
89 60 60 624 624 0 yes
5 46 0 624 624 0 yes
20 28 55 624 624 0 yes
91 46 46 624 624 0 yes
56 6 50 625 625 0 yes
71 51 51 625 625 0 yes
79 43 43 625 625 0 yes
36 4 6 625 625 0 yes
35 4 2 625 625 0 yes
72 6 29 625 625 0 yes
76 15 15 625 625 0 yes
28 1 10 625 625 0 yes
38 87 87 625 625 0 yes
91 46 29 625 625 0 yes
36 6 75 625 625 0 yes
72 29 4 625 625 0 yes
49 51 51 626 626 0 yes
62 63 63 626 626 0 yes
31 20 21 627 627 0 yes
92 35 6 627 627 0 yes
27 244 41 627 627 0 yes
20 55 55 627 627 0 yes
50 16 6 628 628 0 yes
18 79 79 628 628 0 yes
17 28 59 628 628 0 yes
71 51 52 628 628 0 yes
62 63 2 628 628 0 yes
7 78 78 629 629 0 yes
21 9 1 629 629 0 yes
87 30 6 629 629 0 yes
89 60 61 629 629 0 yes
70 117 168 630 630 0 no
48 87 87 630 630 0 yes
3 29 4 630 630 0 yes
68 4 12 630 630 0 yes
65 4 6 630 630 0 yes
79 43 32 630 630 0 yes
76 15 68 630 630 0 yes
49 51 56 630 630 0 yes
18 79 6 630 630 0 yes
7 78 107 630 630 0 yes
21 1 1 630 630 0 yes
87 6 6 630 630 0 yes
87 6 45 631 631 0 yes
50 6 6 633 633 0 yes
8 166 73 633 633 0 yes
80 7 4 634 634 0 yes
60 18 18 634 634 0 yes
83 23 47 634 634 0 yes
13 42 166 634 634 0 no
85 0 37 635 635 0 yes
82 42 29 636 636 0 yes
62 2 2 636 636 0 yes
64 1 75 637 637 0 yes
5 0 0 637 637 0 yes
19 28 162 638 638 0 no
35 2 74 638 638 0 yes
7 107 78 638 638 0 yes
62 2 2 638 638 0 yes
93 126 115 639 639 0 yes
31 21 111 639 639 0 yes
31 111 111 639 639 0 yes
58 29 29 640 640 0 yes
38 87 87 640 640 0 yes
94 10 10 641 641 0 yes
39 55 52 641 641 0 yes
8 73 82 641 641 0 yes
39 52 52 641 641 0 yes
73 91 58 642 642 0 yes
5 0 109 642 642 0 yes
73 58 58 642 642 0 yes
51 30 6 643 643 0 yes
20 55 4 644 644 0 yes
18 6 29 644 644 0 yes
21 1 82 644 644 0 yes
51 6 6 644 644 0 yes
18 29 4 644 644 0 yes
22 16 33 645 645 0 yes
48 87 168 645 645 0 no
68 12 67 645 645 0 yes
76 68 29 645 645 0 yes
50 6 58 645 645 0 yes
58 29 30 645 645 0 yes
51 6 45 645 645 0 yes
68 67 67 645 645 0 yes
7 78 78 646 646 0 yes
22 33 33 646 646 0 yes
72 4 79 647 647 0 yes
39 52 51 647 647 0 yes
73 58 4 647 647 0 yes
23 19 73 648 648 0 yes
60 18 16 648 648 0 yes
93 115 169 648 648 0 no
23 73 73 648 648 0 yes
15 73 100 649 649 0 yes
65 6 88 650 650 0 yes
87 45 45 650 650 0 yes
64 75 75 650 650 0 yes
36 75 75 651 651 0 yes
49 56 56 651 651 0 yes
11 70 104 652 652 0 yes
3 4 4 652 652 0 yes
83 47 47 652 652 0 yes
79 32 32 653 653 0 yes
72 79 79 653 653 0 yes
83 47 48 653 653 0 yes
10 0 1 654 654 0 yes
55 27 28 654 654 0 yes
65 88 5 654 654 0 yes
36 75 4 654 654 0 yes
11 104 104 654 654 0 yes
66 10 96 655 655 0 yes
81 6 3 655 655 0 yes
92 6 4 655 655 0 yes
80 4 6 655 655 0 yes
38 87 87 655 655 0 yes
72 79 6 655 655 0 yes
66 96 96 655 655 0 yes
80 6 6 655 655 0 yes
90 9 9 656 656 0 yes
82 29 4 656 656 0 yes
22 33 76 656 656 0 yes
92 4 4 656 656 0 yes
82 4 4 656 656 0 yes
74 18 18 657 657 0 yes
90 9 19 658 658 0 yes
64 75 4 659 659 0 yes
3 4 6 660 660 0 yes
11 104 69 660 660 0 yes
80 6 24 660 660 0 yes
92 4 35 660 660 0 yes
67 1 4 661 661 0 yes
79 32 43 661 661 0 yes
82 4 79 661 661 0 yes
66 96 1 662 662 0 yes
17 59 32 663 663 0 yes
27 41 41 664 664 0 yes
51 45 45 664 664 0 yes
17 32 32 664 664 0 yes
68 67 6 665 665 0 yes
67 4 4 665 665 0 yes
18 4 4 666 666 0 yes
87 45 29 666 666 0 yes
25 162 49 666 666 0 yes
50 58 58 667 667 0 yes
15 100 7 667 667 0 yes
71 52 49 668 668 0 yes
94 10 0 668 668 0 yes
74 18 16 668 668 0 yes
15 7 7 668 668 0 yes
49 56 51 669 669 0 yes
81 3 3 669 669 0 yes
72 6 29 669 669 0 yes
33 162 28 669 669 0 yes
72 29 29 669 669 0 yes
62 2 2 670 670 0 yes
73 4 163 670 670 0 no
38 87 87 670 670 0 yes
72 29 30 670 670 0 yes
23 73 9 671 671 0 yes
48 168 1 671 671 0 yes
31 111 20 672 672 0 yes
7 78 60 672 672 0 yes
25 49 32 672 672 0 yes
50 58 4 672 672 0 yes
71 49 49 672 672 0 yes
15 7 4 672 672 0 yes
58 30 6 673 673 0 yes
82 79 79 674 674 0 yes
18 4 6 674 674 0 yes
81 3 4 674 674 0 yes
58 6 6 674 674 0 yes
76 29 29 675 675 0 yes
17 32 82 675 675 0 yes
67 4 79 675 675 0 yes
58 6 91 675 675 0 yes
82 79 6 676 676 0 yes
35 74 161 677 677 0 no
33 28 27 677 677 0 yes
62 2 63 678 678 0 yes
28 10 10 680 680 0 yes
5 109 163 680 680 0 no
36 4 6 680 680 0 yes
3 6 1 680 680 0 yes
92 35 35 680 680 0 yes
51 45 29 680 680 0 yes
36 6 6 680 680 0 yes
56 50 50 683 683 0 yes
48 1 31 683 683 0 yes
71 49 59 683 683 0 yes
1 167 39 683 683 0 yes
2 60 60 684 684 0 yes
27 41 29 684 684 0 yes
31 20 20 684 684 0 yes
3 1 1 684 684 0 yes
91 29 4 685 685 0 yes
8 82 66 685 685 0 yes
20 4 6 685 685 0 yes
39 51 51 685 685 0 yes
64 4 6 685 685 0 yes
79 43 43 685 685 0 yes
68 6 1 685 685 0 yes
38 87 87 685 685 0 yes
36 6 75 685 685 0 yes
1 39 142 685 685 0 yes
91 4 4 685 685 0 yes
8 66 66 685 685 0 yes
20 6 6 685 685 0 yes
64 6 3 685 685 0 yes
83 48 4 686 686 0 yes
80 24 24 686 686 0 yes
87 29 29 686 686 0 yes
49 51 51 686 686 0 yes
62 63 63 686 686 0 yes
56 50 6 686 686 0 yes
81 4 4 687 687 0 yes
92 35 6 687 687 0 yes
31 20 21 687 687 0 yes
80 24 4 687 687 0 yes
60 16 42 688 688 0 yes
10 1 47 688 688 0 yes
67 79 2 688 688 0 yes
39 51 52 688 688 0 yes
8 66 19 688 688 0 yes
62 63 2 688 688 0 yes
85 37 38 689 689 0 yes
2 60 61 689 689 0 yes
68 1 31 689 689 0 yes
76 29 46 690 690 0 yes
82 6 168 690 690 0 no
79 43 32 690 690 0 yes
91 4 26 690 690 0 yes
20 6 100 690 690 0 yes
83 4 12 690 690 0 yes
49 51 56 690 690 0 yes
81 4 6 690 690 0 yes
85 38 38 690 690 0 yes
87 29 30 691 691 0 yes
15 4 6 693 693 0 yes
28 10 22 693 693 0 yes
37 161 74 693 693 0 yes
15 6 6 693 693 0 yes
89 61 69 694 694 0 yes
22 76 76 694 694 0 yes
18 6 29 694 694 0 yes
18 29 29 694 694 0 yes
85 38 31 695 695 0 yes
37 74 2 695 695 0 yes
25 32 32 696 696 0 yes
62 2 2 696 696 0 yes
25 32 82 697 697 0 yes
55 28 52 698 698 0 yes
11 69 78 698 698 0 yes
72 30 4 698 698 0 yes
67 2 2 698 698 0 yes
15 6 90 698 698 0 yes
65 5 5 699 699 0 yes
64 3 3 699 699 0 yes
72 4 4 699 699 0 yes
21 82 66 700 700 0 yes
50 4 4 700 700 0 yes
51 29 6 700 700 0 yes
38 87 87 700 700 0 yes
60 42 42 700 700 0 yes
72 4 79 700 700 0 yes
21 66 66 700 700 0 yes
1 142 167 701 701 0 no
89 69 70 701 701 0 yes
51 6 6 701 701 0 yes
58 91 58 702 702 0 yes
55 52 52 702 702 0 yes
58 58 58 702 702 0 yes
3 1 82 704 704 0 yes
31 21 111 704 704 0 yes
18 29 4 704 704 0 yes
65 5 6 704 704 0 yes
64 3 4 704 704 0 yes
21 66 1 704 704 0 yes
31 111 111 704 704 0 yes
83 12 25 705 705 0 yes
50 4 6 705 705 0 yes
51 6 58 705 705 0 yes
22 76 6 706 706 0 yes
11 78 72 706 706 0 yes
55 52 51 707 707 0 yes
58 58 4 707 707 0 yes
90 19 52 708 708 0 yes
20 100 7 709 709 0 yes
81 6 29 710 710 0 yes
60 42 29 710 710 0 yes
20 7 7 710 710 0 yes
81 29 46 710 710 0 yes
74 16 33 711 711 0 yes
36 75 75 711 711 0 yes
79 32 32 711 711 0 yes
49 56 56 711 711 0 yes
74 33 33 712 712 0 yes
72 79 79 713 713 0 yes
31 111 20 713 713 0 yes
74 33 76 713 713 0 yes
94 0 1 714 714 0 yes
33 27 28 714 714 0 yes
36 75 4 714 714 0 yes
92 6 67 715 715 0 yes
80 4 4 715 715 0 yes
38 87 87 715 715 0 yes
83 25 26 715 715 0 yes
72 79 6 715 715 0 yes
23 9 9 716 716 0 yes
17 82 49 716 716 0 yes
48 31 10 716 716 0 yes
15 90 1 716 716 0 yes
66 1 9 717 717 0 yes
91 26 113 717 717 0 yes
64 4 4 717 717 0 yes
79 32 43 717 717 0 yes
91 113 113 717 717 0 yes
23 9 19 718 718 0 yes
17 49 49 718 718 0 yes
66 9 139 718 718 0 yes
91 113 6 718 718 0 yes
87 30 4 719 719 0 yes
10 47 47 720 720 0 yes
80 4 35 720 720 0 yes
64 4 35 720 720 0 yes
87 4 4 720 720 0 yes
10 47 57 721 721 0 yes
87 4 79 721 721 0 yes
68 31 10 722 722 0 yes
71 59 32 723 723 0 yes
70 168 6 723 723 0 yes
5 163 6 723 723 0 yes
28 22 22 724 724 0 yes
71 32 32 724 724 0 yes
25 82 28 725 725 0 yes
92 67 6 725 725 0 yes
28 22 31 725 725 0 yes
18 4 9 726 726 0 yes
12 168 33 726 726 0 yes
51 58 58 727 727 0 yes
39 52 78 728 728 0 yes
15 1 1 728 728 0 yes
25 28 28 728 728 0 yes
49 56 51 729 729 0 yes
72 6 6 729 729 0 yes
67 2 2 730 730 0 yes
58 4 29 730 730 0 yes
60 29 9 730 730 0 yes
31 20 165 730 730 0 no
38 87 87 730 730 0 yes
72 6 45 730 730 0 yes
8 19 73 731 731 0 yes
18 9 9 731 731 0 yes
58 29 29 731 731 0 yes
8 73 9 731 731 0 yes
51 58 4 732 732 0 yes
18 9 19 732 732 0 yes
62 2 2 734 734 0 yes
50 6 25 734 734 0 yes
87 79 79 734 734 0 yes
60 9 9 734 734 0 yes
27 29 1 735 735 0 yes
37 2 4 735 735 0 yes
70 6 42 735 735 0 yes
5 6 91 735 735 0 yes
58 29 30 735 735 0 yes
89 70 69 736 736 0 yes
39 78 78 736 736 0 yes
87 79 6 736 736 0 yes
90 52 52 737 737 0 yes
25 28 27 737 737 0 yes
10 57 23 738 738 0 yes
12 33 34 738 738 0 yes
15 1 10 738 738 0 yes
50 25 25 738 738 0 yes
27 1 1 739 739 0 yes
10 23 23 739 739 0 yes
56 6 6 740 740 0 yes
85 31 0 740 740 0 yes
36 4 4 740 740 0 yes
80 35 35 740 740 0 yes
64 35 35 740 740 0 yes
14 163 109 740 740 0 yes
85 0 0 740 740 0 yes
28 31 1 742 742 0 yes
17 49 59 743 743 0 yes
7 60 60 744 744 0 yes
76 46 46 744 744 0 yes
65 6 3 744 744 0 yes
55 51 51 745 745 0 yes
79 43 43 745 745 0 yes
91 6 29 745 745 0 yes
92 6 33 745 745 0 yes
38 87 87 745 745 0 yes
50 25 15 745 745 0 yes
56 6 24 745 745 0 yes
36 4 6 745 745 0 yes
76 46 29 745 745 0 yes
91 29 33 745 745 0 yes
49 51 51 746 746 0 yes
83 26 113 747 747 0 yes
80 35 6 747 747 0 yes
64 35 6 747 747 0 yes
83 113 113 747 747 0 yes
31 165 20 747 747 0 yes
31 20 21 747 747 0 yes
11 72 85 748 748 0 yes
94 1 90 748 748 0 yes
60 9 57 748 748 0 yes
49 51 52 748 748 0 yes
83 113 16 748 748 0 yes
11 85 61 748 748 0 yes
72 45 45 749 749 0 yes
89 69 69 749 749 0 yes
7 60 61 749 749 0 yes
92 33 33 749 749 0 yes
91 33 74 749 749 0 yes
37 4 6 750 750 0 yes
87 6 4 750 750 0 yes
55 51 56 750 750 0 yes
79 43 32 750 750 0 yes
74 76 76 751 751 0 yes
87 4 6 751 751 0 yes
39 78 72 753 753 0 yes
92 33 106 753 753 0 yes
13 166 73 753 753 0 yes
20 7 4 754 754 0 yes
70 42 42 754 754 0 yes
27 1 82 754 754 0 yes
10 23 47 754 754 0 yes
14 109 0 755 755 0 yes
85 0 37 755 755 0 yes
62 2 2 756 756 0 yes
21 1 9 757 757 0 yes
22 6 16 757 757 0 yes
33 28 128 758 758 0 yes
71 32 82 758 758 0 yes
67 2 74 758 758 0 yes
65 3 3 758 758 0 yes
21 9 9 758 758 0 yes
3 82 66 760 760 0 yes
51 4 4 760 760 0 yes
12 34 54 760 760 0 yes
38 87 87 760 760 0 yes
94 90 90 760 760 0 yes
3 66 66 760 760 0 yes
12 54 54 760 760 0 yes
48 10 10 761 761 0 yes
89 69 70 761 761 0 yes
13 73 82 761 761 0 yes
22 16 9 761 761 0 yes
2 61 78 762 762 0 yes
66 139 115 762 762 0 yes
5 91 58 762 762 0 yes
22 9 9 762 762 0 yes
5 58 58 762 762 0 yes
58 30 6 763 763 0 yes
65 3 4 763 763 0 yes
2 78 78 763 763 0 yes
66 115 115 763 763 0 yes
81 46 5 764 764 0 yes
31 21 111 764 764 0 yes
21 9 47 764 764 0 yes
3 66 1 764 764 0 yes
58 6 6 764 764 0 yes
66 115 9 764 764 0 yes
31 111 111 764 764 0 yes
36 6 1 765 765 0 yes
72 45 29 765 765 0 yes
51 4 6 765 765 0 yes
58 6 58 765 765 0 yes
22 9 116 766 766 0 yes
68 10 168 767 767 0 no
90 52 51 767 767 0 yes
74 76 16 767 767 0 yes
5 58 4 767 767 0 yes
23 19 9 768 768 0 yes
36 1 1 769 769 0 yes
37 6 88 770 770 0 yes
70 42 29 770 770 0 yes
56 24 24 771 771 0 yes
55 56 56 771 771 0 yes
10 47 47 772 772 0 yes
56 24 4 772 772 0 yes
79 32 32 773 773 0 yes
94 90 19 773 773 0 yes
10 47 48 773 773 0 yes
25 27 28 774 774 0 yes
37 88 88 774 774 0 yes
28 1 168 775 775 0 no
80 6 29 775 775 0 yes
64 6 29 775 775 0 yes
20 4 4 775 775 0 yes
38 87 87 775 775 0 yes
12 54 33 775 775 0 yes
37 88 5 775 775 0 yes
80 29 29 775 775 0 yes
64 29 29 775 775 0 yes
8 9 88 776 776 0 yes
65 4 4 776 776 0 yes
33 128 128 777 777 0 yes
8 88 88 777 777 0 yes
1 167 39 778 778 0 yes
83 16 1 779 779 0 yes
65 4 6 779 779 0 yes
33 128 50 779 779 0 yes
83 1 1 779 779 0 yes
87 6 29 780 780 0 yes
36 1 10 780 780 0 yes
20 4 6 780 780 0 yes
80 29 4 780 780 0 yes
64 29 4 780 780 0 yes
1 39 40 780 780 0 yes
87 29 29 780 780 0 yes
79 32 43 781 781 0 yes
87 29 30 781 781 0 yes
18 19 47 782 782 0 yes
17 59 32 783 783 0 yes
81 5 5 784 784 0 yes
17 32 32 784 784 0 yes
72 29 29 785 785 0 yes
81 5 16 785 785 0 yes
29 162 66 785 785 0 yes
2 78 60 786 786 0 yes
21 47 73 786 786 0 yes
58 58 58 787 787 0 yes
49 52 49 788 788 0 yes
62 2 168 788 788 0 no
48 10 0 788 788 0 yes
55 56 51 789 789 0 yes
50 15 15 790 790 0 yes
5 4 29 790 790 0 yes
70 29 6 790 790 0 yes
38 87 168 790 790 0 no
18 47 47 790 790 0 yes
72 29 30 790 790 0 yes
14 0 0 791 791 0 yes
23 9 9 791 791 0 yes
94 19 73 791 791 0 yes
29 66 1 791 791 0 yes
5 29 29 791 791 0 yes
70 6 6 791 791 0 yes
32 166 29 791 791 0 yes
94 73 9 791 791 0 yes
11 61 49 792 792 0 yes
67 74 161 792 792 0 no
31 111 20 792 792 0 yes
58 58 4 792 792 0 yes
49 49 32 792 792 0 yes
15 10 96 793 793 0 yes
73 163 25 793 793 0 yes
15 96 96 793 793 0 yes
51 6 6 794 794 0 yes
21 73 73 794 794 0 yes
50 15 6 795 795 0 yes
5 29 30 795 795 0 yes
70 6 42 795 795 0 yes
51 6 91 795 795 0 yes
16 163 6 795 795 0 yes
9 168 9 796 796 0 yes
92 106 138 796 796 0 yes
89 70 104 796 796 0 yes
12 33 33 797 797 0 yes
60 57 1 798 798 0 yes
15 96 1 798 798 0 yes
89 104 104 798 798 0 yes
12 33 34 798 798 0 yes
26 163 33 798 798 0 yes
60 1 1 798 798 0 yes
71 82 66 799 799 0 yes
65 6 6 799 799 0 yes
71 66 66 799 799 0 yes
56 4 6 800 800 0 yes
20 6 29 800 800 0 yes
23 9 0 800 800 0 yes
19 162 71 800 800 0 yes
56 6 6 800 800 0 yes
20 29 29 800 800 0 yes
6 160 46 801 801 0 yes
80 4 4 802 802 0 yes
64 4 168 802 802 0 no
11 49 49 802 802 0 yes
83 1 31 803 803 0 yes
11 49 59 803 803 0 yes
52 163 33 803 803 0 yes
22 116 116 804 804 0 yes
31 20 20 804 804 0 yes
89 104 69 804 804 0 yes
65 6 3 804 804 0 yes
53 163 50 804 804 0 yes
76 29 6 805 805 0 yes
13 82 66 805 805 0 yes
90 51 51 805 805 0 yes
74 16 1 805 805 0 yes
8 88 5 805 805 0 yes
1 40 102 805 805 0 yes
79 43 43 805 805 0 yes
73 25 15 805 805 0 yes
56 6 4 805 805 0 yes
6 46 29 805 805 0 yes
41 166 23 805 805 0 yes
35 161 17 805 805 0 yes
13 66 66 805 805 0 yes
74 1 1 805 805 0 yes
1 102 102 805 805 0 yes
10 48 33 806 806 0 yes
55 51 51 806 806 0 yes
92 138 17 806 806 0 yes
76 6 6 806 806 0 yes
16 6 50 807 807 0 yes
31 20 21 807 807 0 yes
10 33 33 807 807 0 yes
91 74 113 808 808 0 yes
39 72 85 808 808 0 yes
66 9 168 808 808 0 no
9 9 57 808 808 0 yes
60 1 47 808 808 0 yes
19 71 60 808 808 0 yes
90 51 52 808 808 0 yes
13 66 19 808 808 0 yes
74 1 47 808 808 0 yes
39 85 71 808 808 0 yes
85 37 169 809 809 0 no
87 30 29 809 809 0 yes
27 82 52 810 810 0 yes
33 50 1 810 810 0 yes
32 29 46 810 810 0 yes
26 33 76 810 810 0 yes
71 66 99 810 810 0 yes
20 29 4 810 810 0 yes
80 4 35 810 810 0 yes
79 43 32 810 810 0 yes
55 51 56 810 810 0 yes
76 6 100 810 810 0 yes
10 33 106 810 810 0 yes
87 29 29 810 810 0 yes
59 160 133 810 810 0 yes
17 32 82 811 811 0 yes
87 29 30 811 811 0 yes
22 116 9 813 813 0 yes
1 102 39 813 813 0 yes
54 163 6 813 813 0 yes
67 161 74 813 813 0 yes
70 42 42 814 814 0 yes
53 50 6 814 814 0 yes
41 23 9 814 814 0 yes
27 52 52 814 814 0 yes
59 133 81 814 814 0 yes
52 33 146 815 815 0 yes
67 74 2 815 815 0 yes
4 161 101 815 815 0 yes
18 47 48 816 816 0 yes
49 32 32 816 816 0 yes
7 61 78 817 817 0 yes
3 1 87 817 817 0 yes
27 52 51 817 817 0 yes
49 32 82 817 817 0 yes
25 28 83 818 818 0 yes
72 30 4 818 818 0 yes
65 3 168 818 818 0 no
