vehID FromStopID ToStopID Uhrzeit(Ist) Uhrzeit(Soll) Delay Drive_Continue
66 4 4 826 751 75 yes
52 66 1 826 771 55 yes
7 60 78 829 774 55 yes
68 0 1 830 765 65 yes
1 102 102 830 760 70 yes
8 73 9 831 801 30 yes
31 111 20 833 773 60 yes
85 31 0 835 790 45 yes
27 4 65 835 780 55 yes
33 51 51 836 781 55 yes
39 35 6 837 767 70 yes
48 3 3 839 779 60 yes
56 15 15 840 790 50 yes
20 49 49 845 780 65 yes
60 9 168 846 781 65 no
25 28 27 847 802 45 yes
17 59 28 848 803 45 yes
94 10 0 848 793 55 yes
74 1 33 848 798 50 yes
26 76 101 848 838 10 yes
59 81 81 848 833 15 yes
2 78 78 849 794 55 yes
49 56 51 849 794 55 yes
71 104 69 850 795 55 yes
67 10 96 851 786 65 yes
57 163 1 851 851 0 yes
54 58 58 852 847 5 yes
55 28 28 853 798 55 yes
13 1 31 853 773 80 yes
70 6 90 855 785 70 yes
73 4 6 855 795 60 yes
92 4 35 855 790 65 yes
58 42 42 855 810 45 yes
51 6 91 855 810 45 yes
29 1 6 857 842 15 yes
90 19 52 858 828 30 yes
79 32 32 858 798 60 yes
9 57 23 858 853 5 yes
40 10 0 858 843 15 yes
87 30 6 859 814 45 yes
50 6 58 860 805 55 yes
37 88 5 860 820 40 yes
72 29 29 862 797 65 yes
54 58 4 862 857 5 yes
57 1 31 863 858 5 yes
10 16 1 864 804 60 yes
64 1 82 864 804 60 yes
9 23 23 864 849 15 yes
11 6 6 865 795 70 yes
14 0 109 867 837 30 yes
28 90 1 868 808 60 yes
22 4 4 868 808 60 yes
26 101 101 868 848 20 yes
83 23 47 869 829 40 yes
95 165 43 870 870 0 yes
95 43 32 870 860 10 yes
36 75 75 871 811 60 yes
75 166 73 873 863 10 yes
5 55 4 874 819 55 yes
59 81 15 874 859 15 yes
21 10 10 875 815 60 yes
4 33 33 875 815 60 yes
15 19 73 876 811 65 yes
63 58 4 877 802 75 yes
29 6 6 877 857 20 yes
30 57 7 878 793 85 yes
81 79 79 878 813 65 yes
62 2 63 878 823 55 yes
19 60 60 879 859 20 yes
32 46 46 879 864 15 yes
16 50 50 880 870 10 yes
18 29 29 880 815 65 yes
85 0 0 880 825 55 yes
41 9 9 881 866 15 yes
80 100 7 884 824 60 yes
91 29 4 885 835 50 yes
65 13 14 890 820 70 yes
75 73 82 891 881 10 yes
76 74 161 892 842 50 no
33 51 52 893 833 60 yes
89 60 60 894 824 70 yes
9 23 9 894 874 20 yes
35 6 6 895 830 65 yes
56 15 6 895 845 50 yes
54 4 6 895 890 5 yes
32 46 29 895 880 15 yes
82 48 6 896 846 50 yes
12 1 4 897 832 65 yes
53 6 29 898 868 30 yes
74 33 18 898 843 55 yes
41 9 57 898 878 20 yes
59 15 133 900 875 25 yes
54 6 6 900 895 5 yes
57 31 10 901 886 15 yes
45 168 75 902 902 0 yes
77 168 6 903 903 0 yes
6 74 74 903 833 70 yes
95 32 32 903 888 15 yes
86 164 73 903 903 0 yes
48 3 4 904 839 65 yes
2 78 107 905 840 65 yes
87 6 6 905 860 45 yes
16 50 25 905 890 15 yes
8 9 88 906 866 40 yes
31 20 165 910 845 65 no
27 65 65 910 855 55 yes
58 42 29 910 865 45 yes
54 6 58 910 900 10 yes
20 49 59 913 848 65 yes
17 28 28 913 858 55 yes
26 101 16 915 895 20 yes
29 6 90 915 890 25 yes
77 6 42 915 905 10 yes
67 96 96 916 841 75 yes
84 163 9 916 906 10 yes
38 45 45 917 857 60 yes
90 52 52 917 887 30 yes
40 0 1 919 899 20 yes
44 162 49 919 919 0 yes
3 88 89 920 825 95 yes
45 75 4 920 915 5 yes
43 160 0 920 920 0 yes
49 51 51 921 856 65 yes
1 102 39 923 843 80 yes
10 1 1 924 859 65 yes
23 29 29 925 870 55 yes
44 49 59 925 920 5 yes
79 32 43 926 856 70 yes
95 32 43 926 906 20 yes
93 169 126 926 921 5 yes
51 91 58 927 872 55 yes
83 47 47 927 877 50 yes
47 160 0 927 927 0 yes
53 29 29 928 893 35 yes
68 1 33 929 859 70 yes
25 27 28 929 874 55 yes
72 29 4 930 855 75 yes
22 4 26 930 870 60 yes
36 75 4 934 869 65 yes
66 4 26 935 860 75 yes
39 6 29 935 865 70 yes
14 109 109 935 905 30 yes
91 4 4 935 875 60 yes
43 0 37 935 930 5 yes
52 1 163 937 882 55 no
50 58 58 937 872 65 yes
84 9 57 938 928 10 yes
92 35 35 940 870 70 yes
11 6 100 940 865 75 yes
28 1 10 940 875 65 yes
15 73 9 941 866 75 yes
62 63 63 941 886 55 yes
86 73 100 941 931 10 yes
54 58 58 942 927 15 yes
47 0 109 942 937 5 yes
71 69 52 943 878 65 yes
70 90 90 943 868 75 yes
42 167 54 943 938 5 yes
96 163 65 944 934 10 yes
7 78 78 944 879 65 yes
73 6 6 944 879 65 yes
77 42 42 944 934 10 yes
93 126 115 944 934 10 yes
37 5 161 945 900 45 no
4 33 18 945 875 70 yes
81 79 6 945 875 70 yes
80 7 7 945 880 65 yes
75 82 66 945 930 15 yes
55 28 27 947 892 55 yes
8 88 88 947 897 50 yes
97 163 1 948 938 10 yes
21 10 0 948 878 70 yes
94 0 1 949 884 65 yes
85 0 37 950 890 60 yes
82 6 6 951 901 50 yes
87 6 45 951 896 55 yes
45 4 4 951 936 15 yes
18 29 4 955 890 65 yes
59 133 160 956 921 35 no
29 90 90 958 928 30 yes
42 54 33 960 955 5 yes
75 66 66 960 935 25 yes
57 10 96 961 936 25 yes
54 58 4 962 947 15 yes
93 115 126 963 943 20 yes
35 6 24 965 890 75 yes
53 29 41 965 920 45 yes
88 164 60 965 955 10 yes
37 161 17 965 965 0 yes
13 31 10 966 881 85 yes
9 9 3 966 941 25 yes
12 4 4 966 901 65 yes
96 65 6 967 952 15 yes
41 57 166 968 938 30 no
98 162 69 969 969 0 yes
89 60 61 969 899 70 yes
86 100 78 969 954 15 yes
5 4 29 970 910 60 yes
32 29 29 970 945 25 yes
16 25 50 970 950 20 yes
44 59 51 970 955 15 yes
95 43 43 970 940 30 yes
77 42 29 970 960 10 yes
97 1 10 970 950 20 yes
30 7 7 971 881 90 yes
45 4 6 971 951 20 yes
17 28 59 973 913 60 yes
40 1 6 973 953 20 yes
63 4 6 975 890 85 yes
58 29 45 975 920 55 yes
26 16 1 975 945 30 yes
61 162 78 976 976 0 yes
27 65 6 977 912 65 yes
90 52 51 977 942 35 yes
98 69 70 977 977 0 yes
2 107 78 978 903 75 yes
83 47 48 978 923 55 yes
64 82 66 980 920 60 yes
6 74 2 980 900 80 yes
38 45 29 980 915 65 yes
14 109 0 980 945 35 yes
88 60 61 980 965 15 yes
48 4 6 982 917 65 yes
51 58 58 982 917 65 yes
56 6 50 985 935 50 yes
23 29 4 985 930 55 yes
47 109 109 985 970 15 yes
37 17 18 985 975 10 yes
57 96 96 986 951 35 yes
42 33 25 987 977 10 yes
65 14 4 988 908 80 yes
75 66 19 988 958 30 yes
24 160 93 989 979 10 yes
49 51 56 990 915 75 yes
61 78 107 990 985 5 yes
78 160 68 991 991 0 yes
74 18 18 992 932 60 yes
33 52 49 993 923 70 yes
29 90 19 993 953 40 yes
93 126 126 993 973 20 yes
41 166 73 993 993 0 yes
19 60 71 994 964 30 yes
43 37 38 994 979 15 yes
9 3 3 997 967 30 yes
84 57 23 998 978 20 yes
62 63 2 998 938 60 yes
40 6 6 998 973 25 yes
42 25 25 998 978 20 yes
46 167 44 998 988 10 yes
68 33 33 999 924 75 yes
16 50 50 999 979 20 yes
91 4 26 1000 935 65 yes
32 29 46 1000 965 35 yes
77 29 6 1000 990 10 yes
41 73 82 1001 1001 0 yes
86 78 78 1003 983 20 yes
61 107 78 1003 993 10 yes
59 160 46 1003 993 10 yes
99 169 126 1004 999 5 yes
39 29 29 1005 935 70 yes
54 4 4 1005 990 15 yes
95 43 32 1005 970 35 yes
26 1 1 1005 975 30 yes
78 68 15 1005 1005 0 yes
82 6 42 1006 946 60 yes
50 58 4 1007 937 70 yes
44 51 51 1007 992 15 yes
7 78 107 1010 940 70 yes
73 6 91 1010 935 75 yes
96 6 4 1010 990 20 yes
43 38 38 1010 995 15 yes
46 44 33 1010 995 15 yes
45 6 6 1011 991 20 yes
77 6 6 1011 991 20 yes
71 52 52 1012 942 70 yes
98 70 104 1012 1012 0 yes
67 96 1 1014 939 75 yes
98 104 104 1014 1004 10 yes
47 109 0 1015 990 25 yes
22 26 93 1017 947 70 yes
92 35 6 1017 942 75 yes
59 46 33 1017 1007 10 yes
20 59 32 1018 948 70 yes
84 23 23 1019 999 20 yes
10 1 10 1020 955 65 yes
79 43 43 1020 950 70 yes
37 18 108 1020 1005 15 yes
42 25 15 1020 995 25 yes
78 15 15 1020 1010 10 yes
24 93 6 1021 1011 10 yes
61 78 78 1021 1001 20 yes
99 126 115 1022 1017 5 yes
70 90 19 1023 943 80 yes
44 51 52 1023 1003 20 yes
100 161 17 1025 1020 5 yes
36 4 6 1025 950 75 yes
8 88 5 1025 965 60 yes
87 45 45 1025 970 55 yes
54 4 6 1025 1005 20 yes
72 4 4 1027 952 75 yes
1 39 39 1028 938 90 yes
25 28 83 1028 973 55 yes
16 50 25 1028 998 30 yes
81 6 6 1029 949 80 yes
43 38 31 1030 1010 20 yes
98 104 69 1030 1015 15 yes
5 29 29 1031 961 70 yes
96 4 4 1031 1001 30 yes
11 100 69 1034 959 75 yes
12 4 6 1035 960 75 yes
40 6 58 1035 1005 30 yes
99 115 126 1036 1031 5 yes
66 26 113 1037 952 85 yes
55 27 28 1039 984 55 yes
58 45 45 1039 984 55 yes
9 3 4 1039 1004 35 yes
64 66 66 1040 980 60 yes
26 1 50 1041 1001 40 yes
18 4 29 1042 977 65 yes
57 96 1 1044 1004 40 yes
3 89 89 1045 950 95 yes
97 10 10 1045 1015 30 yes
41 82 66 1045 1045 0 yes
78 15 68 1045 1025 20 yes
41 66 66 1045 1040 5 yes
37 108 108 1046 1026 20 yes
48 6 6 1047 972 75 yes
86 78 60 1047 1017 30 yes
94 1 90 1048 983 65 yes
90 51 51 1050 1005 45 yes
77 6 75 1050 1025 25 yes
100 17 122 1050 1035 15 yes
14 0 97 1051 1011 40 yes
29 19 23 1051 1001 50 yes
99 126 126 1051 1036 15 yes
51 58 4 1052 982 70 yes
88 61 78 1053 1028 25 yes
41 66 19 1053 1043 10 yes
80 7 4 1054 989 65 yes
53 41 41 1054 1009 45 yes
93 126 115 1054 1029 25 yes
84 23 9 1054 1024 30 yes
46 33 29 1055 1035 20 yes
45 6 42 1056 1026 30 yes
61 78 60 1056 1026 30 yes
28 10 10 1060 995 65 yes
63 6 6 1060 970 90 yes
15 9 9 1061 986 75 yes
2 78 78 1061 981 80 yes
75 19 73 1061 1026 35 yes
95 32 32 1061 1016 45 yes
4 18 161 1062 992 70 no
23 4 9 1062 997 65 yes
74 18 16 1063 1003 60 yes
21 0 98 1064 994 70 yes
85 37 38 1064 1004 60 yes
38 29 6 1065 1000 65 yes
24 6 3 1065 1045 20 yes
96 4 6 1065 1035 30 yes
35 24 7 1066 991 75 yes
83 48 4 1066 1006 60 yes
62 2 2 1066 996 70 yes
33 49 32 1067 987 80 yes
17 59 32 1068 998 70 yes
30 7 4 1069 969 100 yes
27 6 6 1070 1005 65 yes
54 6 6 1074 1044 30 yes
100 122 161 1074 1049 25 no
47 0 0 1076 1051 25 yes
68 33 34 1078 998 80 yes
65 4 4 1079 994 85 yes
19 71 69 1079 1049 30 yes
88 78 78 1079 1054 25 yes
59 33 29 1080 1065 15 yes
78 68 0 1080 1050 30 yes
46 29 30 1080 1050 30 yes
44 52 49 1083 1063 20 yes
98 69 162 1083 1068 15 no
82 42 42 1085 1020 65 yes
49 56 56 1086 1011 75 yes
71 52 51 1087 1007 80 yes
40 58 58 1087 1047 40 yes
9 4 4 1087 1047 40 yes
7 107 78 1088 1008 80 yes
25 83 83 1088 1033 55 yes
97 10 0 1088 1058 30 yes
93 115 169 1088 1053 35 no
32 46 46 1089 1054 35 yes
20 32 32 1089 1014 75 yes
99 126 115 1089 1069 20 yes
42 15 16 1090 1055 35 yes
91 26 113 1092 1022 70 yes
56 50 50 1093 1043 50 yes
37 108 15 1094 1064 30 yes
6 2 160 1095 1005 90 no
39 29 30 1095 1015 80 yes
79 43 32 1095 1025 70 yes
43 31 160 1095 1065 30 no
58 45 29 1095 1030 65 yes
13 10 96 1096 1006 90 yes
87 45 29 1096 1041 55 yes
75 73 9 1096 1051 45 yes
22 93 16 1097 1017 80 yes
90 51 52 1098 1053 45 yes
24 3 3 1099 1069 30 yes
36 6 6 1100 1015 85 yes
59 29 125 1100 1075 25 yes
77 75 75 1101 1076 25 yes
89 61 69 1104 1034 70 yes
64 66 1 1104 1044 60 yes
50 4 4 1105 1035 70 yes
5 29 46 1105 1035 70 yes
45 42 42 1105 1070 35 yes
54 6 91 1105 1070 35 yes
41 19 73 1106 1086 20 yes
44 49 32 1107 1077 30 yes
18 29 29 1108 1033 75 yes
29 23 23 1108 1048 60 yes
72 4 12 1110 1030 80 yes
73 91 58 1112 1037 75 yes
95 32 43 1112 1057 55 yes
19 69 69 1112 1072 40 yes
16 25 25 1113 1083 30 yes
14 97 97 1113 1073 40 yes
100 161 18 1113 1108 5 yes
96 6 33 1115 1085 30 yes
78 0 0 1118 1078 40 yes
99 115 169 1118 1088 30 no
53 41 29 1119 1069 50 yes
92 6 4 1120 1040 80 yes
70 19 73 1121 1036 85 yes
66 113 113 1122 1037 85 yes
81 6 121 1125 1035 90 yes
48 6 4 1125 1040 85 yes
94 90 90 1125 1055 70 yes
85 38 38 1125 1055 70 yes
47 0 37 1125 1090 35 yes
88 78 60 1125 1090 35 yes
32 46 29 1125 1090 35 yes
41 73 9 1126 1106 20 yes
11 69 69 1129 1054 75 yes
86 60 164 1129 1089 40 no
77 75 4 1129 1104 25 yes
8 5 5 1130 1060 70 yes
1 39 142 1130 1040 90 yes
83 4 12 1130 1065 65 yes
9 4 6 1130 1090 40 yes
38 6 6 1131 1066 65 yes
23 9 9 1132 1062 70 yes
40 58 4 1132 1092 40 yes
100 18 16 1133 1118 15 yes
24 3 4 1134 1104 30 yes
84 9 25 1136 1101 35 yes
55 28 52 1138 1073 65 yes
28 10 22 1138 1068 70 yes
15 9 19 1138 1053 85 yes
62 2 2 1138 1063 75 yes
46 30 39 1138 1108 30 yes
12 6 6 1139 1059 80 yes
57 1 9 1139 1099 40 yes
17 32 32 1139 1059 80 yes
10 10 10 1140 1070 70 yes
26 50 50 1140 1095 45 yes
80 4 6 1140 1065 75 yes
21 98 9 1140 1070 70 yes
27 6 91 1140 1075 65 yes
3 89 16 1141 1036 105 yes
51 4 29 1145 1065 80 yes
25 83 71 1145 1090 55 yes
37 15 15 1145 1110 35 yes
67 1 4 1146 1066 80 yes
56 50 6 1146 1091 55 yes
96 33 33 1149 1114 35 yes
16 25 15 1150 1110 40 yes
35 7 7 1151 1076 75 yes
63 6 42 1155 1060 95 yes
59 125 2 1156 1131 25 yes
45 42 29 1156 1111 45 yes
14 97 39 1160 1115 45 yes
44 32 32 1161 1126 35 yes
91 113 113 1162 1092 70 yes
78 0 109 1162 1117 45 yes
97 0 1 1164 1134 30 yes
65 4 6 1165 1080 85 yes
74 16 33 1166 1101 65 yes
82 42 29 1166 1091 75 yes
2 78 60 1167 1082 85 yes
54 91 58 1167 1122 45 yes
61 60 60 1169 1139 30 yes
42 16 33 1169 1124 45 yes
33 32 32 1171 1091 80 yes
87 29 29 1171 1116 55 yes
19 69 70 1172 1127 45 yes
84 25 25 1172 1137 35 yes
7 78 78 1176 1096 80 yes
24 4 29 1177 1147 30 yes
49 56 51 1179 1104 75 yes
68 34 54 1180 1095 85 yes
58 29 29 1180 1105 75 yes
50 4 6 1180 1105 75 yes
77 4 168 1180 1145 35 no
57 9 9 1180 1140 40 yes
89 69 70 1181 1101 80 yes
90 52 66 1183 1128 55 yes
37 15 62 1183 1143 40 yes
29 23 9 1184 1119 65 yes
96 33 18 1185 1145 40 yes
79 32 32 1186 1116 70 yes
13 96 96 1186 1086 100 yes
75 9 9 1186 1131 55 yes
26 50 25 1186 1136 50 yes
73 58 58 1187 1107 80 yes
100 16 33 1188 1163 25 yes
30 4 163 1190 1080 110 no
36 6 75 1190 1095 95 yes
18 29 4 1190 1110 80 yes
9 6 168 1190 1150 40 no
46 39 39 1190 1155 35 yes
41 9 9 1191 1166 25 yes
95 43 165 1195 1130 65 no
44 32 82 1197 1152 45 yes
85 38 31 1200 1125 75 yes
38 6 45 1200 1135 65 yes
40 4 4 1200 1160 40 yes
92 4 4 1201 1121 80 yes
39 30 6 1203 1113 90 yes
23 9 19 1203 1128 75 yes
59 2 2 1203 1173 30 yes
71 51 51 1205 1120 85 yes
72 12 67 1205 1115 90 yes
8 5 16 1205 1130 75 yes
70 73 9 1206 1116 90 yes
55 52 52 1207 1137 70 yes
25 71 162 1207 1152 55 no
20 32 28 1208 1128 80 yes
94 90 19 1208 1133 75 yes
24 29 29 1208 1173 35 yes
83 12 25 1210 1145 65 yes
11 69 70 1212 1137 75 yes
54 58 58 1212 1167 45 yes
47 37 38 1214 1179 35 yes
100 33 33 1214 1184 30 yes
22 16 33 1215 1135 80 yes
80 6 6 1215 1140 75 yes
42 33 33 1215 1170 45 yes
64 1 75 1217 1157 60 yes
41 9 19 1218 1188 30 yes
12 6 42 1220 1135 85 yes
45 29 67 1221 1171 50 yes
53 29 1 1222 1172 50 yes
32 29 29 1222 1182 40 yes
88 60 164 1223 1188 35 no
10 10 0 1223 1143 80 yes
14 39 39 1223 1178 45 yes
51 29 29 1226 1146 80 yes
97 1 1 1228 1193 35 yes
5 46 0 1229 1149 80 yes
48 4 4 1230 1145 85 yes
17 32 82 1230 1150 80 yes
67 4 4 1230 1140 90 yes
61 60 71 1230 1200 30 yes
46 39 40 1230 1195 35 yes
87 29 30 1231 1171 60 yes
27 91 58 1232 1162 70 yes
74 33 33 1232 1162 70 yes
91 113 6 1233 1153 80 yes
16 15 15 1235 1195 40 yes
84 25 15 1235 1190 45 yes
1 142 97 1236 1141 95 yes
66 113 16 1238 1148 90 yes
28 22 22 1239 1159 80 yes
21 9 1 1239 1159 80 yes
90 66 1 1241 1186 55 yes
57 9 116 1243 1193 50 yes
75 9 19 1243 1183 60 yes
37 62 108 1244 1199 45 yes
78 109 109 1245 1190 55 yes
40 4 6 1245 1200 45 yes
24 29 4 1245 1205 40 yes
47 38 38 1250 1210 40 yes
62 2 2 1251 1166 85 yes
33 32 82 1252 1167 85 yes
19 70 49 1252 1207 45 yes
81 121 103 1253 1158 95 yes
35 7 4 1254 1174 80 yes
56 6 6 1255 1190 65 yes
58 29 30 1260 1175 85 yes
82 29 4 1261 1181 80 yes
79 32 43 1262 1187 75 yes
54 58 4 1262 1217 45 yes
68 54 54 1265 1175 90 yes
32 29 4 1265 1220 45 yes
96 18 18 1267 1222 45 yes
63 42 42 1269 1174 95 yes
65 6 29 1270 1175 95 yes
44 82 69 1270 1225 45 yes
100 33 18 1270 1240 30 yes
42 33 118 1270 1220 50 yes
14 39 142 1270 1225 45 yes
49 51 51 1271 1196 75 yes
59 2 0 1271 1241 30 yes
73 58 4 1272 1192 80 yes
15 19 73 1273 1183 90 yes
53 1 1 1276 1216 60 yes
3 16 168 1279 1169 110 no
16 15 6 1280 1230 50 yes
45 67 6 1281 1231 50 yes
7 78 60 1282 1197 85 yes
55 52 51 1282 1207 75 yes
50 6 25 1284 1199 85 yes
38 45 45 1284 1209 75 yes
92 4 35 1285 1195 90 yes
83 25 26 1285 1210 75 yes
26 25 88 1286 1226 60 yes
97 1 47 1287 1242 45 yes
46 40 102 1288 1248 40 yes
64 75 75 1290 1225 65 yes
37 108 108 1290 1245 45 yes
18 4 4 1292 1212 80 yes
71 51 52 1293 1203 90 yes
39 6 6 1294 1194 100 yes
72 67 67 1295 1200 95 yes
80 6 24 1295 1210 85 yes
47 38 31 1295 1245 50 yes
89 70 69 1296 1211 85 yes
22 33 33 1296 1211 85 yes
41 19 166 1298 1268 30 no
29 9 1 1301 1236 65 yes
94 19 73 1301 1216 85 yes
27 58 58 1302 1227 75 yes
74 33 76 1303 1233 70 yes
13 96 1 1307 1207 100 yes
13 404 404 404 404 404 404
24 4 4 1307 1262 45 yes
19 49 49 1308 1258 50 yes
51 29 30 1310 1230 80 yes
36 75 75 1311 1216 95 yes
61 71 162 1315 1275 40 no
78 109 0 1315 1255 60 yes
44 69 69 1318 1268 50 yes
59 0 0 1318 1283 35 yes
87 30 4 1319 1259 60 yes
40 6 1 1319 1269 50 yes
85 31 0 1320 1235 85 yes
28 22 31 1320 1230 90 yes
21 1 1 1320 1230 90 yes
11 70 56 1322 1247 75 yes
5 0 0 1322 1232 90 yes
96 18 16 1323 1273 50 yes
2 60 60 1324 1229 95 yes
8 16 25 1324 1239 85 yes
20 28 55 1324 1244 80 yes
12 42 29 1324 1234 90 yes
48 4 35 1325 1235 90 yes
84 15 15 1325 1275 50 yes
56 6 24 1325 1260 65 yes
23 19 73 1328 1243 85 yes
46 102 102 1328 1283 45 yes
67 4 79 1330 1230 100 yes
67 404 404 404 404 404 404
54 4 109 1330 1275 55 yes
57 116 116 1331 1281 50 yes
14 142 163 1331 1276 55 no
1 97 97 1332 1237 95 yes
1 404 404 404 404 404 404
32 4 9 1332 1277 55 yes
62 2 63 1338 1248 90 yes
91 6 29 1340 1250 90 yes
70 9 4 1341 1251 90 yes
82 4 4 1341 1261 80 yes
26 88 88 1346 1286 60 yes
81 103 103 1348 1243 105 yes
81 404 404 404 404 404 404
10 0 1 1349 1264 85 yes
10 404 404 404 404 404 404
53 1 47 1349 1289 60 yes
37 108 15 1349 1294 55 yes
42 118 167 1350 1300 50 no
49 51 56 1350 1265 85 yes
49 404 404 404 404 404 404
17 82 49 1351 1266 85 yes
45 6 6 1351 1301 50 yes
90 1 45 1352 1297 55 yes
75 19 166 1353 1288 65 no
35 4 2 1355 1265 90 yes
35 404 404 404 404 404 404
100 18 161 1355 1320 35 no
59 0 139 1358 1318 40 yes
66 16 1 1359 1269 90 yes
66 404 404 404 404 404 404
24 4 12 1360 1305 55 yes
97 47 48 1362 1317 45 yes
15 73 73 1363 1268 95 yes
15 404 404 404 404 404 404
64 75 4 1364 1289 75 yes
64 404 404 404 404 404 404
33 82 162 1365 1275 90 no
79 43 43 1365 1280 85 yes
79 404 404 404 404 404 404
65 29 29 1365 1265 100 yes
65 404 404 404 404 404 404
29 1 1 1367 1292 75 yes
29 404 404 404 404 404 404
19 49 32 1367 1307 60 yes
19 404 404 404 404 404 404
68 54 33 1370 1275 95 yes
68 404 404 404 404 404 404
16 6 29 1370 1315 55 yes
58 30 6 1373 1288 85 yes
58 404 404 404 404 404 404
50 25 25 1373 1283 90 yes
50 404 404 404 404 404 404
40 1 1 1373 1318 55 yes
73 4 163 1375 1285 90 no
38 45 29 1375 1300 75 yes
38 404 404 404 404 404 404
46 102 39 1375 1325 50 yes
46 404 404 404 404 404 404
44 69 70 1377 1317 60 yes
44 404 404 404 404 404 404
63 42 29 1380 1275 105 yes
63 404 404 404 404 404 404
18 4 6 1380 1290 90 yes
18 404 404 404 404 404 404
87 4 4 1380 1310 70 yes
87 404 404 404 404 404 404
84 15 16 1380 1320 60 yes
84 404 404 404 404 404 404
27 58 4 1382 1297 85 yes
27 404 404 404 404 404 404
94 73 9 1386 1291 95 yes
94 404 404 404 404 404 404
57 116 9 1387 1327 60 yes
57 404 404 404 404 404 404
47 31 160 1390 1335 55 no
22 33 76 1391 1296 95 yes
22 404 404 404 404 404 404
83 26 113 1392 1317 75 yes
83 404 404 404 404 404 404
32 9 9 1392 1332 60 yes
32 404 404 404 404 404 404
89 69 69 1394 1309 85 yes
89 404 404 404 404 404 404
55 51 51 1395 1310 85 yes
55 404 404 404 404 404 404
92 35 35 1395 1295 100 yes
92 404 404 404 404 404 404
54 109 109 1404 1339 65 yes
54 404 404 404 404 404 404
85 0 0 1405 1320 85 yes
85 404 404 404 404 404 404
80 24 24 1406 1311 95 yes
80 404 404 404 404 404 404
45 6 58 1406 1351 55 yes
45 404 404 404 404 404 404
20 55 55 1407 1322 85 yes
20 404 404 404 404 404 404
36 75 4 1409 1304 105 yes
36 404 404 404 404 404 404
39 6 55 1410 1300 110 yes
39 404 404 404 404 404 404
72 67 6 1410 1315 95 yes
72 404 404 404 404 404 404
8 25 25 1410 1320 90 yes
8 404 404 404 404 404 404
26 88 5 1410 1350 60 yes
26 404 404 404 404 404 404
74 76 76 1411 1336 75 yes
74 404 404 404 404 404 404
78 0 160 1411 1341 70 no
11 56 56 1413 1333 80 yes
11 404 404 404 404 404 404
96 16 1 1413 1363 50 yes
96 404 404 404 404 404 404
23 73 73 1413 1328 85 yes
23 404 404 404 404 404 404
59 139 160 1414 1364 50 no
56 24 24 1416 1341 75 yes
56 404 404 404 404 404 404
5 0 109 1417 1322 95 yes
5 404 404 404 404 404 404
90 45 45 1417 1357 60 yes
90 404 404 404 404 404 404
51 30 6 1418 1333 85 yes
51 404 404 404 404 404 404
71 52 49 1423 1333 90 yes
71 404 404 404 404 404 404
21 1 82 1424 1329 95 yes
21 404 404 404 404 404 404
2 60 61 1424 1329 95 yes
2 404 404 404 404 404 404
37 15 15 1425 1360 65 yes
37 404 404 404 404 404 404
16 29 29 1425 1370 55 yes
16 404 404 404 404 404 404
82 4 79 1426 1341 85 yes
82 404 404 404 404 404 404
28 31 1 1427 1337 90 yes
28 404 404 404 404 404 404
91 29 33 1430 1335 95 yes
91 404 404 404 404 404 404
53 47 33 1430 1365 65 yes
53 404 404 404 404 404 404
24 12 67 1430 1370 60 yes
24 404 404 404 404 404 404
40 1 31 1433 1368 65 yes
40 404 404 404 404 404 404
12 29 6 1434 1339 95 yes
12 404 404 404 404 404 404
48 35 35 1435 1335 100 yes
48 404 404 404 404 404 404
70 4 117 1435 1340 95 yes
70 404 404 404 404 404 404
62 63 63 1436 1341 95 yes
62 404 404 404 404 404 404
97 48 29 1437 1387 50 yes
97 404 404 404 404 404 404
17 49 49 1438 1348 90 yes
17 404 404 404 404 404 404
7 60 60 1439 1349 90 yes
7 404 404 404 404 404 404
