vehID;Standort;Dep/Arr;Uhrzeit(Soll);umlaufstatus(Depot/Umlauf);Uhrzeit(Ist);Spalte1;Spalte2
22;29;0;971;1;1060;;
22;29;1;976;1;1060;;
22;29;0;976;1;1065;;
22;30;1;1004;1;1065;;
22;30;0;1004;1;1093;;
22;4;1;1005;1;1093;;
22;4;0;1005;1;1094;;
22;4;1;1006;1;1094;;
22;4;0;1006;1;1095;;
22;79;1;1019;1;1095;;
22;79;0;1019;1;1108;;
22;79;1;1021;1;1108;;
22;79;0;1021;1;1110;;
22;6;1;1035;1;1110;;
22;6;0;1035;1;1124;;
22;6;1;1036;1;1124;;
22;6;0;1036;1;1125;;
22;45;1;1068;1;1125;;
22;45;0;1068;1;1157;;
22;6;1;1077;1;1157;;
22;6;0;1077;1;1166;;
22;6;1;1081;1;1166;;
22;6;0;1081;1;1170;;
22;100;1;1100;1;1170;;
22;100;0;1100;1;1189;;
22;73;1;1113;1;1189;;
22;73;0;1113;1;1202;;
22;73;1;1121;1;1202;;
22;73;0;1121;1;1210;;
22;47;1;1137;1;1210;;
22;47;0;1137;1;1226;;
22;48;1;1167;1;1226;;
22;48;0;1167;1;1256;;
22;168;1;1175;0;1256;;
23;160;0;313;1;313;;
23;114;1;326;1;313;;
23;114;0;326;1;326;;
23;29;1;370;1;326;;
23;29;0;370;1;370;;
23;33;1;374;1;370;;
23;33;0;374;1;374;;
23;33;1;378;1;374;;
23;33;0;378;1;378;;
23;34;1;400;1;378;;
23;34;0;400;1;400;;
23;54;1;400;1;400;;
23;54;0;400;1;400;;
23;54;1;415;1;400;;
23;54;0;415;1;415;;
23;33;1;437;1;415;;
23;33;0;437;1;437;;
23;33;1;450;1;437;;
23;33;0;450;1;450;;
23;46;1;501;1;450;;
23;46;0;501;1;501;;
23;46;1;505;1;501;;
23;46;0;505;1;505;;
23;29;1;565;1;505;;
23;29;0;565;1;565;;
23;29;1;570;1;565;;
23;29;0;570;1;570;;
23;4;1;592;1;570;;
23;4;0;592;1;592;;
23;9;1;597;1;592;;
23;9;0;597;1;597;;
23;9;1;598;1;597;;
23;9;0;598;1;598;;
23;19;1;648;1;598;;
23;19;0;648;1;648;;
23;73;1;648;1;648;;
23;73;0;648;1;648;;
23;73;1;671;1;648;;
23;73;0;671;1;671;;
23;9;1;716;1;671;;
23;9;0;716;1;716;;
23;9;1;718;1;716;;
23;9;0;718;1;718;;
23;19;1;768;1;718;;
23;19;0;768;1;768;;
23;9;1;791;1;768;;
23;9;0;791;1;791;;
23;9;1;800;1;791;;
23;9;0;800;1;800;;
23;0;1;828;1;800;;
23;0;0;828;1;828;;
23;92;1;876;1;828;;
23;92;0;876;1;876;;
23;2;1;929;1;876;;
23;2;0;929;1;929;;
23;2;1;938;1;929;;
23;2;0;938;1;938;;
23;74;1;977;1;938;;
23;74;0;977;1;977;;
23;74;1;995;1;977;;
23;74;0;995;1;995;;
23;2;1;1035;1;995;;
23;2;0;1035;1;1035;;
23;6;1;1050;1;1035;;
23;6;0;1050;1;1050;;
23;6;1;1065;1;1050;;
23;6;0;1065;1;1065;;
23;58;1;1087;1;1065;;
23;58;0;1087;1;1087;;
23;58;1;1092;1;1087;;
23;58;0;1092;1;1092;;
23;4;1;1120;1;1092;;
23;4;0;1120;1;1120;;
23;6;1;1120;1;1120;;
23;6;0;1120;1;1120;;
23;6;1;1125;1;1120;;
23;6;0;1125;1;1125;;
23;58;1;1147;1;1125;;
23;58;0;1147;1;1147;;
23;58;1;1152;1;1147;;
23;58;0;1152;1;1152;;
23;4;1;1180;1;1152;;
23;4;0;1180;1;1180;;
23;6;1;1180;1;1180;;
23;6;0;1180;1;1180;;
23;6;1;1185;1;1180;;
23;6;0;1185;1;1185;;
23;80;1;1195;1;1185;;
23;80;0;1195;1;1195;;
23;29;1;1205;1;1195;;
23;29;0;1205;1;1205;;
23;29;1;1230;1;1205;;
23;29;0;1230;1;1230;;
23;41;1;1274;1;1230;;
23;41;0;1274;1;1274;;
23;160;1;1283;0;1274;;
24;160;0;315;1;315;;
24;0;1;330;1;315;;
24;0;0;330;1;330;;
24;109;1;368;1;330;;
24;109;0;368;1;368;;
24;109;1;395;1;368;;
24;109;0;395;1;395;;
24;0;1;431;1;395;;
24;0;0;431;1;431;;
24;160;1;446;0;431;;
24;160;0;989;1;989;;
24;93;1;1011;1;989;;
24;93;0;1011;1;1011;;
24;6;1;1045;1;1011;;
24;6;0;1045;1;1045;;
24;3;1;1059;1;1045;;
24;3;0;1059;1;1059;;
24;3;1;1064;1;1059;;
24;3;0;1064;1;1064;;
24;4;1;1077;1;1064;;
24;4;0;1077;1;1077;;
24;29;1;1078;1;1077;;
24;29;0;1078;1;1078;;
24;29;1;1080;1;1078;;
24;29;0;1080;1;1080;;
24;4;1;1102;1;1080;;
24;4;0;1102;1;1102;;
24;4;1;1110;1;1102;;
24;4;0;1110;1;1110;;
24;12;1;1125;1;1110;;
24;12;0;1125;1;1125;;
24;67;1;1125;1;1125;;
24;67;0;1125;1;1125;;
24;67;1;1145;1;1125;;
24;67;0;1145;1;1145;;
24;6;1;1165;1;1145;;
24;6;0;1165;1;1165;;
24;29;1;1165;1;1165;;
24;29;0;1165;1;1165;;
24;29;1;1170;1;1165;;
24;29;0;1170;1;1170;;
24;41;1;1214;1;1170;;
24;41;0;1214;1;1214;;
24;41;1;1239;1;1214;;
24;41;0;1239;1;1239;;
24;29;1;1287;1;1239;;
24;29;0;1287;1;1287;;
24;29;1;1290;1;1287;;
24;29;0;1290;1;1290;;
24;41;1;1334;1;1290;;
24;41;0;1334;1;1334;;
24;160;1;1343;0;1334;;
25;162;0;316;1;316;;
25;104;1;327;1;316;;
25;104;0;327;1;327;;
25;69;1;365;1;327;;
25;69;0;365;1;365;;
25;69;1;377;1;365;;
25;69;0;377;1;377;;
25;70;1;412;1;377;;
25;70;0;412;1;412;;
25;104;1;414;1;412;;
25;104;0;414;1;414;;
25;104;1;420;1;414;;
25;104;0;420;1;420;;
25;69;1;458;1;420;;
25;69;0;458;1;458;;
25;162;1;466;0;458;;
25;162;0;666;1;666;;
25;49;1;672;1;666;;
25;49;0;672;1;672;;
25;32;1;696;1;672;;
25;32;0;696;1;696;;
25;32;1;697;1;696;;
25;32;0;697;1;697;;
25;82;1;725;1;697;;
25;82;0;725;1;725;;
25;28;1;728;1;725;;
25;28;0;728;1;728;;
25;28;1;737;1;728;;
25;28;0;737;1;737;;
25;27;1;774;1;737;;
25;27;0;774;1;774;;
25;28;1;818;1;774;;
25;28;0;818;1;818;;
25;83;1;823;1;818;;
25;83;0;823;1;823;;
25;83;1;825;1;823;;
25;83;0;825;1;825;;
25;71;1;832;1;825;;
25;71;0;832;1;832;;
25;162;1;840;0;832;;
25;162;0;906;1;906;;
25;49;1;912;1;906;;
25;49;0;912;1;912;;
25;32;1;936;1;912;;
25;32;0;936;1;936;;
25;32;1;937;1;936;;
25;32;0;937;1;937;;
25;82;1;965;1;937;;
25;82;0;965;1;965;;
25;78;1;975;1;965;;
25;78;0;975;1;975;;
25;60;1;1035;1;975;;
25;60;0;1035;1;1035;;
25;60;1;1049;1;1035;;
25;60;0;1049;1;1049;;
25;86;1;1109;1;1049;;
25;86;0;1109;1;1109;;
25;52;1;1115;1;1109;;
25;52;0;1115;1;1115;;
25;52;1;1127;1;1115;;
25;52;0;1127;1;1127;;
25;51;1;1165;1;1127;;
25;51;0;1165;1;1165;;
25;51;1;1168;1;1165;;
25;51;0;1168;1;1168;;
25;52;1;1208;1;1168;;
25;52;0;1208;1;1208;;
25;71;1;1212;1;1208;;
25;71;0;1212;1;1212;;
25;71;1;1220;1;1212;;
25;71;0;1220;1;1220;;
25;72;1;1248;1;1220;;
25;72;0;1248;1;1248;;
25;85;1;1248;1;1248;;
25;85;0;1248;1;1248;;
25;85;1;1255;1;1248;;
25;85;0;1255;1;1255;;
25;71;1;1282;1;1255;;
25;71;0;1282;1;1282;;
25;72;1;1311;1;1282;;
25;72;0;1311;1;1311;;
25;85;1;1311;1;1311;;
25;85;0;1311;1;1311;;
25;85;1;1312;1;1311;;
25;85;0;1312;1;1312;;
25;71;1;1339;1;1312;;
25;71;0;1339;1;1339;;
25;72;1;1368;1;1339;;
25;72;0;1368;1;1368;;
25;85;1;1368;1;1368;;
25;85;0;1368;1;1368;;
25;85;1;1372;1;1368;;
25;85;0;1372;1;1372;;
25;86;1;1404;1;1372;;
25;86;0;1404;1;1404;;
25;162;1;1413;0;1404;;
26;163;0;318;1;318;;
26;29;1;330;1;318;;
26;29;0;330;1;330;;
26;46;1;382;1;330;;
26;46;0;382;1;382;;
26;46;1;385;1;382;;
26;46;0;385;1;385;;
26;29;1;445;1;385;;
26;29;0;445;1;445;;
26;163;1;460;0;445;;
26;163;0;798;1;798;;
26;33;1;810;1;798;;
26;33;0;810;1;810;;
26;76;1;848;1;810;;
26;76;0;848;1;848;;
26;101;1;858;1;848;;
26;101;0;858;1;858;;
26;101;1;885;1;858;;
26;101;0;885;1;885;;
26;16;1;925;1;885;;
26;16;0;925;1;925;;
26;1;1;925;1;925;;
26;1;0;925;1;925;;
26;1;1;931;1;925;;
26;1;0;931;1;931;;
26;50;1;990;1;931;;
26;50;0;990;1;990;;
26;50;1;991;1;990;;
26;50;0;991;1;991;;
26;25;1;1041;1;991;;
26;25;0;1041;1;1041;;
26;88;1;1041;1;1041;;
26;88;0;1041;1;1041;;
26;88;1;1045;1;1041;;
26;88;0;1045;1;1045;;
26;5;1;1090;1;1045;;
26;5;0;1090;1;1090;;
26;5;1;1095;1;1090;;
26;5;0;1095;1;1095;;
26;16;1;1139;1;1095;;
26;16;0;1139;1;1139;;
26;163;1;1151;0;1139;;
27;168;0;318;1;318;;
27;4;1;330;1;318;;
27;4;0;330;1;330;;
27;12;1;340;1;330;;
27;12;0;340;1;340;;
27;67;1;340;1;340;;
27;67;0;340;1;340;;
27;6;1;355;1;340;;
27;6;0;355;1;355;;
27;29;1;355;1;355;;
27;29;0;355;1;355;;
27;29;1;360;1;355;;
27;29;0;360;1;360;;
27;4;1;383;1;360;;
27;4;0;383;1;383;;
27;4;1;390;1;383;;
27;4;0;390;1;390;;
27;12;1;405;1;390;;
27;12;0;405;1;405;;
27;67;1;405;1;405;;
27;67;0;405;1;405;;
27;67;1;410;1;405;;
27;67;0;410;1;410;;
27;6;1;425;1;410;;
27;6;0;425;1;425;;
27;4;1;426;1;425;;
27;4;0;426;1;426;;
27;4;1;430;1;426;;
27;4;0;430;1;430;;
27;65;1;450;1;430;;
27;65;0;450;1;450;;
27;65;1;462;1;450;;
27;65;0;462;1;462;;
27;6;1;490;1;462;;
27;6;0;490;1;490;;
27;6;1;495;1;490;;
27;6;0;495;1;495;;
27;91;1;522;1;495;;
27;91;0;522;1;522;;
27;58;1;522;1;522;;
27;58;0;522;1;522;;
27;58;1;527;1;522;;
27;58;0;527;1;527;;
27;4;1;550;1;527;;
27;4;0;550;1;550;;
27;159;1;555;1;550;;
27;159;0;555;1;555;;
27;6;1;562;1;555;;
27;6;0;562;1;562;;
27;87;1;566;1;562;;
27;87;0;566;1;566;;
27;87;1;570;1;566;;
27;87;0;570;1;570;;
27;87;1;585;1;570;;
27;87;0;585;1;585;;
27;87;1;600;1;585;;
27;87;0;600;1;600;;
27;87;1;615;1;600;;
27;87;0;615;1;625;;
27;29;1;620;1;625;;
27;29;0;620;1;630;;
27;244;1;627;1;630;;
27;244;0;627;1;637;;
27;41;1;664;1;637;;
27;41;0;664;1;674;;
27;41;1;684;1;674;;
27;41;0;684;1;694;;
27;29;1;735;1;694;;
27;29;0;735;1;745;;
27;1;1;739;1;745;;
27;1;0;739;1;749;;
27;1;1;754;1;749;;
27;1;0;754;1;764;;
27;82;1;810;1;764;;
27;82;0;810;1;820;;
27;52;1;814;1;820;;
27;52;0;814;1;824;;
27;52;1;817;1;824;;
27;52;0;817;1;827;;
27;51;1;855;1;827;;
27;51;0;855;1;927;;
27;20;1;855;1;927;;
27;20;0;855;1;927;;
27;21;1;872;1;927;;
27;21;0;872;1;944;;
27;111;1;872;1;944;;
27;111;0;872;1;944;;
27;111;1;881;1;944;;
27;111;0;881;1;953;;
27;20;1;898;1;953;;
27;20;0;898;1;970;;
27;20;1;915;1;970;;
27;20;0;915;1;987;;
27;21;1;927;1;987;;
27;21;0;927;1;999;;
27;111;1;927;1;999;;
27;111;0;927;1;999;;
27;111;1;960;1;999;;
27;111;0;960;1;1032;;
27;20;1;972;1;1032;;
27;20;0;972;1;1044;;
27;43;1;972;1;1044;;
27;43;0;972;1;1044;;
27;43;1;978;1;1044;;
27;43;0;978;1;1050;;
27;32;1;999;1;1050;;
27;32;0;999;1;1071;;
27;32;1;1006;1;1071;;
27;32;0;1006;1;1078;;
27;82;1;1047;1;1078;;
27;82;0;1047;1;1119;;
27;168;1;1079;0;1119;;
28;168;0;323;1;323;;
28;107;1;348;1;323;;
28;107;0;348;1;348;;
28;61;1;356;1;348;;
28;61;0;356;1;356;;
28;78;1;357;1;356;;
28;78;0;357;1;357;;
28;78;1;366;1;357;;
28;78;0;366;1;366;;
28;60;1;444;1;366;;
28;60;0;444;1;444;;
28;60;1;449;1;444;;
28;60;0;449;1;449;;
28;61;1;538;1;449;;
28;61;0;538;1;538;;
28;24;1;550;1;538;;
28;24;0;550;1;550;;
28;24;1;567;1;550;;
28;24;0;567;1;567;;
28;4;1;595;1;567;;
28;4;0;595;1;595;;
28;6;1;595;1;595;;
28;6;0;595;1;630;;
28;90;1;613;1;630;;
28;90;0;613;1;648;;
28;1;1;625;1;648;;
28;1;0;625;1;660;;
28;10;1;680;1;660;;
28;10;0;680;1;715;;
28;10;1;693;1;715;;
28;10;0;693;1;728;;
28;22;1;724;1;728;;
28;22;0;724;1;759;;
28;22;1;725;1;759;;
28;22;0;725;1;760;;
28;31;1;742;1;760;;
28;31;0;742;1;777;;
28;1;1;775;1;777;;
28;1;0;775;1;810;;
28;168;1;787;0;810;;
28;168;0;911;1;911;;
28;1;1;923;1;911;;
28;1;0;923;1;923;;
28;31;1;956;1;923;;
28;31;0;956;1;956;;
28;10;1;1001;1;956;;
28;10;0;1001;1;1001;;
28;96;1;1001;1;1001;;
28;96;0;1001;1;1001;;
28;96;1;1024;1;1001;;
28;96;0;1024;1;1024;;
28;1;1;1079;1;1024;;
28;1;0;1079;1;1079;;
28;6;1;1084;1;1079;;
28;6;0;1084;1;1084;;
28;6;1;1095;1;1084;;
28;6;0;1095;1;1095;;
28;42;1;1114;1;1095;;
28;42;0;1114;1;1114;;
28;42;1;1130;1;1114;;
28;42;0;1130;1;1130;;
28;29;1;1150;1;1130;;
28;29;0;1150;1;1150;;
28;168;1;1162;0;1150;;
29;162;0;324;1;324;;
29;66;1;330;1;324;;
29;66;0;330;1;330;;
29;1;1;383;1;330;;
29;1;0;383;1;383;;
29;124;1;403;1;383;;
29;124;0;403;1;403;;
29;124;1;405;1;403;;
29;124;0;405;1;405;;
29;2;1;425;1;405;;
29;2;0;425;1;425;;
29;36;1;444;1;425;;
29;36;0;444;1;444;;
29;36;1;472;1;444;;
29;36;0;472;1;472;;
29;9;1;496;1;472;;
29;9;0;496;1;496;;
29;73;1;519;1;496;;
29;73;0;519;1;519;;
29;73;1;521;1;519;;
29;73;0;521;1;521;;
29;82;1;565;1;521;;
29;82;0;565;1;565;;
29;162;1;571;0;565;;
29;162;0;785;1;785;;
29;66;1;791;1;785;;
29;66;0;791;1;791;;
29;1;1;847;1;791;;
29;1;0;847;1;847;;
29;6;1;852;1;847;;
29;6;0;852;1;852;;
29;6;1;870;1;852;;
29;6;0;870;1;870;;
29;90;1;888;1;870;;
29;90;0;888;1;888;;
29;90;1;893;1;888;;
29;90;0;893;1;893;;
29;19;1;911;1;893;;
29;19;0;911;1;911;;
29;23;1;918;1;911;;
29;23;0;918;1;918;;
29;23;1;934;1;918;;
29;23;0;934;1;934;;
29;9;1;986;1;934;;
29;9;0;986;1;986;;
29;1;1;987;1;986;;
29;1;0;987;1;987;;
29;1;1;1004;1;987;;
29;1;0;1004;1;1004;;
29;82;1;1060;1;1004;;
29;82;0;1060;1;1060;;
29;49;1;1062;1;1060;;
29;49;0;1062;1;1062;;
29;49;1;1073;1;1062;;
29;49;0;1073;1;1073;;
29;59;1;1113;1;1073;;
29;59;0;1113;1;1113;;
29;32;1;1114;1;1113;;
29;32;0;1114;1;1114;;
29;32;1;1118;1;1114;;
29;32;0;1118;1;1118;;
29;28;1;1154;1;1118;;
29;28;0;1154;1;1154;;
29;162;1;1162;0;1154;;
30;163;0;326;1;326;;
30;8;1;359;1;326;;
30;8;0;359;1;359;;
30;9;1;398;1;359;;
30;9;0;398;1;398;;
30;9;1;400;1;398;;
30;9;0;400;1;400;;
30;129;1;423;1;400;;
30;129;0;423;1;423;;
30;36;1;423;1;423;;
30;36;0;423;1;423;;
30;36;1;425;1;423;;
30;36;0;425;1;425;;
30;9;1;455;1;425;;
30;9;0;455;1;455;;
30;47;1;475;1;455;;
30;47;0;475;1;475;;
30;47;1;481;1;475;;
30;47;0;481;1;481;;
30;57;1;498;1;481;;
30;57;0;498;1;498;;
30;7;1;506;1;498;;
30;7;0;506;1;506;;
30;7;1;514;1;506;;
30;7;0;514;1;514;;
30;4;1;535;1;514;;
30;4;0;535;1;535;;
30;163;1;550;0;535;;
30;163;0;828;1;828;;
30;4;1;840;1;828;;
30;4;0;840;1;840;;
30;35;1;860;1;840;;
30;35;0;860;1;860;;
30;4;1;880;1;860;;
30;4;0;880;1;880;;
30;4;1;885;1;880;;
30;4;0;885;1;885;;
30;6;1;914;1;885;;
30;6;0;914;1;914;;
30;6;1;915;1;914;;
30;6;0;915;1;915;;
30;91;1;942;1;915;;
30;91;0;942;1;942;;
30;58;1;942;1;942;;
30;58;0;942;1;942;;
30;58;1;947;1;942;;
30;58;0;947;1;947;;
30;4;1;970;1;947;;
30;4;0;970;1;970;;
30;4;1;975;1;970;;
30;4;0;975;1;975;;
30;79;1;988;1;975;;
30;79;0;988;1;988;;
30;79;1;990;1;988;;
30;79;0;990;1;990;;
30;6;1;1004;1;990;;
30;6;0;1004;1;1004;;
30;29;1;1004;1;1004;;
30;29;0;1004;1;1004;;
30;29;1;1005;1;1004;;
30;29;0;1005;1;1005;;
30;30;1;1033;1;1005;;
30;30;0;1033;1;1033;;
30;6;1;1034;1;1033;;
30;6;0;1034;1;1034;;
30;6;1;1035;1;1034;;
30;6;0;1035;1;1035;;
30;42;1;1054;1;1035;;
30;42;0;1054;1;1054;;
30;42;1;1070;1;1054;;
30;42;0;1070;1;1070;;
30;29;1;1090;1;1070;;
30;29;0;1090;1;1090;;
30;29;1;1095;1;1090;;
30;29;0;1095;1;1095;;
30;30;1;1123;1;1095;;
30;30;0;1123;1;1123;;
30;6;1;1124;1;1123;;
30;6;0;1124;1;1124;;
30;6;1;1140;1;1124;;
30;6;0;1140;1;1140;;
30;24;1;1166;1;1140;;
30;24;0;1166;1;1166;;
30;24;1;1167;1;1166;;
30;24;0;1167;1;1167;;
30;4;1;1195;1;1167;;
30;4;0;1195;1;1195;;
30;4;1;1200;1;1195;;
30;4;0;1200;1;1200;;
30;15;1;1235;1;1200;;
30;15;0;1235;1;1235;;
30;15;1;1245;1;1235;;
30;15;0;1245;1;1245;;
30;16;1;1283;1;1245;;
30;16;0;1283;1;1283;;
30;25;1;1284;1;1283;;
30;25;0;1284;1;1284;;
30;25;1;1285;1;1284;;
30;25;0;1285;1;1285;;
30;26;1;1312;1;1285;;
30;26;0;1312;1;1312;;
30;113;1;1312;1;1312;;
30;113;0;1312;1;1312;;
30;113;1;1318;1;1312;;
30;113;0;1318;1;1318;;
30;16;1;1343;1;1318;;
30;16;0;1343;1;1343;;
30;25;1;1344;1;1343;;
30;25;0;1344;1;1344;;
30;25;1;1345;1;1344;;
30;25;0;1345;1;1345;;
30;26;1;1368;1;1345;;
30;26;0;1368;1;1368;;
30;113;1;1368;1;1368;;
30;113;0;1368;1;1368;;
30;16;1;1393;1;1368;;
30;16;0;1393;1;1393;;
30;163;1;1405;0;1393;;
31;165;0;327;1;327;;
31;20;1;327;1;327;;
31;20;0;327;1;327;;
31;21;1;339;1;327;;
31;21;0;339;1;339;;
31;111;1;339;1;339;;
31;111;0;339;1;339;;
31;111;1;353;1;339;;
31;111;0;353;1;353;;
31;20;1;370;1;353;;
31;20;0;370;1;370;;
31;20;1;387;1;370;;
31;20;0;387;1;387;;
31;21;1;404;1;387;;
31;21;0;404;1;404;;
31;111;1;404;1;404;;
31;111;0;404;1;404;;
31;111;1;432;1;404;;
31;111;0;432;1;432;;
31;20;1;444;1;432;;
31;20;0;444;1;444;;
31;20;1;447;1;444;;
31;20;0;447;1;447;;
31;21;1;459;1;447;;
31;21;0;459;1;459;;
31;111;1;459;1;459;;
31;111;0;459;1;459;;
31;111;1;473;1;459;;
31;111;0;473;1;473;;
31;20;1;490;1;473;;
31;20;0;490;1;490;;
31;165;1;490;0;490;;
31;165;0;507;1;507;;
31;20;1;507;1;507;;
31;20;0;507;1;507;;
31;21;1;519;1;507;;
31;21;0;519;1;519;;
31;111;1;519;1;519;;
31;111;0;519;1;519;;
31;111;1;552;1;519;;
31;111;0;552;1;552;;
31;20;1;564;1;552;;
31;20;0;564;1;564;;
31;20;1;567;1;564;;
31;20;0;567;1;567;;
31;21;1;584;1;567;;
31;21;0;584;1;584;;
31;111;1;584;1;584;;
31;111;0;584;1;584;;
31;111;1;593;1;584;;
31;111;0;593;1;593;;
31;20;1;610;1;593;;
31;20;0;610;1;610;;
31;20;1;627;1;610;;
31;20;0;627;1;627;;
31;21;1;639;1;627;;
31;21;0;639;1;639;;
31;111;1;639;1;639;;
31;111;0;639;1;639;;
31;111;1;672;1;639;;
31;111;0;672;1;672;;
31;20;1;684;1;672;;
31;20;0;684;1;684;;
31;20;1;687;1;684;;
31;20;0;687;1;687;;
31;21;1;704;1;687;;
31;21;0;704;1;704;;
31;111;1;704;1;704;;
31;111;0;704;1;704;;
31;111;1;713;1;704;;
31;111;0;713;1;713;;
31;20;1;730;1;713;;
31;20;0;730;1;730;;
31;165;1;730;0;730;;
31;165;0;747;1;747;;
31;20;1;747;1;747;;
31;20;0;747;1;747;;
31;21;1;764;1;747;;
31;21;0;764;1;764;;
31;111;1;764;1;764;;
31;111;0;764;1;764;;
31;111;1;792;1;764;;
31;111;0;792;1;792;;
31;20;1;804;1;792;;
31;20;0;804;1;804;;
31;20;1;807;1;804;;
31;20;0;807;1;807;;
31;21;1;824;1;807;;
31;21;0;824;1;824;;
31;111;1;824;1;824;;
31;111;0;824;1;824;;
31;111;1;852;1;824;;
31;111;0;852;1;852;;
31;20;1;864;1;852;;
31;20;0;864;1;864;;
31;20;1;867;1;864;;
31;20;0;867;1;867;;
31;21;1;884;1;867;;
31;21;0;884;1;884;;
31;111;1;884;1;884;;
31;111;0;884;1;884;;
31;111;1;893;1;884;;
31;111;0;893;1;893;;
31;20;1;910;1;893;;
31;20;0;910;1;910;;
31;165;1;910;0;910;;
31;165;0;966;1;966;;
31;49;1;985;1;966;;
31;49;0;985;1;985;;
31;32;1;1021;1;985;;
31;32;0;1021;1;1021;;
31;43;1;1045;1;1021;;
31;43;0;1045;1;1045;;
31;20;1;1045;1;1045;;
31;20;0;1045;1;1045;;
31;20;1;1047;1;1045;;
31;20;0;1047;1;1047;;
31;21;1;1059;1;1047;;
31;21;0;1059;1;1059;;
31;111;1;1059;1;1059;;
31;111;0;1059;1;1059;;
31;111;1;1073;1;1059;;
31;111;0;1073;1;1073;;
31;20;1;1090;1;1073;;
31;20;0;1090;1;1090;;
31;165;1;1090;0;1090;;
32;166;0;330;1;330;;
32;134;1;343;1;330;;
32;134;0;343;1;343;;
32;47;1;363;1;343;;
32;47;0;363;1;363;;
32;47;1;365;1;363;;
32;47;0;365;1;365;;
32;48;1;395;1;365;;
32;48;0;395;1;395;;
32;6;1;400;1;395;;
32;6;0;400;1;400;;
32;6;1;405;1;400;;
32;6;0;405;1;405;;
32;58;1;427;1;405;;
32;58;0;427;1;427;;
32;58;1;432;1;427;;
32;58;0;432;1;432;;
32;4;1;460;1;432;;
32;4;0;460;1;460;;
32;166;1;479;0;460;;
32;166;0;791;1;791;;
32;29;1;810;1;791;;
32;29;0;810;1;810;;
32;46;1;864;1;810;;
32;46;0;864;1;864;;
32;46;1;865;1;864;;
32;46;0;865;1;865;;
32;29;1;925;1;865;;
32;29;0;925;1;925;;
32;29;1;930;1;925;;
32;29;0;930;1;930;;
32;46;1;984;1;930;;
32;46;0;984;1;984;;
32;46;1;985;1;984;;
32;46;0;985;1;985;;
32;29;1;1047;1;985;;
32;29;0;1047;1;1047;;
32;29;1;1050;1;1047;;
32;29;0;1050;1;1050;;
32;4;1;1072;1;1050;;
32;4;0;1072;1;1072;;
32;9;1;1077;1;1072;;
32;9;0;1077;1;1077;;
32;9;1;1078;1;1077;;
32;9;0;1078;1;1078;;
32;19;1;1128;1;1078;;
32;19;0;1128;1;1128;;
32;166;1;1136;0;1128;;
33;162;0;330;1;330;;
33;32;1;354;1;330;;
33;32;0;354;1;354;;
33;43;1;385;1;354;;
33;43;0;385;1;385;;
33;51;1;385;1;385;;
33;51;0;385;1;385;;
33;51;1;390;1;385;;
33;51;0;390;1;390;;
33;56;1;411;1;390;;
33;56;0;411;1;411;;
33;56;1;429;1;411;;
33;56;0;429;1;429;;
33;51;1;446;1;429;;
33;51;0;446;1;446;;
33;51;1;450;1;446;;
33;51;0;450;1;450;;
33;56;1;471;1;450;;
33;56;0;471;1;471;;
33;56;1;489;1;471;;
33;56;0;489;1;489;;
33;51;1;506;1;489;;
33;51;0;506;1;506;;
33;51;1;508;1;506;;
33;51;0;508;1;508;;
33;52;1;548;1;508;;
33;52;0;548;1;548;;
33;49;1;552;1;548;;
33;49;0;552;1;552;;
33;32;1;576;1;552;;
33;32;0;576;1;576;;
33;32;1;577;1;576;;
33;32;0;577;1;577;;
33;82;1;605;1;577;;
33;82;0;605;1;605;;
33;162;1;611;0;605;;
33;162;0;669;1;669;;
33;28;1;677;1;669;;
33;28;0;677;1;677;;
33;27;1;714;1;677;;
33;27;0;714;1;714;;
33;28;1;758;1;714;;
33;28;0;758;1;758;;
33;128;1;777;1;758;;
33;128;0;777;1;777;;
33;128;1;779;1;777;;
33;128;0;779;1;779;;
33;50;1;810;1;779;;
33;50;0;810;1;810;;
33;1;1;820;1;810;;
33;1;0;820;1;820;;
33;1;1;824;1;820;;
33;1;0;824;1;824;;
33;82;1;880;1;824;;
33;82;0;880;1;880;;
33;52;1;884;1;880;;
33;52;0;884;1;884;;
33;52;1;887;1;884;;
33;52;0;887;1;887;;
33;51;1;925;1;887;;
33;51;0;925;1;925;;
33;51;1;928;1;925;;
33;51;0;928;1;928;;
33;52;1;968;1;928;;
33;52;0;968;1;968;;
33;28;1;972;1;968;;
33;28;0;972;1;972;;
33;28;1;977;1;972;;
33;28;0;977;1;977;;
33;27;1;1014;1;977;;
33;27;0;1014;1;1014;;
33;28;1;1058;1;1014;;
33;28;0;1058;1;1058;;
33;66;1;1061;1;1058;;
33;66;0;1061;1;1061;;
33;1;1;1117;1;1061;;
33;1;0;1117;1;1117;;
33;1;1;1124;1;1117;;
33;1;0;1124;1;1124;;
33;82;1;1180;1;1124;;
33;82;0;1180;1;1180;;
33;28;1;1183;1;1180;;
33;28;0;1183;1;1183;;
33;28;1;1190;1;1183;;
33;28;0;1190;1;1190;;
33;59;1;1225;1;1190;;
33;59;0;1225;1;1225;;
33;162;1;1248;0;1225;;
34;169;0;332;1;332;;
34;126;1;345;1;332;;
34;126;0;345;1;345;;
34;8;1;359;1;345;;
34;8;0;359;1;359;;
34;8;1;360;1;359;;
34;8;0;360;1;360;;
34;133;1;380;1;360;;
34;133;0;380;1;380;;
