vehID Teilumlaufnummer Standort Dep/Arr Uhrzeit(Soll) Uhrzeit(Ist) Fahrtverspätung Gesamtverspätung
3 1 168 1 536 568 5 32
1 1 167 1 539 568 5 29
62 1 2 1 556 569 5 13
62 1 2 2 556 569 / 13
31 2 20 1 564 569 5 5
31 2 20 2 564 569 / 5
51 1 6 1 554 569 10 15
51 1 6 2 554 569 / 15
56 1 25 1 533 569 10 36
56 1 25 2 533 569 / 36
62 1 2 2 558 569 0 11
62 1 2 0 558 569 / 11
31 2 20 2 567 569 0 2
31 2 20 0 567 569 / 2
51 1 6 2 555 569 0 14
51 1 6 0 555 569 / 14
56 1 25 2 535 569 0 34
56 1 25 0 535 569 / 34
5 1 55 1 521 570 10 49
5 1 55 2 521 570 / 49
6 1 74 1 508 570 5 62
6 1 74 2 508 570 / 62
66 1 113 1 537 570 10 33
66 1 113 2 537 570 / 33
33 1 49 1 552 570 5 18
33 1 49 0 552 570 / 18
5 1 55 2 524 570 0 46
5 1 55 0 524 570 / 46
6 1 74 2 515 570 0 55
6 1 74 0 515 570 / 55
66 1 113 2 568 570 0 2
66 1 113 0 568 570 / 2
82 1 151 1 884 571 5 10
82 1 151 0 935 571 / 10
67 1 31 1 536 572 10 36
67 1 31 0 536 572 / 36
94 1 33 1 557 572 10 15
94 1 33 0 557 572 / 15
17 1 49 1 547 572 10 25
17 1 49 2 547 572 / 25
17 1 49 2 563 572 0 9
17 1 49 0 563 572 / 9
90 1 61 1 558 573 5 15
90 1 61 0 558 573 / 15
76 1 74 1 557 573 5 16
76 1 74 0 557 573 / 16
2 1 78 1 569 574 5 5
2 1 78 2 569 574 / 5
2 1 78 2 570 574 0 4
2 1 78 0 570 574 / 4
91 1 109 1 560 575 5 15
91 1 109 2 560 575 / 15
93 1 169 1 550 575 10 25
91 1 109 2 575 575 0 0
91 1 109 0 575 575 / 0
18 1 4 1 502 576 5 74
18 1 4 2 502 576 / 74
28 1 24 1 550 576 5 26
28 1 24 2 550 576 / 26
18 1 4 2 510 576 0 66
18 1 4 0 510 576 / 66
28 1 24 2 567 576 0 9
28 1 24 0 567 576 / 9
39 1 6 1 535 577 10 42
39 1 6 0 535 577 / 42
30 1 4 1 535 577 10 42
30 1 4 0 535 577 / 42
92 1 6 1 560 577 10 17
92 1 6 2 560 577 / 17
70 1 90 1 528 577 10 49
70 1 90 2 528 577 / 49
12 1 4 1 521 577 5 56
12 1 4 2 521 577 / 56
92 1 6 2 565 577 0 12
92 1 6 0 565 577 / 12
70 1 90 2 533 577 0 44
70 1 90 0 533 577 / 44
12 1 4 2 525 577 0 52
12 1 4 0 525 577 / 52
58 1 1 1 547 578 10 31
58 1 1 0 547 578 / 31
72 1 4 1 562 578 5 16
72 1 4 2 562 578 / 16
72 1 4 2 570 578 0 8
72 1 4 0 570 578 / 8
85 1 37 1 569 579 10 10
85 1 37 0 569 579 / 10
84 1 163 1 551 580 10 29
40 1 12 1 525 580 5 55
40 1 12 0 525 580 / 55
49 1 82 1 569 581 10 12
49 1 82 0 569 581 / 12
82 1 47 1 935 581 10 20
82 1 47 0 935 581 / 20
74 1 1 1 568 583 10 15
74 1 1 0 568 583 / 15
38 1 29 1 520 583 10 63
38 1 29 0 520 583 / 63
81 1 6 1 524 583 10 59
81 1 6 2 524 583 / 59
94 1 1 1 558 583 10 25
94 1 1 2 558 583 / 25
81 1 6 2 540 583 0 43
81 1 6 0 540 583 / 43
94 1 1 2 563 583 0 20
94 1 1 0 563 583 / 20
7 1 60 1 564 584 10 20
7 1 60 2 564 584 / 20
20 1 59 1 543 584 5 41
20 1 59 0 543 584 / 41
88 1 51 1 565 584 5 19
88 1 51 2 565 584 / 19
27 1 91 1 522 584 10 62
27 1 91 0 522 584 / 62
93 2 169 0 584 584 / 0
7 1 60 2 569 584 0 15
7 1 60 0 569 584 / 15
88 1 51 2 570 584 0 14
88 1 51 0 570 584 / 14
65 1 64 1 529 585 10 56
65 1 64 0 529 585 / 56
87 1 48 1 566 585 5 19
87 1 48 0 566 585 / 19
63 1 42 1 514 585 10 71
63 1 42 2 514 585 / 71
76 1 161 1 559 585 10 26
63 1 42 2 530 585 0 55
63 1 42 0 530 585 / 55
4 1 18 1 522 586 10 64
4 1 18 0 522 586 / 64
50 1 18 1 582 587 5 5
50 1 18 2 582 587 / 5
62 1 63 1 566 587 10 21
62 1 63 2 566 587 / 21
90 1 66 1 567 587 5 20
90 1 66 2 567 587 / 20
2 1 107 1 578 587 5 9
2 1 107 0 578 587 / 9
39 1 29 1 535 587 10 52
39 1 29 2 535 587 / 52
62 1 63 2 568 587 0 19
62 1 63 0 568 587 / 19
90 1 66 2 568 587 0 19
90 1 66 0 568 587 / 19
39 1 29 2 555 587 0 32
39 1 29 0 555 587 / 32
55 1 28 1 578 588 10 10
55 1 28 2 578 588 / 10
79 1 43 1 565 588 10 23
79 1 43 2 565 588 / 23
3 2 168 0 588 588 / 0
50 1 18 2 588 588 0 0
50 1 18 0 588 588 / 0
79 1 43 2 570 588 0 18
79 1 43 0 570 588 / 18
23 1 29 1 565 589 10 24
23 1 29 2 565 589 / 24
38 1 6 1 521 589 5 68
38 1 6 2 521 589 / 68
27 1 58 1 522 589 5 67
27 1 58 2 522 589 / 67
23 1 29 2 570 589 0 19
23 1 29 0 570 589 / 19
38 1 6 2 525 589 0 64
38 1 6 0 525 589 / 64
27 1 58 2 527 589 0 62
27 1 58 0 527 589 / 62
15 1 19 1 528 590 10 62
15 1 19 0 528 590 / 62
22 1 9 1 564 590 10 26
22 1 9 0 564 590 / 26
80 1 6 1 565 590 5 25
80 1 6 2 565 590 / 25
86 1 164 1 563 590 10 27
85 1 38 1 570 590 10 20
85 1 38 2 570 590 / 20
20 1 32 1 544 590 5 46
20 1 32 2 544 590 / 46
80 1 6 2 570 590 0 20
80 1 6 0 570 590 / 20
85 1 38 2 575 590 0 15
85 1 38 0 575 590 / 15
20 1 32 2 588 590 0 2
20 1 32 0 588 590 / 2
36 1 75 1 536 591 5 55
36 1 75 2 536 591 / 55
31 2 21 1 584 591 5 7
31 2 21 0 584 591 / 7
65 1 13 1 530 591 5 61
65 1 13 0 530 591 / 61
36 1 75 2 539 591 0 52
36 1 75 0 539 591 / 52
35 1 24 1 566 592 5 26
35 1 24 0 566 592 / 26
60 1 9 1 536 593 10 57
60 1 9 0 536 593 / 57
29 1 82 1 565 593 10 28
29 1 82 0 565 593 / 28
58 1 87 1 552 593 10 41
58 1 87 2 552 593 / 41
58 1 87 2 555 593 0 38
58 1 87 0 555 593 / 38
89 1 78 1 551 595 10 44
89 1 78 2 551 595 / 44
89 1 78 2 552 595 0 43
89 1 78 0 552 595 / 43
48 1 4 1 530 596 10 66
48 1 4 2 530 596 / 66
31 2 111 1 584 596 5 12
31 2 111 2 584 596 / 12
48 1 4 2 540 596 0 56
48 1 4 0 540 596 / 56
31 2 111 2 593 596 0 3
31 2 111 0 593 596 / 3
30 1 163 1 550 597 5 47
73 1 16 1 568 598 10 30
73 1 16 0 568 598 / 30
11 1 70 1 532 599 5 67
11 1 70 0 532 599 / 67
33 1 32 1 576 599 5 23
33 1 32 2 576 599 / 23
87 1 30 1 570 599 10 29
87 1 30 0 644 599 / 29
76 2 161 0 573 599 / 26
22 1 4 1 568 599 5 31
22 1 4 2 568 599 / 31
33 1 32 2 577 599 0 22
33 1 32 0 577 599 / 22
22 1 4 2 570 599 0 29
22 1 4 0 570 599 / 29
70 1 19 1 551 600 5 49
70 1 19 0 551 600 / 49
62 1 2 1 576 600 5 24
62 1 2 2 576 600 / 24
15 1 73 1 528 600 10 72
15 1 73 2 528 600 / 72
62 1 2 2 578 600 0 22
62 1 2 0 578 600 / 22
15 1 73 2 581 600 0 19
15 1 73 0 581 600 / 19
64 1 82 1 580 601 10 21
64 1 82 0 580 601 / 21
51 1 91 1 582 601 5 19
51 1 91 0 582 601 / 19
18 1 6 1 530 601 5 71
18 1 6 0 530 601 / 71
92 1 3 1 579 601 10 22
92 1 3 2 579 601 / 22
92 1 3 2 584 601 0 17
92 1 3 0 584 601 / 17
71 1 69 1 578 602 5 24
71 1 69 0 578 602 / 24
21 1 10 1 535 603 5 68
21 1 10 2 535 603 / 68
72 1 12 1 585 603 10 18
72 1 12 0 585 603 / 18
21 1 10 2 548 603 0 55
21 1 10 0 548 603 / 55
19 2 27 1 594 604 5 10
19 2 27 0 594 604 / 10
2 1 78 1 586 605 10 19
2 1 78 2 586 605 / 19
3 2 4 1 600 605 5 5
3 2 4 0 600 605 / 5
87 1 4 1 645 605 5 34
87 1 4 0 645 605 / 34
70 1 73 1 551 605 5 54
70 1 73 0 551 605 / 54
4 1 161 1 537 606 5 69
76 2 74 1 575 606 5 31
76 2 74 0 575 606 / 31
64 1 66 1 580 606 5 26
64 1 66 2 580 606 / 26
51 1 58 1 582 606 5 24
51 1 58 2 582 606 / 24
64 1 66 2 584 606 0 22
64 1 66 0 584 606 / 22
51 1 58 2 587 606 0 19
51 1 58 0 587 606 / 19
93 2 126 1 597 607 10 10
93 2 126 0 597 607 / 10
35 1 7 1 576 607 5 31
35 1 7 2 576 607 / 31
73 1 4 1 572 607 5 35
73 1 4 2 572 607 / 35
35 1 7 2 604 607 0 3
35 1 7 0 604 607 / 3
73 1 4 2 585 607 0 22
73 1 4 0 585 607 / 22
72 1 67 1 585 608 5 23
72 1 67 2 585 608 / 23
72 1 67 2 605 608 0 3
72 1 67 0 605 608 / 3
10 1 10 1 595 609 5 14
10 1 10 2 595 609 / 14
28 1 4 1 595 609 5 14
28 1 4 0 595 609 / 14
29 1 162 1 571 609 10 38
10 1 10 2 608 609 0 1
10 1 10 0 608 609 / 1
83 1 19 1 588 610 5 22
83 1 19 0 588 610 / 22
6 1 2 1 550 610 5 60
6 1 2 0 550 610 / 60
88 1 56 1 591 610 5 19
88 1 56 0 591 610 / 19
60 1 168 1 548 610 5 62
68 1 1 1 554 611 10 57
68 1 1 0 554 611 / 57
66 1 16 1 599 611 10 12
66 1 16 0 599 611 / 12
12 1 6 1 554 611 5 57
12 1 6 2 554 611 / 57
49 1 56 1 594 611 5 17
49 1 56 2 594 611 / 17
12 1 6 2 555 611 0 56
12 1 6 0 555 611 / 56
49 1 56 2 609 611 0 2
49 1 56 0 609 611 / 2
18 1 4 1 531 612 10 81
18 1 4 2 531 612 / 81
2 1 78 2 612 612 0 0
2 1 78 0 612 612 / 0
18 1 4 2 555 612 0 57
18 1 4 0 555 612 / 57
58 1 87 1 570 613 5 43
58 1 87 0 570 613 / 43
63 1 29 1 550 615 10 65
63 1 29 0 550 615 / 65
82 1 48 1 965 616 5 25
82 1 48 0 965 616 / 25
23 1 4 1 592 616 5 24
23 1 4 0 592 616 / 24
71 1 52 1 582 616 10 34
71 1 52 2 582 616 / 34
68 1 33 1 554 616 5 62
68 1 33 2 554 616 / 62
71 1 52 2 587 616 0 29
71 1 52 0 587 616 / 29
68 1 33 2 558 616 0 58
68 1 33 0 558 616 / 58
52 1 1 1 577 617 5 40
52 1 1 0 577 617 / 40
55 1 28 2 617 617 0 0
55 1 28 0 617 617 / 0
27 1 4 1 550 617 5 67
27 1 4 0 550 617 / 67
38 1 45 1 544 618 10 74
38 1 45 2 544 618 / 74
38 1 45 2 560 618 0 58
38 1 45 0 560 618 / 58
40 1 160 1 559 619 5 60
79 1 32 1 591 619 10 28
79 1 32 2 591 619 / 28
80 1 100 1 589 619 10 30
80 1 100 0 589 619 / 30
92 1 4 1 597 619 5 22
92 1 4 2 597 619 / 22
28 1 6 1 595 619 10 24
28 1 6 0 630 619 / 24
79 1 32 2 597 619 0 22
79 1 32 0 597 619 / 22
92 1 4 2 600 619 0 19
92 1 4 0 600 619 / 19
13 1 1 1 597 620 10 23
13 1 1 0 597 620 / 23
39 1 30 1 583 620 5 37
39 1 30 0 583 620 / 37
5 1 4 1 565 621 10 56
5 1 4 0 565 621 / 56
91 1 0 1 611 621 10 10
91 1 0 0 611 621 / 10
94 1 31 1 596 621 5 25
94 1 31 0 596 621 / 25
93 2 115 1 606 621 5 15
93 2 115 0 606 621 / 15
66 1 1 1 599 621 10 22
66 1 1 2 599 621 / 22
66 1 1 2 600 621 0 21
66 1 1 0 600 621 / 21
67 1 10 1 581 622 5 41
67 1 10 0 581 622 / 41
17 1 59 1 603 622 10 19
17 1 59 0 603 622 / 19
36 1 4 1 565 622 5 57
36 1 4 0 565 622 / 57
83 1 23 1 595 622 5 27
83 1 23 2 595 622 / 27
31 2 20 1 610 623 10 13
31 2 20 2 610 623 / 13
56 1 15 1 580 624 10 44
56 1 15 2 580 624 / 44
65 1 14 1 558 624 5 66
65 1 14 0 558 624 / 66
56 1 15 2 585 624 0 39
56 1 15 0 585 624 / 39
74 1 47 1 600 625 10 25
74 1 47 2 600 625 / 25
11 1 56 1 548 625 10 77
11 1 56 2 548 625 / 77
74 1 47 2 601 625 0 24
74 1 47 0 601 625 / 24
11 1 56 2 549 625 0 76
11 1 56 0 549 625 / 76
48 1 35 1 560 626 10 66
48 1 35 2 560 626 / 66
23 1 9 1 597 626 5 29
23 1 9 2 597 626 / 29
48 1 35 2 567 626 0 59
48 1 35 0 567 626 / 59
23 1 9 2 598 626 0 28
23 1 9 0 598 626 / 28
27 1 159 1 555 627 5 72
27 1 159 0 555 627 / 72
67 1 96 1 581 627 5 46
67 1 96 2 581 627 / 46
36 1 6 1 565 627 5 62
36 1 6 2 565 627 / 62
31 2 20 2 627 627 0 0
31 2 20 0 627 627 / 0
67 1 96 2 604 627 0 23
67 1 96 0 604 627 / 23
36 1 6 2 570 627 0 57
36 1 6 0 570 627 / 57
15 1 100 1 599 628 10 29
15 1 100 0 651 628 / 29
58 1 42 1 580 628 5 48
58 1 42 2 580 628 / 48
58 1 42 2 590 628 0 38
58 1 42 0 590 628 / 38
3 2 6 1 620 630 5 10
3 2 6 0 620 630 / 10
80 1 7 1 590 630 10 40
80 1 7 2 590 630 / 40
13 1 6 1 602 630 5 28
13 1 6 2 602 630 / 28
13 1 6 2 615 630 0 15
13 1 6 0 615 630 / 15
81 1 121 1 578 631 10 53
81 1 121 0 578 631 / 53
82 1 6 1 970 631 10 35
82 1 6 2 970 631 / 35
39 1 6 1 584 631 10 47
39 1 6 2 584 631 / 47
82 1 6 2 975 631 0 30
82 1 6 0 975 631 / 30
39 1 6 2 600 631 0 31
39 1 6 0 600 631 / 31
5 1 29 1 566 632 10 66
5 1 29 2 566 632 / 66
5 1 29 2 570 632 0 62
5 1 29 0 570 632 / 62
8 2 166 0 633 633 / 0
50 1 16 1 628 633 5 5
50 1 16 0 628 633 / 5
35 1 4 1 625 633 5 8
35 1 4 0 625 633 / 8
49 1 51 1 626 633 5 7
49 1 51 2 626 633 / 7
49 1 51 2 630 633 0 3
49 1 51 0 630 633 / 3
51 1 4 1 610 634 5 24
51 1 4 0 610 634 / 24
83 1 23 2 634 634 0 0
83 1 23 0 634 634 / 0
80 1 7 2 634 634 0 0
80 1 7 0 634 634 / 0
12 1 42 1 574 635 5 61
12 1 42 0 650 635 / 61
18 1 79 1 568 635 10 67
18 1 79 2 568 635 / 67
15 1 90 1 653 635 5 34
15 1 90 0 653 635 / 34
3 2 29 1 620 635 5 15
3 2 29 2 620 635 / 15
18 1 79 2 570 635 0 65
18 1 79 0 570 635 / 65
3 2 29 2 630 635 0 5
3 2 29 0 630 635 / 5
20 1 28 1 624 636 10 12
20 1 28 0 624 636 / 12
22 1 26 1 597 636 10 39
22 1 26 0 641 636 / 39
81 1 103 1 578 636 5 58
81 1 103 2 578 636 / 58
81 1 103 2 621 636 0 15
81 1 103 0 621 636 / 15
33 1 82 1 605 637 10 32
33 1 82 0 605 637 / 32
63 1 168 1 562 637 10 75
72 1 6 1 625 638 10 13
72 1 6 0 660 638 / 13
52 1 163 1 589 639 10 50
27 1 6 1 562 639 5 77
27 1 6 0 562 639 / 77
90 1 19 1 611 640 10 29
90 1 19 0 611 640 / 29
85 1 31 1 620 640 5 20
85 1 31 0 620 640 / 20
93 2 126 1 616 641 10 25
93 2 126 2 616 641 / 25
93 2 126 2 639 641 0 2
93 2 126 0 639 641 / 2
68 1 34 1 580 643 5 63
68 1 34 0 580 643 / 63
38 1 29 1 580 643 5 63
38 1 29 0 580 643 / 63
87 1 6 1 674 644 10 44
87 1 6 0 674 644 / 44
91 1 46 1 624 644 10 20
91 1 46 2 624 644 / 20
31 2 21 1 639 644 5 5
31 2 21 0 639 644 / 5
20 1 55 1 627 644 5 17
20 1 55 2 627 644 / 17
91 1 46 2 625 644 0 19
91 1 46 0 625 644 / 19
20 1 55 2 644 644 0 0
20 1 55 0 644 644 / 0
60 2 168 0 583 645 / 62
65 1 4 1 569 645 10 76
65 1 4 2 569 645 / 76
51 1 29 1 611 645 10 34
51 1 29 2 611 645 / 34
90 1 73 1 611 645 5 34
90 1 73 0 611 645 / 34
65 1 4 2 570 645 0 75
65 1 4 0 570 645 / 75
51 1 29 2 615 645 0 30
51 1 29 0 615 645 / 30
76 2 2 1 610 646 5 36
76 2 2 0 610 646 / 36
73 1 6 1 614 646 10 32
73 1 6 2 614 646 / 32
73 1 6 2 615 646 0 31
73 1 6 0 615 646 / 31
28 1 90 1 648 647 10 34
28 1 90 0 648 647 / 34
74 1 57 1 618 647 5 29
74 1 57 0 618 647 / 29
11 1 51 1 566 647 5 81
11 1 51 2 566 647 / 81
11 1 51 2 568 647 0 79
11 1 51 0 568 647 / 79
62 1 2 1 616 648 10 32
62 1 2 2 616 648 / 32
50 1 6 1 633 648 10 15
50 1 6 2 633 648 / 15
33 1 162 1 611 648 5 37
72 1 29 1 660 648 10 23
72 1 29 0 660 648 / 23
27 1 87 1 566 648 5 82
27 1 87 2 566 648 / 82
68 1 54 1 580 648 5 68
68 1 54 2 580 648 / 68
62 1 2 2 618 648 0 30
62 1 2 0 618 648 / 30
50 1 6 2 645 648 0 3
50 1 6 0 645 648 / 3
27 1 87 2 570 648 0 78
27 1 87 0 570 648 / 78
68 1 54 2 595 648 0 53
68 1 54 0 595 648 / 53
92 1 35 1 620 649 10 29
92 1 35 2 620 649 / 29
92 1 35 2 627 649 0 22
92 1 35 0 627 649 / 22
85 1 0 1 620 650 10 30
85 1 0 2 620 650 / 30
85 1 0 2 635 650 0 15
85 1 0 0 635 650 / 15
6 1 160 1 581 651 10 70
8 2 73 1 641 651 10 10
8 2 73 0 641 651 / 10
22 1 93 1 651 651 5 44
22 1 93 0 651 651 / 44
88 1 164 1 623 652 10 29
17 1 28 1 623 652 10 29
17 1 28 2 623 652 / 29
17 1 28 2 628 652 0 24
17 1 28 0 628 652 / 24
7 1 78 1 629 654 10 25
7 1 78 2 629 654 / 25
18 1 6 1 584 654 5 70
18 1 6 0 584 654 / 70
38 1 6 1 581 654 10 73
38 1 6 2 581 654 / 73
87 1 29 1 674 654 10 54
87 1 29 2 674 654 / 54
31 2 111 1 639 654 10 15
31 2 111 2 639 654 / 15
7 1 78 2 630 654 0 24
7 1 78 0 630 654 / 24
38 1 6 2 585 654 0 69
38 1 6 0 585 654 / 69
87 1 29 2 675 654 0 53
87 1 29 0 675 654 / 53
82 1 42 1 994 655 5 35
82 1 42 2 994 655 / 35
82 1 42 2 1010 655 0 19
82 1 42 0 1010 655 / 19
35 1 2 1 638 656 10 18
35 1 2 0 638 656 / 18
79 1 43 1 625 657 10 32
79 1 43 2 625 657 / 32
74 1 1 1 618 657 10 39
74 1 1 0 655 657 / 39
79 1 43 2 630 657 0 27
79 1 43 0 630 657 / 27
19 2 28 1 638 658 10 20
19 2 28 0 638 658 / 20
58 1 29 1 610 658 10 48
58 1 29 0 610 658 / 48
21 1 0 1 594 659 10 65
21 1 0 0 594 659 / 65
71 1 51 1 625 659 5 34
71 1 51 2 625 659 / 34
13 1 42 1 634 659 10 25
13 1 42 0 634 659 / 25
49 1 56 1 651 659 5 8
49 1 56 2 651 659 / 8
18 1 29 1 584 659 5 75
18 1 29 2 584 659 / 75
71 1 51 2 628 659 0 31
71 1 51 0 628 659 / 31
18 1 29 2 585 659 0 74
18 1 29 0 585 659 / 74
70 1 9 1 596 660 10 64
70 1 9 0 596 660 / 64
10 1 0 1 654 660 5 6
10 1 0 0 654 660 / 6
80 1 4 1 655 660 5 5
80 1 4 0 655 660 / 5
93 2 115 1 648 660 10 12
93 2 115 0 648 660 / 12
62 1 63 1 626 661 5 35
62 1 63 2 626 661 / 35
62 1 63 2 628 661 0 33
62 1 63 0 628 661 / 33
83 1 47 1 652 662 10 10
83 1 47 2 652 662 / 10
60 2 33 1 595 662 5 67
60 2 33 0 595 662 / 67
83 1 47 2 653 662 0 9
83 1 47 0 653 662 / 9
36 1 75 1 596 663 10 67
36 1 75 2 596 663 / 67
15 1 19 1 671 663 10 44
15 1 19 0 671 663 / 44
36 1 75 2 599 663 0 64
36 1 75 0 599 663 / 64
55 1 27 1 654 664 10 10
55 1 27 0 654 664 / 10
48 1 6 1 595 664 10 69
48 1 6 0 595 664 / 69
28 1 1 1 660 664 5 39
28 1 1 0 660 664 / 39
12 1 29 1 670 665 10 71
12 1 29 0 670 665 / 71
25 2 162 0 666 666 / 0
3 2 4 1 652 667 10 15
3 2 4 2 652 667 / 15
7 1 107 1 638 667 5 29
7 1 107 0 638 667 / 29
74 1 33 1 655 667 10 49
74 1 33 0 655 667 / 49
3 2 4 2 660 667 0 7
3 2 4 0 660 667 / 7
15 1 73 1 671 668 5 49
15 1 73 2 671 668 / 49
15 1 73 2 701 668 0 19
15 1 73 0 701 668 / 19
64 1 1 1 637 669 10 32
64 1 1 0 637 669 / 32
33 2 162 0 669 669 / 0
49 1 56 2 669 669 0 0
49 1 56 0 669 669 / 0
70 1 4 1 600 669 5 69
70 1 4 0 600 669 / 69
80 1 6 1 655 670 10 15
80 1 6 2 655 670 / 15
80 1 6 2 660 670 0 10
80 1 6 0 660 670 / 10
76 2 15 1 625 671 10 46
76 2 15 2 625 671 / 46
76 2 15 2 630 671 0 41
76 2 15 0 630 671 / 41
31 2 111 2 672 672 0 0
31 2 111 0 672 672 / 0
58 1 45 1 619 672 5 53
58 1 45 2 619 672 / 53
58 1 45 2 620 672 0 52
58 1 45 0 620 672 / 52
27 1 87 1 585 673 10 88
27 1 87 0 585 673 / 88
56 1 6 1 625 674 10 49
56 1 6 0 660 674 / 49
65 1 6 1 590 675 10 85
65 1 6 0 590 675 / 85
21 1 98 1 600 675 10 75
21 1 98 0 600 675 / 75
94 1 10 1 641 676 10 35
94 1 10 2 641 676 / 35
19 2 162 1 646 676 10 30
12 1 6 1 671 676 10 81
12 1 6 2 671 676 / 81
94 1 10 2 668 676 0 8
94 1 10 0 668 676 / 8
12 1 6 2 675 676 0 77
12 1 6 0 675 676 / 77
89 1 60 1 624 677 10 53
89 1 60 2 624 677 / 53
89 1 60 2 629 677 0 48
89 1 60 0 629 677 / 48
73 1 91 1 642 678 5 36
73 1 91 0 642 678 / 36
48 1 87 1 599 678 10 79
48 1 87 2 599 678 / 79
48 1 87 2 615 678 0 63
48 1 87 0 615 678 / 63
62 1 2 1 636 679 10 43
62 1 2 2 636 679 / 43
62 1 2 2 638 679 0 41
62 1 2 0 638 679 / 41
81 1 6 1 655 680 10 25
81 1 6 0 655 680 / 25
72 1 4 1 682 680 10 33
72 1 4 0 682 680 / 33
50 1 58 1 667 680 10 13
50 1 58 2 667 680 / 13
68 1 33 1 617 680 10 63
68 1 33 0 617 680 / 63
82 1 29 1 1030 680 5 24
82 1 29 0 1030 680 / 24
50 1 58 2 672 680 0 8
50 1 58 0 672 680 / 8
66 1 10 1 655 681 5 26
66 1 10 0 655 681 / 26
39 1 55 1 641 682 10 41
39 1 55 0 641 682 / 41
25 2 49 1 672 682 10 10
25 2 49 0 672 682 / 10
33 2 28 1 677 682 5 5
33 2 28 0 677 682 / 5
1 2 167 0 683 683 / 0
51 1 30 1 643 683 10 40
51 1 30 0 643 683 / 40
73 1 58 1 642 683 5 41
73 1 58 2 642 683 / 41
73 1 58 2 647 683 0 36
73 1 58 0 647 683 / 36
79 1 32 1 653 685 5 32
79 1 32 2 653 685 / 32
7 1 78 1 646 685 10 39
7 1 78 2 646 685 / 39
65 1 29 1 590 685 10 95
65 1 29 2 590 685 / 95
82 1 4 1 1030 685 5 29
82 1 4 2 1030 685 / 29
79 1 32 2 661 685 0 24
79 1 32 0 661 685 / 24
7 1 78 2 672 685 0 13
7 1 78 0 672 685 / 13
65 1 29 2 600 685 0 85
65 1 29 0 600 685 / 85
82 1 4 2 1035 685 0 24
82 1 4 0 1035 685 / 24
23 1 19 1 648 686 10 38
23 1 19 0 648 686 / 38
66 1 96 1 655 686 5 31
66 1 96 2 655 686 / 31
66 1 96 2 662 686 0 24
66 1 96 0 662 686 / 24
92 1 6 1 655 687 10 32
92 1 6 0 655 687 / 32
87 1 30 1 703 687 5 58
87 1 30 0 703 687 / 58
13 1 166 1 652 687 10 35
93 2 169 1 670 687 5 17
39 1 52 1 641 687 5 46
39 1 52 2 641 687 / 46
39 1 52 2 647 687 0 40
39 1 52 0 647 687 / 40
2 1 60 1 684 689 5 5
2 1 60 2 684 689 / 5
67 1 1 1 661 689 5 28
67 1 1 0 661 689 / 28
31 2 20 1 684 689 5 5
31 2 20 2 684 689 / 5
51 1 6 1 644 689 5 45
51 1 6 2 644 689 / 45
2 1 60 2 689 689 0 0
2 1 60 0 689 689 / 0
31 2 20 2 687 689 0 2
31 2 20 0 687 689 / 2
51 1 6 2 645 689 0 44
51 1 6 0 645 689 / 44
20 1 4 1 685 690 5 5
20 1 4 0 685 690 / 5
1 2 39 1 685 690 5 5
1 2 39 0 685 690 / 5
5 1 46 1 624 691 5 67
5 1 46 0 624 691 / 67
49 1 51 1 686 691 5 5
49 1 51 2 686 691 / 5
72 1 79 1 688 691 5 38
72 1 79 2 688 691 / 38
49 1 51 2 690 691 0 1
49 1 51 0 690 691 / 1
72 1 79 2 690 691 0 36
72 1 79 0 690 691 / 36
17 1 59 1 663 692 5 29
17 1 59 0 663 692 / 29
18 1 30 1 613 692 5 79
18 1 30 0 613 692 / 79
64 1 75 1 650 692 10 42
64 1 75 2 650 692 / 42
64 1 75 2 659 692 0 33
64 1 75 0 659 692 / 33
37 2 161 0 693 693 / 0
27 1 87 1 600 693 5 93
27 1 87 0 600 693 / 93
92 1 4 1 656 693 5 37
92 1 4 2 656 693 / 37
87 1 6 1 704 693 5 63
87 1 6 2 704 693 / 63
92 1 4 2 660 693 0 33
92 1 4 0 660 693 / 33
87 1 6 2 705 693 0 62
87 1 6 0 705 693 / 62
22 1 16 1 689 694 5 49
22 1 16 0 689 694 / 49
36 1 4 1 625 694 5 69
36 1 4 0 690 694 / 69
68 1 4 1 621 694 10 73
68 1 4 2 621 694 / 73
68 1 4 2 630 694 0 64
68 1 4 0 630 694 / 64
90 1 9 1 656 695 5 39
90 1 9 2 656 695 / 39
20 1 6 1 685 695 5 10
20 1 6 2 685 695 / 10
90 1 9 2 658 695 0 37
90 1 9 0 658 695 / 37
20 1 6 2 690 695 0 5
20 1 6 0 690 695 / 5
38 1 45 1 617 696 10 79
38 1 45 0 652 696 / 79
15 1 100 1 719 696 10 29
15 1 100 0 719 696 / 29
76 2 68 1 645 696 10 51
76 2 68 0 645 696 / 51
23 1 73 1 648 696 10 48
23 1 73 2 648 696 / 48
23 1 73 2 671 696 0 25
23 1 73 0 671 696 / 25
11 1 52 1 608 697 10 89
11 1 52 0 608 697 / 89
3 2 6 1 680 697 10 17
3 2 6 0 680 697 / 17
58 1 29 1 640 697 5 57
58 1 29 2 640 697 / 57
58 1 29 2 645 697 0 52
58 1 29 0 645 697 / 52
48 1 87 1 630 698 5 68
48 1 87 0 630 698 / 68
17 1 32 1 664 698 5 34
17 1 32 2 664 698 / 34
17 1 32 2 675 698 0 23
17 1 32 0 675 698 / 23
