vehID Standort Uhrzeit(Soll) Uhrzeit(Ist) Fahrtverspätung Gesamtverspätung
33 1 820 843 5 23
33 1 820 843 0 23
33 1 824 843 0 19
33 1 824 843 0 19
66 9 845 844 10 36
66 9 845 844 0 36
70 42 814 844 10 30
70 42 814 844 0 30
85 169 844 844 0 0
89 104 834 844 0 46
89 104 834 844 0 46
59 81 844 844 0 0
59 81 844 844 0 0
70 42 830 844 0 14
70 42 830 844 0 14
89 104 840 844 0 40
89 104 840 844 0 40
30 4 840 845 5 5
30 4 840 845 0 5
21 73 794 845 5 51
21 73 794 845 0 51
27 52 824 845 0 31
27 52 824 845 0 31
21 73 821 845 0 24
21 73 821 845 0 24
27 52 827 845 0 28
27 52 827 845 0 28
7 78 846 846 0 0
7 78 846 846 0 0
79 32 831 849 10 18
79 32 831 849 0 18
56 4 860 849 0 24
56 4 860 849 0 24
50 87 839 849 10 10
50 87 839 849 0 10
55 56 849 849 0 0
55 56 849 849 0 0
79 32 837 849 0 12
79 32 837 849 0 12
50 87 840 849 0 9
50 87 840 849 0 9
1 39 838 850 5 12
1 39 838 850 0 12
1 39 840 850 0 10
1 39 840 850 0 10
57 163 851 851 0 0
52 146 841 851 0 10
52 146 841 851 0 10
54 58 847 852 5 5
54 58 847 852 0 5
31 111 852 852 0 0
31 111 852 852 0 0
52 130 842 852 0 10
52 130 842 852 0 10
54 58 852 852 0 0
54 58 852 852 0 0
25 28 818 853 10 35
25 28 818 853 0 35
94 9 836 853 5 17
94 9 836 853 0 17
58 58 787 853 0 66
58 58 787 853 0 66
39 85 808 853 10 45
39 85 808 853 0 45
94 9 838 853 0 15
94 9 838 853 0 15
58 58 792 853 0 61
58 58 792 853 0 61
22 9 898 854 0 0
22 9 898 854 0 0
52 130 854 854 0 0
52 130 854 854 0 0
2 60 850 855 5 5
2 60 850 855 0 5
8 5 850 855 5 5
8 5 850 855 0 5
81 16 869 855 5 26
81 16 869 855 0 26
73 15 850 855 0 5
73 15 850 855 0 5
65 3 819 855 10 97
65 3 819 855 0 97
8 5 855 855 0 0
8 5 855 855 0 0
73 15 855 855 0 0
73 15 855 855 0 0
65 3 824 855 0 92
65 3 824 855 0 92
51 91 822 856 5 34
51 91 822 856 0 34
51 58 822 856 0 34
51 58 822 856 0 34
51 58 827 856 0 29
51 58 827 856 0 29
90 52 848 857 5 9
90 52 848 857 0 9
18 48 892 857 5 11
18 48 892 857 0 11
92 17 874 857 0 27
92 17 874 857 0 27
20 1 837 857 10 20
20 1 837 857 0 20
20 1 841 857 0 16
20 1 841 857 0 16
26 76 848 858 5 10
26 76 848 858 0 10
40 10 848 858 10 10
40 10 848 858 0 10
3 87 840 858 5 18
3 87 840 858 0 18
18 33 893 858 0 11
18 33 893 858 0 11
18 33 900 858 0 4
18 33 900 858 0 4
38 87 795 859 10 99
38 87 795 859 0 99
14 109 860 860 0 0
14 109 860 860 0 0
59 15 855 860 5 5
59 15 855 860 0 5
90 66 851 860 0 9
90 66 851 860 0 9
29 1 847 862 10 15
29 1 847 862 0 15
17 82 852 862 10 10
17 82 852 862 0 10
64 4 862 862 10 60
64 4 862 862 0 60
12 33 857 862 5 5
12 33 857 862 0 5
57 1 863 863 0 0
57 1 863 863 0 0
12 25 900 863 0 5
12 25 900 863 0 5
72 77 868 864 10 31
72 77 868 864 0 31
30 35 860 865 0 5
30 35 860 865 0 5
91 74 859 866 10 58
91 74 859 866 0 58
83 31 836 866 5 30
83 31 836 866 0 30
36 10 900 867 10 32
36 10 900 867 0 32
49 82 845 867 5 22
49 82 845 867 0 22
87 30 883 867 0 58
87 30 883 867 0 58
36 96 900 867 0 32
36 96 900 867 0 32
36 96 902 867 0 30
36 96 902 867 0 30
13 19 851 868 5 17
13 19 851 868 0 17
25 83 823 868 10 45
25 83 823 868 0 45
26 101 858 868 0 10
26 101 858 868 0 10
87 29 884 868 0 58
87 29 884 868 0 58
25 83 825 868 0 43
25 83 825 868 0 43
87 29 885 868 0 57
87 29 885 868 0 57
19 60 864 869 5 5
19 60 864 869 0 5
37 5 820 869 5 49
37 5 820 869 0 49
35 76 849 869 10 20
35 76 849 869 0 20
50 87 855 869 5 14
50 87 855 869 0 14
31 20 864 869 5 5
31 20 864 869 0 5
2 60 869 869 0 0
2 60 869 869 0 0
35 76 850 869 0 19
35 76 850 869 0 19
31 20 867 869 0 2
31 20 867 869 0 2
95 165 870 870 0 0
6 29 865 870 5 5
6 29 865 870 0 5
11 61 792 870 10 78
11 61 792 870 0 78
95 43 870 870 0 0
95 43 870 870 0 0
6 29 870 870 0 0
6 29 870 870 0 0
41 9 866 871 5 5
41 9 866 871 0 5
41 9 868 871 0 3
41 9 868 871 0 3
75 166 873 873 0 0
9 57 858 873 10 15
9 57 858 873 0 15
21 100 839 873 10 34
21 100 839 873 0 34
12 88 900 873 10 15
12 88 900 873 0 15
71 6 854 874 10 20
71 6 854 874 0 20
70 29 850 874 10 24
70 29 850 874 0 24
49 49 847 874 5 27
49 49 847 874 0 27
9 23 859 874 0 15
9 23 859 874 0 15
21 7 840 874 0 34
21 7 840 874 0 34
71 6 855 874 0 19
71 6 855 874 0 19
49 49 865 874 0 9
49 49 865 874 0 9
9 23 874 874 0 0
9 23 874 874 0 0
21 7 874 874 0 0
21 7 874 874 0 0
10 106 850 875 0 25
10 106 850 875 0 25
80 6 865 875 10 10
80 6 865 875 0 10
1 40 865 875 0 10
1 40 865 875 0 10
14 109 875 875 0 0
14 109 875 875 0 0
17 28 855 875 10 20
17 28 855 875 0 20
80 6 870 875 0 5
80 6 870 875 0 5
1 102 865 875 0 10
1 102 865 875 0 10
17 28 857 875 0 18
17 28 857 875 0 18
1 102 873 875 0 2
1 102 873 875 0 2
74 47 875 876 5 38
74 47 875 876 0 38
55 51 866 876 10 10
55 51 866 876 0 10
55 51 868 876 0 8
55 51 868 876 0 8
79 43 865 877 0 12
79 43 865 877 0 12
29 6 852 877 10 25
29 6 852 877 0 25
29 6 870 877 0 7
29 6 870 877 0 7
53 6 868 878 5 10
53 6 868 878 0 10
65 4 837 878 10 102
65 4 837 878 0 102
13 73 851 878 10 27
13 73 851 878 0 27
70 33 854 878 0 24
70 33 854 878 0 24
53 29 868 878 0 10
53 29 868 878 0 10
65 4 840 878 0 99
65 4 840 878 0 99
70 33 858 878 0 20
70 33 858 878 0 20
53 29 870 878 0 8
53 29 870 878 0 8
32 46 864 879 10 15
32 46 864 879 0 15
51 4 850 879 0 29
51 4 850 879 0 29
32 46 865 879 0 14
32 46 865 879 0 14
85 0 880 880 0 0
85 0 880 880 0 0
52 16 881 881 0 0
52 16 881 881 0 0
92 17 925 881 0 0
92 17 925 881 0 0
52 1 881 881 0 0
52 1 881 881 0 0
89 69 878 882 0 40
89 69 878 882 0 40
15 1 905 884 10 31
15 1 905 884 0 31
39 71 834 884 5 50
39 71 834 884 0 50
38 87 810 884 10 109
38 87 810 884 0 109
39 71 838 884 0 46
39 71 838 884 0 46
30 4 880 885 0 5
30 4 880 885 0 5
26 101 885 885 0 0
26 101 885 885 0 0
25 71 832 885 10 53
25 71 832 885 0 53
11 49 802 885 5 83
11 49 802 885 0 83
30 4 885 885 0 0
30 4 885 885 0 0
11 49 803 885 0 82
11 49 803 885 0 82
23 92 876 887 5 11
23 92 876 887 0 11
79 51 865 887 10 22
79 51 865 887 0 22
79 51 870 887 0 17
79 51 870 887 0 17
4 16 868 888 10 20
4 16 868 888 0 20
18 118 930 888 0 4
18 118 930 888 0 4
51 6 850 889 10 39
51 6 850 889 0 39
15 33 905 889 5 36
15 33 905 889 0 36
51 6 855 889 0 34
51 6 855 889 0 34
15 33 918 889 0 23
15 33 918 889 0 23
16 50 870 890 10 20
16 50 870 890 0 20
54 4 880 890 10 10
54 4 880 890 0 10
89 66 881 890 5 45
89 66 881 890 0 45
16 50 885 890 0 5
16 50 885 890 0 5
58 4 820 891 10 71
58 4 820 891 0 71
59 133 886 891 0 5
59 133 886 891 0 5
91 113 884 891 0 58
91 113 884 891 0 58
75 73 881 891 10 10
75 73 881 891 0 10
58 4 840 891 0 51
58 4 840 891 0 51
91 113 898 891 0 44
91 113 898 891 0 44
10 35 867 892 0 25
10 35 867 892 0 25
27 51 927 893 10 38
27 51 927 893 0 38
27 20 927 893 0 38
27 20 927 893 0 38
50 87 870 894 10 24
50 87 870 894 0 24
18 44 931 894 5 9
18 44 931 894 0 9
18 44 940 894 0 0
18 44 940 894 0 0
21 4 895 895 0 0
21 4 895 895 0 0
29 90 888 895 0 7
29 90 888 895 0 7
92 122 934 895 5 5
92 122 934 895 0 5
54 6 880 895 5 15
54 6 880 895 0 15
29 90 893 895 0 2
29 90 893 895 0 2
54 6 885 895 0 10
54 6 885 895 0 10
87 30 913 896 0 57
87 30 913 896 0 57
31 21 884 896 10 12
31 21 884 896 0 12
6 4 892 897 5 5
6 4 892 897 0 5
71 42 874 898 5 24
71 42 874 898 0 24
65 6 860 898 0 99
65 6 860 898 0 99
4 1 868 898 10 30
4 1 868 898 0 30
71 42 890 898 0 8
71 42 890 898 0 8
65 6 865 898 0 94
65 6 865 898 0 94
33 82 880 899 0 19
33 82 880 899 0 19
52 1 900 900 0 0
52 1 900 900 0 0
21 4 900 900 0 0
21 4 900 900 0 0
20 121 880 901 5 21
20 121 880 901 0 21
31 111 884 901 5 17
31 111 884 901 0 17
31 111 893 901 0 8
31 111 893 901 0 8
45 168 341 902 0 0
77 168 903 903 0 0
86 164 903 903 0 0
95 32 893 903 10 10
95 32 893 903 0 10
6 29 893 903 5 10
6 29 893 903 0 10
95 32 901 903 0 2
95 32 901 903 0 2
6 29 900 903 0 3
6 29 900 903 0 3
8 16 899 904 5 5
8 16 899 904 0 5
73 6 895 905 10 10
73 6 895 905 0 10
1 39 898 905 5 7
1 39 898 905 0 7
70 34 880 905 5 25
70 34 880 905 0 25
73 6 900 905 0 5
73 6 900 905 0 5
70 54 880 905 0 25
70 54 880 905 0 25
70 54 895 905 0 10
70 54 895 905 0 10
57 31 896 906 10 10
57 31 896 906 0 10
80 75 896 906 5 10
80 75 896 906 0 10
25 162 906 906 0 0
80 75 899 906 0 7
80 75 899 906 0 7
87 4 914 907 10 67
87 4 914 907 0 67
87 4 915 907 0 66
87 4 915 907 0 66
79 56 891 908 0 17
79 56 891 908 0 17
40 0 894 909 5 15
40 0 894 909 0 15
38 87 825 909 10 119
38 87 825 909 0 119
79 56 909 909 0 0
79 56 909 909 0 0
28 168 911 911 0 0
83 10 881 911 0 30
83 10 881 911 0 30
83 10 908 911 0 3
83 10 908 911 0 3
17 27 894 912 0 18
17 27 894 912 0 18
65 3 879 912 0 94
65 3 879 912 0 94
20 78 891 912 0 21
20 78 891 912 0 21
20 78 904 912 0 8
20 78 904 912 0 8
94 19 888 913 10 25
94 19 888 913 0 25
4 77 878 913 5 35
4 77 878 913 0 35
33 52 884 913 10 29
33 52 884 913 0 29
4 77 880 913 0 33
4 77 880 913 0 33
33 52 887 913 0 26
33 52 887 913 0 26
22 19 948 914 10 10
22 19 948 914 0 10
30 6 914 914 0 0
30 6 914 914 0 0
50 87 885 914 5 29
50 87 885 914 0 29
8 25 900 915 10 15
8 25 900 915 0 15
30 6 915 915 0 0
30 6 915 915 0 0
84 163 916 916 0 0
14 0 911 916 5 5
14 0 911 916 0 5
55 52 908 916 0 8
55 52 908 916 0 8
35 16 888 917 10 29
35 16 888 917 0 29
91 6 925 918 0 44
91 6 925 918 0 44
29 19 911 918 5 7
29 19 911 918 0 7
31 20 910 918 0 8
31 20 910 918 0 8
94 73 888 918 5 30
94 73 888 918 0 30
35 33 889 918 0 29
35 33 889 918 0 29
94 73 911 918 0 7
94 73 911 918 0 7
35 33 895 918 0 23
35 33 895 918 0 23
44 162 919 919 0 0
39 72 868 919 5 51
39 72 868 919 0 51
39 85 868 919 0 51
39 85 868 919 0 51
43 160 920 920 0 0
10 6 895 920 0 25
10 6 895 920 0 25
27 21 944 920 10 48
27 21 944 920 0 48
77 6 915 920 5 5
77 6 915 920 0 5
90 1 907 921 5 14
90 1 907 921 0 14
15 34 940 921 10 33
15 34 940 921 0 33
22 23 955 921 0 10
22 23 955 921 0 10
22 57 955 921 0 10
22 57 955 921 0 10
25 49 912 922 10 10
25 49 912 922 0 10
12 5 945 923 5 20
12 5 945 923 0 20
13 9 896 923 0 27
13 9 896 923 0 27
58 26 867 923 5 56
58 26 867 923 0 56
49 59 905 924 10 19
49 59 905 924 0 19
18 33 970 924 0 0
18 33 970 924 0 0
36 1 960 925 0 30
36 1 960 925 0 30
26 16 925 925 0 0
26 16 925 925 0 0
6 4 922 925 0 3
6 4 922 925 0 3
87 79 928 925 5 71
87 79 928 925 0 71
8 25 925 925 0 0
8 25 925 925 0 0
29 23 918 925 0 7
29 23 918 925 0 7
36 1 983 925 0 7
36 1 983 925 0 7
93 169 926 926 0 0
51 91 882 926 10 44
51 91 882 926 0 44
22 1 955 926 5 15
22 1 955 926 0 15
47 160 927 927 0 0
53 41 914 927 5 13
53 41 914 927 0 13
54 58 907 927 10 20
54 58 907 927 0 20
70 33 917 927 0 10
70 33 917 927 0 10
55 107 919 927 0 8
55 107 919 927 0 8
54 58 912 927 0 15
54 58 912 927 0 15
71 29 910 928 10 18
71 29 910 928 0 18
71 29 915 928 0 13
71 29 915 928 0 13
7 60 924 929 5 5
7 60 924 929 0 5
7 60 929 929 0 0
7 60 929 929 0 0
11 59 843 930 5 87
11 59 843 930 0 87
21 6 920 930 10 10
21 6 920 930 0 10
45 75 359 930 10 10
45 75 359 930 0 10
44 49 925 930 5 5
44 49 925 930 0 5
27 111 944 930 10 58
27 111 944 930 0 58
49 32 906 930 5 24
49 32 906 930 0 24
6 4 930 930 0 0
6 4 930 930 0 0
55 107 930 930 0 0
55 107 930 930 0 0
27 111 953 930 0 49
27 111 953 930 0 49
49 32 928 930 0 2
49 32 928 930 0 2
41 57 918 931 10 13
41 57 918 931 0 13
79 51 926 931 5 5
79 51 926 931 0 5
90 45 917 931 0 14
90 45 917 931 0 14
12 15 953 931 0 20
12 15 953 931 0 20
22 48 1000 931 5 20
22 48 1000 931 0 20
79 51 930 931 0 1
79 51 930 931 0 1
90 45 920 931 0 11
90 45 920 931 0 11
95 43 925 932 5 7
95 43 925 932 0 7
4 6 894 932 5 38
4 6 894 932 0 38
91 3 939 932 0 44
91 3 939 932 0 44
18 33 978 932 0 0
18 33 978 932 0 0
95 43 930 932 0 2
95 43 930 932 0 2
4 6 895 932 0 37
4 6 895 932 0 37
28 1 923 933 10 10
28 1 923 933 0 10
85 37 929 934 5 5
85 37 929 934 0 5
10 1 899 934 10 35
10 1 899 934 0 35
29 23 934 934 0 0
29 23 934 934 0 0
53 41 934 934 0 0
53 41 934 934 0 0
10 1 900 934 0 34
10 1 900 934 0 34
43 0 935 935 0 0
43 0 935 935 0 0
26 1 925 935 10 10
26 1 925 935 0 10
26 1 931 935 0 4
26 1 931 935 0 4
9 9 926 936 10 10
9 9 926 936 0 10
73 24 926 936 5 10
73 24 926 936 0 10
51 58 882 936 10 54
51 58 882 936 0 54
70 4 960 936 5 15
70 4 960 936 0 15
11 32 844 936 5 92
11 32 844 936 0 92
73 24 927 936 0 9
73 24 927 936 0 9
51 58 887 936 0 49
51 58 887 936 0 49
11 32 868 936 0 68
11 32 868 936 0 68
13 4 900 937 10 37
13 4 900 937 0 37
84 9 928 938 10 10
84 9 928 938 0 10
14 97 933 938 0 5
14 97 933 938 0 5
2 61 934 939 5 5
2 61 934 939 0 5
50 87 900 939 10 39
50 87 900 939 0 39
77 42 934 939 0 5
77 42 934 939 0 5
93 126 939 939 0 0
93 126 939 939 0 0
23 2 929 940 0 11
23 2 929 940 0 11
75 82 925 940 5 15
75 82 925 940 0 15
52 47 930 940 10 10
52 47 930 940 0 10
58 2 874 940 10 66
58 2 874 940 0 66
85 38 930 940 5 10
85 38 930 940 0 10
14 97 940 940 0 0
14 97 940 940 0 0
23 2 938 940 0 2
23 2 938 940 0 2
58 2 878 940 0 62
58 2 878 940 0 62
85 38 935 940 0 5
85 38 935 940 0 5
86 73 941 941 0 0
86 73 941 941 0 0
21 79 926 941 5 15
21 79 926 941 0 15
21 79 930 941 0 11
21 79 930 941 0 11
80 4 925 942 10 17
80 4 925 942 0 17
47 0 942 942 0 0
47 0 942 942 0 0
9 3 932 942 0 10
9 3 932 942 0 10
80 4 930 942 0 12
80 4 930 942 0 12
42 167 943 943 0 0
40 1 928 943 0 15
40 1 928 943 0 15
96 163 944 944 0 0
9 3 944 944 0 0
9 3 944 944 0 0
75 66 925 945 5 20
75 66 925 945 0 20
75 66 928 945 0 17
75 66 928 945 0 17
22 6 1005 946 10 30
22 6 1005 946 0 30
30 91 942 947 5 5
30 91 942 947 0 5
97 163 948 948 0 0
91 33 945 948 10 54
91 33 945 948 0 54
87 168 948 948 0 0
32 29 925 949 10 24
32 29 925 949 0 24
32 29 930 949 0 19
32 29 930 949 0 19
16 25 935 950 10 15
16 25 935 950 0 15
39 71 894 950 5 56
39 71 894 950 0 56
2 78 935 950 10 15
2 78 935 950 0 15
77 42 950 950 0 0
77 42 950 950 0 0
39 71 898 950 0 52
39 71 898 950 0 52
33 51 925 951 0 26
33 51 925 951 0 26
55 107 941 951 10 10
55 107 941 951 0 10
2 78 951 951 0 0
2 78 951 951 0 0
33 51 928 951 0 23
33 51 928 951 0 23
79 56 951 952 0 1
79 56 951 952 0 1
40 6 933 953 5 20
40 6 933 953 0 20
40 6 945 953 0 8
40 6 945 953 0 8
89 1 937 956 10 55
89 1 937 956 0 55
57 10 941 956 5 15
57 10 941 956 0 15
25 32 936 956 10 20
25 32 936 956 0 20
90 29 940 956 5 16
90 29 940 956 0 16
57 96 941 956 0 15
57 96 941 956 0 15
25 32 937 956 0 19
25 32 937 956 0 19
8 26 957 957 0 0
8 26 957 957 0 0
27 20 970 957 10 59
27 20 970 957 0 59
13 35 920 957 0 37
13 35 920 957 0 37
30 58 942 957 10 15
30 58 942 957 0 15
8 113 957 957 0 0
8 113 957 957 0 0
27 20 987 957 0 42
27 20 987 957 0 42
13 35 927 957 0 30
13 35 927 957 0 30
30 58 947 957 0 10
30 58 947 957 0 10
36 31 1016 958 0 7
36 31 1016 958 0 7
95 32 951 958 5 7
95 32 951 958 0 7
93 115 948 958 10 10
93 115 948 958 0 10
8 113 958 958 0 0
8 113 958 958 0 0
95 32 957 958 0 1
95 32 957 958 0 1
19 60 959 959 0 0
19 60 959 959 0 0
18 34 1000 959 5 5
18 34 1000 959 0 5
51 4 910 959 0 49
51 4 910 959 0 49
50 87 915 959 5 44
50 87 915 959 0 44
6 6 950 960 10 10
6 6 950 960 0 10
87 6 960 960 0 0
87 6 960 960 0 0
55 78 945 960 5 15
55 78 945 960 0 15
90 1 944 960 0 16
90 1 944 960 0 16
17 28 938 961 5 23
17 28 938 961 0 23
71 30 943 961 5 18
71 30 943 961 0 18
45 4 385 961 5 15
45 4 385 961 0 15
70 35 980 961 5 20
70 35 980 961 0 20
45 4 390 961 0 10
45 4 390 961 0 10
70 35 987 961 0 13
70 35 987 961 0 13
83 0 954 962 5 8
83 0 954 962 0 8
80 65 950 962 0 12
80 65 950 962 0 12
96 65 957 962 5 5
96 65 957 962 0 5
94 9 956 963 0 7
94 9 956 963 0 7
94 9 958 963 0 5
94 9 958 963 0 5
86 100 959 964 5 5
86 100 959 964 0 5
16 50 944 964 5 20
16 50 944 964 0 20
57 96 964 964 0 0
57 96 964 964 0 0
16 50 953 964 0 11
16 50 953 964 0 11
88 164 965 965 0 0
37 161 965 965 0 0
54 4 940 965 10 25
54 4 940 965 0 25
21 6 944 965 10 21
21 6 944 965 0 21
42 54 955 965 10 10
42 54 955 965 0 10
97 1 960 965 5 5
97 1 960 965 0 5
6 29 950 965 5 15
6 29 950 965 0 15
54 4 945 965 0 20
54 4 945 965 0 20
21 6 945 965 0 20
21 6 945 965 0 20
6 29 960 965 0 5
6 29 960 965 0 5
31 165 966 966 0 0
35 18 934 967 10 33
35 18 934 967 0 33
9 4 957 967 10 10
9 4 957 967 0 10
71 29 944 967 5 23
71 29 944 967 0 23
35 18 937 967 0 30
35 18 937 967 0 30
9 4 960 967 0 7
9 4 960 967 0 7
71 29 945 967 0 22
71 29 945 967 0 22
52 104 953 968 5 15
52 104 953 968 0 15
14 39 958 968 10 10
14 39 958 968 0 10
93 126 958 968 0 10
93 126 958 968 0 10
52 104 960 968 0 8
52 104 960 968 0 8
14 39 960 968 0 8
14 39 960 968 0 8
98 162 969 969 0 0
73 4 955 969 5 14
73 4 955 969 0 14
79 56 969 969 0 0
79 56 969 969 0 0
18 54 1000 969 10 15
18 54 1000 969 0 15
51 33 915 969 5 54
51 33 915 969 0 54
18 54 1015 969 0 0
18 54 1015 969 0 0
51 33 925 969 0 44
51 33 925 969 0 44
44 59 965 970 0 5
44 59 965 970 0 5
77 29 970 970 0 0
77 29 970 970 0 0
17 52 942 970 5 28
17 52 942 970 0 28
17 52 947 970 0 23
17 52 947 970 0 23
49 82 969 971 0 2
49 82 969 971 0 2
12 15 1013 971 0 0
12 15 1013 971 0 0
4 53 924 971 10 47
4 53 924 971 0 47
28 31 956 971 5 15
28 31 956 971 0 15
77 6 971 971 0 0
77 6 971 971 0 0
4 53 925 971 0 46
4 53 925 971 0 46
49 49 971 973 0 2
49 49 971 973 0 2
49 49 972 973 0 1
49 49 972 973 0 1
50 87 930 974 0 44
50 87 930 974 0 44
40 58 967 975 0 8
40 58 967 975 0 8
73 29 956 975 5 19
73 29 956 975 0 19
40 58 972 975 0 3
40 58 972 975 0 3
73 29 960 975 0 15
73 29 960 975 0 15
61 162 976 976 0 0
98 69 977 977 0 0
98 69 977 977 0 0
22 45 1037 978 0 30
22 45 1037 978 0 30
22 45 1040 978 0 27
22 45 1040 978 0 27
23 74 977 979 0 2
23 74 977 979 0 2
27 21 999 979 10 52
27 21 999 979 0 52
39 72 928 980 0 52
39 72 928 980 0 52
88 60 970 980 10 10
88 60 970 980 0 10
11 28 904 982 10 78
11 28 904 982 0 78
11 28 917 982 0 65
11 28 917 982 0 65
58 74 917 984 5 67
58 74 917 984 0 67
25 82 965 984 0 19
25 82 965 984 0 19
21 45 964 984 0 20
21 45 964 984 0 20
27 111 999 984 5 57
27 111 999 984 0 57
58 74 935 984 0 49
58 74 935 984 0 49
21 45 980 984 0 4
21 45 980 984 0 4
27 111 1032 984 0 24
27 111 1032 984 0 24
47 109 980 985 5 5
47 109 980 985 0 5
30 4 970 985 5 15
30 4 970 985 0 15
39 85 928 985 5 57
39 85 928 985 0 57
30 4 975 985 0 10
30 4 975 985 0 10
95 43 985 986 0 1
95 43 985 986 0 1
45 6 410 986 5 15
45 6 410 986 0 15
53 29 987 987 0 0
53 29 987 987 0 0
24 160 989 989 0 0
10 10 955 989 0 34
10 10 955 989 0 34
14 142 976 989 5 13
14 142 976 989 0 13
50 87 945 989 0 44
50 87 945 989 0 44
10 10 968 989 0 21
10 10 968 989 0 21
85 31 980 990 5 10
85 31 980 990 0 10
8 6 985 990 5 5
8 6 985 990 0 5
77 6 990 990 0 0
77 6 990 990 0 0
8 29 985 990 0 5
8 29 985 990 0 5
8 29 990 990 0 0
8 29 990 990 0 0
78 160 991 991 0 0
29 9 986 991 5 5
29 9 986 991 0 5
18 33 1037 991 0 0
18 33 1037 991 0 0
42 33 977 992 5 15
42 33 977 992 0 15
18 33 1038 992 0 0
18 33 1038 992 0 0
41 166 993 993 0 0
80 5 971 993 10 22
80 5 971 993 0 22
86 78 978 993 10 15
86 78 978 993 0 15
80 5 975 993 0 18
80 5 975 993 0 18
43 37 989 994 5 5
43 37 989 994 0 5
26 50 990 994 0 4
26 50 990 994 0 4
26 50 991 994 0 3
26 50 991 994 0 3
13 6 955 995 10 40
13 6 955 995 0 40
96 6 985 995 5 10
96 6 985 995 0 10
37 17 985 995 10 10
37 17 985 995 0 10
31 49 985 995 10 10
31 49 985 995 0 10
23 74 995 995 0 0
23 74 995 995 0 0
47 109 995 995 0 0
47 109 995 995 0 0
33 52 968 996 5 28
33 52 968 996 0 28
83 1 988 996 0 8
83 1 988 996 0 8
79 51 986 996 10 10
79 51 986 996 0 10
27 20 1044 996 0 24
27 20 1044 996 0 24
45 6 435 996 0 0
45 6 435 996 0 0
96 4 986 996 0 10
96 4 986 996 0 10
79 51 990 996 0 6
79 51 990 996 0 6
96 4 990 996 0 6
96 4 990 996 0 6
20 60 984 997 5 13
20 60 984 997 0 13
6 118 987 997 5 10
6 118 987 997 0 10
9 6 980 997 10 17
9 6 980 997 0 17
12 62 1034 997 5 5
12 62 1034 997 0 5
20 60 989 997 0 8
20 60 989 997 0 8
46 167 998 998 0 0
84 57 978 998 10 20
84 57 978 998 0 20
75 19 971 998 10 27
75 19 971 998 0 27
91 18 990 998 5 59
91 18 990 998 0 59
22 29 1060 998 0 27
22 29 1060 998 0 27
75 73 971 998 0 27
75 73 971 998 0 27
22 29 1065 998 0 22
22 29 1065 998 0 22
7 61 994 999 5 5
7 61 994 999 0 5
70 6 1015 999 10 23
70 6 1015 999 0 23
93 126 999 999 0 0
93 126 999 999 0 0
71 30 973 1000 5 27
71 30 973 1000 0 27
61 78 990 1000 10 10
61 78 990 1000 0 10
85 0 980 1000 10 20
85 0 980 1000 0 20
33 28 972 1000 0 28
33 28 972 1000 0 28
46 44 1000 1000 0 0
46 44 1000 1000 0 0
85 0 995 1000 0 5
85 0 995 1000 0 5
33 28 977 1000 0 23
33 28 977 1000 0 23
53 1 991 1001 10 10
53 1 991 1001 0 10
83 33 988 1001 5 13
83 33 988 1001 0 13
83 33 990 1001 0 11
83 33 990 1001 0 11
44 51 987 1002 10 15
44 51 987 1002 0 15
29 1 987 1002 10 15
29 1 987 1002 0 15
86 78 1002 1002 0 0
86 78 1002 1002 0 0
44 51 988 1002 0 14
44 51 988 1002 0 14
59 160 1003 1003 0 0
32 46 984 1003 0 19
32 46 984 1003 0 19
36 10 1061 1003 0 7
36 10 1061 1003 0 7
30 79 988 1003 5 15
30 79 988 1003 0 15
42 25 978 1003 10 25
42 25 978 1003 0 25
32 46 985 1003 0 18
32 46 985 1003 0 18
36 96 1061 1003 0 7
36 96 1061 1003 0 7
30 79 990 1003 0 13
30 79 990 1003 0 13
42 25 980 1003 0 23
42 25 980 1003 0 23
99 169 1004 1004 0 0
54 6 974 1004 10 30
54 6 974 1004 0 30
25 78 975 1004 10 29
25 78 975 1004 0 29
50 87 960 1004 0 44
50 87 960 1004 0 44
53 1 1004 1004 0 0
53 1 1004 1004 0 0
29 1 1004 1004 0 0
29 1 1004 1004 0 0
54 6 975 1004 0 29
54 6 975 1004 0 29
78 68 1005 1005 0 0
78 68 1005 1005 0 0
43 38 990 1005 10 15
43 38 990 1005 0 15
7 78 995 1005 5 10
7 78 995 1005 0 10
43 38 995 1005 0 10
43 38 995 1005 0 10
7 78 1002 1005 0 3
7 78 1002 1005 0 3
87 55 1001 1006 5 5
87 55 1001 1006 0 5
52 69 998 1006 0 8
52 69 998 1006 0 8
27 43 1044 1006 10 34
27 43 1044 1006 0 34
87 52 1001 1006 0 5
87 52 1001 1006 0 5
27 43 1050 1006 0 28
27 43 1050 1006 0 28
49 32 996 1007 10 11
49 32 996 1007 0 11
73 4 982 1007 10 25
73 4 982 1007 0 25
59 46 1007 1007 0 0
59 46 1007 1007 0 0
87 52 1007 1007 0 0
87 52 1007 1007 0 0
49 32 997 1007 0 10
49 32 997 1007 0 10
63 168 1008 1008 0 0
40 4 1000 1008 5 8
40 4 1000 1008 0 8
93 115 1008 1008 0 0
93 115 1008 1008 0 0
40 4 1005 1008 0 3
40 4 1005 1008 0 3
14 163 1008 1008 0 0
21 29 1000 1009 5 9
21 29 1000 1009 0 9
84 23 979 1009 10 30
84 23 979 1009 0 30
