$FINAL:DutyID;BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType;DutyType;DepotID;VehTypeID;LineID
18;17;849;28;27;0:14:17:00;0:14:54:00;1;DT5: Auftragnehmer Umlauf lang;165;1;284
18;17;905;27;28;0:14:54:00;0:15:38:00;1;DT5: Auftragnehmer Umlauf lang;165;1;284
18;17;-1;28;52;0:15:38:00;0:15:42:00;2;DT5: Auftragnehmer Umlauf lang;165;1;0
18;17;-1;52;52;0:15:42:00;0:15:47:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
18;17;999;52;51;0:15:47:00;0:16:25:00;1;DT5: Auftragnehmer Umlauf lang;165;1;279
18;17;-1;51;43;0:16:25:00;0:16:25:00;2;DT5: Auftragnehmer Umlauf lang;165;1;0
18;17;-1;43;43;0:16:25:00;0:16:30:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
18;17;1066;43;32;0:16:30:00;0:16:53:00;1;DT5: Auftragnehmer Umlauf lang;165;1;287
18;17;-1;32;32;0:16:53:00;0:16:58:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
18;17;1123;32;28;0:16:58:00;0:17:34:00;1;DT5: Auftragnehmer Umlauf lang;165;1;270
18;17;-1;28;52;0:17:34:00;0:17:38:00;2;DT5: Auftragnehmer Umlauf lang;165;1;0
18;17;-1;52;52;0:17:38:00;0:17:47:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
18;17;1213;52;51;0:17:47:00;0:18:25:00;1;DT5: Auftragnehmer Umlauf lang;165;1;279
18;17;-1;51;51;0:18:25:00;0:18:30:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
18;17;1280;51;56;0:18:30:00;0:18:51:00;1;DT5: Auftragnehmer Umlauf lang;165;1;280
18;17;-1;56;56;0:18:51:00;0:19:09:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
18;17;1345;56;51;0:19:09:00;0:19:26:00;1;DT5: Auftragnehmer Umlauf lang;165;1;280
18;17;-1;51;20;0:19:26:00;0:19:26:00;2;DT5: Auftragnehmer Umlauf lang;165;1;0
18;17;-1;20;20;0:19:26:00;0:19:27:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
18;17;1367;20;21;0:19:27:00;0:19:39:00;1;DT5: Auftragnehmer Umlauf lang;165;1;95
18;17;-1;21;111;0:19:39:00;0:19:39:00;2;DT5: Auftragnehmer Umlauf lang;165;1;0
18;17;-1;111;111;0:19:39:00;0:19:53:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
18;17;1389;111;20;0:19:53:00;0:20:10:00;1;DT5: Auftragnehmer Umlauf lang;165;1;295
18;17;-1;20;165;0:20:10:00;0:20:10:00;3;DT5: Auftragnehmer Umlauf lang;165;1;0
19;19;-1;162;71;0:05:00:00;0:05:08:00;4;DT6: Auftragnehmer Umlauf kurz;162;1;0
19;19;15;71;72;0:05:08:00;0:05:47:00;1;DT6: Auftragnehmer Umlauf kurz;162;1;220
19;19;-1;72;85;0:05:47:00;0:05:47:00;2;DT6: Auftragnehmer Umlauf kurz;162;1;0
19;19;-1;85;85;0:05:47:00;0:05:58:00;9;DT6: Auftragnehmer Umlauf kurz;162;1;0
19;19;69;85;71;0:05:58:00;0:06:24:00;1;DT6: Auftragnehmer Umlauf kurz;162;1;220
19;19;-1;71;162;0:06:24:00;0:06:32:00;2;DT6: Auftragnehmer Umlauf kurz;162;1;0
20;20;-1;162;32;0:05:04:00;0:05:28:00;4;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;29;32;82;0:05:28:00;0:06:09:00;1;DT5: Auftragnehmer Umlauf lang;162;1;270
20;20;-1;82;49;0:06:09:00;0:06:11:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;-1;49;49;0:06:11:00;0:06:12:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;95;49;32;0:06:12:00;0:06:36:00;1;DT5: Auftragnehmer Umlauf lang;162;1;70
20;20;-1;32;32;0:06:36:00;0:06:37:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;147;32;82;0:06:37:00;0:07:05:00;1;DT5: Auftragnehmer Umlauf lang;162;1;70
20;20;-1;82;73;0:07:05:00;0:07:32:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;-1;73;73;0:07:32:00;0:07:41:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;269;73;100;0:07:41:00;0:07:59:00;1;DT5: Auftragnehmer Umlauf lang;162;1;294
20;20;-1;100;49;0:07:59:00;0:08:20:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;-1;49;49;0:08:20:00;0:08:23:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;334;49;59;0:08:23:00;0:09:03:00;1;DT5: Auftragnehmer Umlauf lang;162;1;270
20;20;-1;59;32;0:09:03:00;0:09:04:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;-1;32;32;0:09:04:00;0:09:48:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;461;32;28;0:09:48:00;0:10:24:00;1;DT5: Auftragnehmer Umlauf lang;162;1;270
20;20;-1;28;55;0:10:24:00;0:10:27:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;-1;55;55;0:10:27:00;0:10:44:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;531;55;4;0:10:44:00;0:11:25:00;1;DT5: Auftragnehmer Umlauf lang;162;1;216
20;20;-1;4;6;0:11:25:00;0:11:25:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;-1;6;6;0:11:25:00;0:11:30:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;598;6;100;0:11:30:00;0:11:49:00;1;DT5: Auftragnehmer Umlauf lang;162;1;216
20;20;-1;100;7;0:11:49:00;0:11:50:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;-1;7;7;0:11:50:00;0:12:34:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;686;7;4;0:12:34:00;0:12:55:00;1;DT5: Auftragnehmer Umlauf lang;162;1;216
20;20;-1;4;4;0:12:55:00;0:13:00:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;723;4;6;0:13:00:00;0:13:20:00;1;DT5: Auftragnehmer Umlauf lang;162;1;224
20;20;-1;6;29;0:13:20:00;0:13:20:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;-1;29;29;0:13:20:00;0:13:30:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;776;29;4;0:13:30:00;0:13:52:00;1;DT5: Auftragnehmer Umlauf lang;162;1;203
20;20;-1;4;1;0:13:52:00;0:13:57:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;-1;1;1;0:13:57:00;0:14:01:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;825;1;121;0:14:01:00;0:14:40:00;1;DT5: Auftragnehmer Umlauf lang;162;1;236
20;20;-1;121;78;0:14:40:00;0:14:51:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;-1;78;78;0:14:51:00;0:15:04:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;927;78;60;0:15:04:00;0:16:24:00;1;DT5: Auftragnehmer Umlauf lang;162;1;220
20;20;-1;60;60;0:16:24:00;0:16:29:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;1064;60;61;0:16:29:00;0:17:34:00;1;DT5: Auftragnehmer Umlauf lang;162;1;220
20;20;-1;61;78;0:17:34:00;0:17:35:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;1191;78;72;0:17:35:00;0:18:21:00;1;DT5: Auftragnehmer Umlauf lang;162;1;220
20;20;-1;72;85;0:18:21:00;0:18:21:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;-1;85;85;0:18:21:00;0:18:28:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;1274;85;71;0:18:28:00;0:18:54:00;1;DT5: Auftragnehmer Umlauf lang;162;1;220
20;20;-1;71;71;0:18:54:00;0:19:20:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;1358;71;72;0:19:20:00;0:19:48:00;1;DT5: Auftragnehmer Umlauf lang;162;1;220
20;20;-1;72;85;0:19:48:00;0:19:48:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;-1;85;85;0:19:48:00;0:19:53:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
20;20;1388;85;71;0:19:53:00;0:20:20:00;1;DT5: Auftragnehmer Umlauf lang;162;1;220
20;20;-1;71;162;0:20:20:00;0:20:28:00;3;DT5: Auftragnehmer Umlauf lang;162;1;0
21;-1;-1;168;168;0:05:08:00;0:05:13:00;5;DT1: DKB durchgÃ¤ngig;168;22;0
21;22;-1;168;33;0:05:13:00;0:05:25:00;4;DT1: DKB durchgÃ¤ngig;168;1;0
21;22;24;33;17;0:05:25:00;0:06:21:00;1;DT1: DKB durchgÃ¤ngig;168;1;186
21;22;-1;17;17;0:06:21:00;0:06:56:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
21;22;189;17;16;0:06:56:00;0:07:53:00;1;DT1: DKB durchgÃ¤ngig;168;1;186
21;22;-1;16;1;0:07:53:00;0:07:53:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
21;22;286;1;116;0:07:53:00;0:08:36:00;1;DT1: DKB durchgÃ¤ngig;168;1;230
21;22;-1;116;116;0:08:36:00;0:08:40:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
21;22;364;116;9;0:08:40:00;0:09:24:00;1;DT1: DKB durchgÃ¤ngig;168;1;230
21;22;-1;9;4;0:09:24:00;0:09:28:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
21;22;-1;4;4;0:09:28:00;0:09:30:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
21;22;440;4;26;0:09:30:00;0:09:57:00;1;DT1: DKB durchgÃ¤ngig;168;1;221
21;-1;-1;26;26;0:09:57:00;0:10:02:00;6;DT1: DKB durchgÃ¤ngig;26;-1;0
21;-1;-1;26;26;0:10:02:00;0:10:41:00;8;DT1: DKB durchgÃ¤ngig;26;22;0
21;22;-1;26;93;0:10:41:00;0:10:51:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
21;22;542;93;16;0:10:51:00;0:11:29:00;1;DT1: DKB durchgÃ¤ngig;168;1;211
21;22;-1;16;33;0:11:29:00;0:11:30:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
21;22;-1;33;33;0:11:30:00;0:11:40:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
21;22;611;33;76;0:11:40:00;0:12:18:00;1;DT1: DKB durchgÃ¤ngig;168;1;286
21;22;-1;76;76;0:12:18:00;0:12:30:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
21;22;683;76;6;0:12:30:00;0:13:21:00;1;DT1: DKB durchgÃ¤ngig;168;1;286
21;-1;-1;6;168;0:13:21:00;0:13:31:00;7;DT1: DKB durchgÃ¤ngig;168;-1;0
21;-1;-1;168;168;0:13:31:00;0:13:41:00;6;DT1: DKB durchgÃ¤ngig;168;21;0
22;21;-1;162;53;0:05:08:00;0:05:25:00;4;DT5: Auftragnehmer Umlauf lang;162;1;0
22;21;25;53;4;0:05:25:00;0:05:55:00;1;DT5: Auftragnehmer Umlauf lang;162;1;38
22;21;-1;4;6;0:05:55:00;0:05:55:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
22;21;66;6;53;0:05:55:00;0:06:24:00;1;DT5: Auftragnehmer Umlauf lang;162;1;38
22;21;-1;53;53;0:06:24:00;0:06:25:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
22;21;121;53;4;0:06:25:00;0:06:55:00;1;DT5: Auftragnehmer Umlauf lang;162;1;38
22;21;-1;4;6;0:06:55:00;0:06:55:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
22;21;-1;6;6;0:06:55:00;0:07:00:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
22;21;198;6;24;0:07:00:00;0:07:26:00;1;DT5: Auftragnehmer Umlauf lang;162;1;216
22;21;-1;24;24;0:07:26:00;0:07:27:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
22;21;236;24;4;0:07:27:00;0:07:55:00;1;DT5: Auftragnehmer Umlauf lang;162;1;216
22;21;-1;4;1;0:07:55:00;0:08:00:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
22;21;299;1;10;0:08:00:00;0:08:55:00;1;DT5: Auftragnehmer Umlauf lang;162;1;98
22;21;-1;10;10;0:08:55:00;0:09:08:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
22;21;403;10;0;0:09:08:00;0:09:54:00;1;DT5: Auftragnehmer Umlauf lang;162;1;298
22;21;466;0;98;0:09:54:00;0:10:00:00;1;DT5: Auftragnehmer Umlauf lang;162;1;290
22;21;482;98;9;0:10:00:00;0:10:29:00;1;DT5: Auftragnehmer Umlauf lang;162;1;230
