vehID Standort Dep/Arr Uhrzeit(Ist) Status(Depot/Umlauf)
92 122 1 890 1
92 122 0 890 1
59 160 1 890 0
38 13 1 890 1
38 13 0 890 1
79 56 1 891 1
79 56 0 891 1
20 78 1 891 1
20 78 0 891 1
6 4 1 892 1
6 4 0 892 1
95 32 1 893 1
95 32 0 893 1
31 111 1 893 1
31 111 0 893 1
29 90 1 893 1
29 90 0 893 1
6 29 1 893 1
6 29 0 893 1
40 0 1 894 1
40 0 0 894 1
17 27 1 894 1
17 27 0 894 1
39 71 1 894 1
39 71 0 894 1
4 6 1 894 1
4 6 0 894 1
18 44 1 894 1
18 44 0 894 1
91 33 1 894 1
91 33 0 894 1
65 168 0 894 1
36 1 1 895 1
36 1 0 895 1
73 6 1 895 1
73 6 0 895 1
10 6 1 895 1
10 6 0 895 1
21 4 1 895 1
21 4 0 895 1
70 54 1 895 1
70 54 0 895 1
35 33 1 895 1
35 33 0 895 1
4 6 1 895 1
4 6 0 895 1
13 9 1 896 1
13 9 0 896 1
57 31 1 896 1
57 31 0 896 1
80 75 1 896 1
80 75 0 896 1
48 4 1 897 1
48 4 0 897 1
66 35 1 897 1
66 35 0 897 1
48 6 1 897 1
48 6 0 897 1
1 39 1 898 1
1 39 0 898 1
27 20 1 898 1
27 20 0 898 1
39 71 1 898 1
39 71 0 898 1
8 16 1 899 1
8 16 0 899 1
10 1 1 899 1
10 1 0 899 1
80 75 1 899 1
80 75 0 899 1
1 167 1 899 0
52 1 1 900 1
52 1 0 900 1
50 87 1 900 1
50 87 0 900 1
6 29 1 900 1
6 29 0 900 1
73 6 1 900 1
73 6 0 900 1
21 4 1 900 1
21 4 0 900 1
13 4 1 900 1
13 4 0 900 1
8 25 1 900 1
8 25 0 900 1
10 1 1 900 1
10 1 0 900 1
89 1 1 901 1
89 1 0 901 1
95 32 1 901 1
95 32 0 901 1
45 168 0 902 1
77 168 0 903 1
12 5 1 903 1
12 5 0 903 1
86 164 0 903 1
22 19 1 904 1
22 19 0 904 1
11 28 1 904 1
11 28 0 904 1
20 78 1 904 1
20 78 0 904 1
60 82 1 905 1
60 82 0 905 1
49 59 1 905 1
49 59 0 905 1
60 66 1 905 1
60 66 0 905 1
49 32 1 906 1
49 32 0 906 1
60 66 1 906 1
60 66 0 906 1
25 162 0 906 1
90 1 1 907 1
90 1 0 907 1
54 58 1 907 1
54 58 0 907 1
55 52 1 908 1
55 52 0 908 1
83 10 1 908 1
83 10 0 908 1
15 168 1 908 0
65 128 1 908 1
65 128 0 908 1
79 56 1 909 1
79 56 0 909 1
76 15 1 910 1
76 15 0 910 1
67 2 1 910 1
67 2 0 910 1
51 4 1 910 1
51 4 0 910 1
71 29 1 910 1
71 29 0 910 1
31 20 1 910 1
31 20 0 910 1
31 165 1 910 0
14 0 1 911 1
14 0 0 911 1
94 73 1 911 1
94 73 0 911 1
29 19 1 911 1
29 19 0 911 1
12 15 1 911 1
12 15 0 911 1
22 23 1 911 1
22 23 0 911 1
28 168 0 911 1
22 57 1 911 1
22 57 0 911 1
22 1 1 911 1
22 1 0 911 1
22 48 1 911 1
22 48 0 911 1
25 49 1 912 1
25 49 0 912 1
54 58 1 912 1
54 58 0 912 1
89 168 1 913 0
53 41 1 914 1
53 41 0 914 1
30 6 1 914 1
30 6 0 914 1
27 20 1 915 1
27 20 0 915 1
50 87 1 915 1
50 87 0 915 1
77 6 1 915 1
77 6 0 915 1
76 15 1 915 1
76 15 0 915 1
51 33 1 915 1
51 33 0 915 1
71 29 1 915 1
71 29 0 915 1
30 6 1 915 1
30 6 0 915 1
22 6 1 916 1
22 6 0 916 1
84 163 0 916 1
58 74 1 917 1
58 74 0 917 1
5 45 1 917 1
5 45 0 917 1
70 33 1 917 1
70 33 0 917 1
48 4 1 917 1
48 4 0 917 1
11 28 1 917 1
11 28 0 917 1
90 45 1 917 1
90 45 0 917 1
41 57 1 918 1
41 57 0 918 1
38 14 1 918 1
38 14 0 918 1
36 1 1 918 1
36 1 0 918 1
29 23 1 918 1
29 23 0 918 1
55 107 1 919 1
55 107 0 919 1
44 162 0 919 1
21 6 1 920 1
21 6 0 920 1
13 35 1 920 1
13 35 0 920 1
45 75 1 920 1
45 75 0 920 1
90 45 1 920 1
90 45 0 920 1
38 14 1 920 1
38 14 0 920 1
43 160 0 920 1
70 4 1 921 1
70 4 0 921 1
6 4 1 922 1
6 4 0 922 1
28 1 1 923 1
28 1 0 923 1
7 60 1 924 1
7 60 0 924 1
18 33 1 924 1
18 33 0 924 1
4 53 1 924 1
4 53 0 924 1
32 29 1 925 1
32 29 0 925 1
75 82 1 925 1
75 82 0 925 1
26 16 1 925 1
26 16 0 925 1
33 51 1 925 1
33 51 0 925 1
66 6 1 925 1
66 6 0 925 1
80 4 1 925 1
80 4 0 925 1
8 25 1 925 1
8 25 0 925 1
95 43 1 925 1
95 43 0 925 1
51 33 1 925 1
51 33 0 925 1
5 29 1 925 1
5 29 0 925 1
44 49 1 925 1
44 49 0 925 1
4 53 1 925 1
4 53 0 925 1
75 66 1 925 1
75 66 0 925 1
26 1 1 925 1
26 1 0 925 1
9 9 1 926 1
9 9 0 926 1
73 24 1 926 1
73 24 0 926 1
79 51 1 926 1
79 51 0 926 1
21 79 1 926 1
21 79 0 926 1
93 169 0 926 1
27 21 1 927 1
27 21 0 927 1
48 4 1 927 1
48 4 0 927 1
41 166 1 927 0
13 35 1 927 1
13 35 0 927 1
73 24 1 927 1
73 24 0 927 1
47 160 0 927 1
27 111 1 927 1
27 111 0 927 1
40 1 1 928 1
40 1 0 928 1
39 72 1 928 1
39 72 0 928 1
49 32 1 928 1
49 32 0 928 1
84 9 1 928 1
84 9 0 928 1
33 51 1 928 1
33 51 0 928 1
75 66 1 928 1
75 66 0 928 1
39 85 1 928 1
39 85 0 928 1
23 2 1 929 1
23 2 0 929 1
85 37 1 929 1
85 37 0 929 1
7 60 1 929 1
7 60 0 929 1
52 47 1 930 1
52 47 0 930 1
50 87 1 930 1
50 87 0 930 1
55 107 1 930 1
55 107 0 930 1
6 4 1 930 1
6 4 0 930 1
32 29 1 930 1
32 29 0 930 1
66 6 1 930 1
66 6 0 930 1
80 4 1 930 1
80 4 0 930 1
95 43 1 930 1
95 43 0 930 1
5 29 1 930 1
5 29 0 930 1
79 51 1 930 1
79 51 0 930 1
21 79 1 930 1
21 79 0 930 1
85 38 1 930 1
85 38 0 930 1
26 1 1 931 1
26 1 0 931 1
18 33 1 932 1
18 33 0 932 1
9 3 1 932 1
9 3 0 932 1
14 97 1 933 1
14 97 0 933 1
40 6 1 933 1
40 6 0 933 1
2 61 1 934 1
2 61 0 934 1
35 18 1 934 1
35 18 0 934 1
53 41 1 934 1
53 41 0 934 1
77 42 1 934 1
77 42 0 934 1
29 23 1 934 1
29 23 0 934 1
16 25 1 935 1
16 25 0 935 1
58 74 1 935 1
58 74 0 935 1
43 0 1 935 1
43 0 0 935 1
85 38 1 935 1
85 38 0 935 1
2 78 1 935 1
2 78 0 935 1
25 32 1 936 1
25 32 0 936 1
35 18 1 937 1
35 18 0 937 1
25 32 1 937 1
25 32 0 937 1
17 28 1 938 1
17 28 0 938 1
67 2 1 938 1
67 2 0 938 1
23 2 1 938 1
23 2 0 938 1
91 18 1 939 1
91 18 0 939 1
65 50 1 939 1
65 50 0 939 1
93 126 1 939 1
93 126 0 939 1
54 4 1 940 1
54 4 0 940 1
90 29 1 940 1
90 29 0 940 1
14 97 1 940 1
14 97 0 940 1
57 10 1 941 1
57 10 0 941 1
86 73 1 941 1
86 73 0 941 1
70 35 1 941 1
70 35 0 941 1
55 107 1 941 1
55 107 0 941 1
57 96 1 941 1
57 96 0 941 1
92 168 1 942 0
30 91 1 942 1
30 91 0 942 1
47 0 1 942 1
47 0 0 942 1
17 52 1 942 1
17 52 0 942 1
30 58 1 942 1
30 58 0 942 1
71 30 1 943 1
71 30 0 943 1
42 167 0 943 1
96 163 0 944 1
21 6 1 944 1
21 6 0 944 1
9 3 1 944 1
9 3 0 944 1
16 50 1 944 1
16 50 0 944 1
90 1 1 944 1
90 1 0 944 1
71 29 1 944 1
71 29 0 944 1
50 87 1 945 1
50 87 0 945 1
40 6 1 945 1
40 6 0 945 1
54 4 1 945 1
54 4 0 945 1
55 78 1 945 1
55 78 0 945 1
21 6 1 945 1
21 6 0 945 1
71 29 1 945 1
71 29 0 945 1
45 4 1 946 1
45 4 0 946 1
48 65 1 947 1
48 65 0 947 1
17 52 1 947 1
17 52 0 947 1
30 58 1 947 1
30 58 0 947 1
97 163 0 948 1
22 45 1 948 1
22 45 0 948 1
93 115 1 948 1
93 115 0 948 1
70 35 1 948 1
70 35 0 948 1
87 168 0 948 1
38 64 1 949 1
38 64 0 949 1
65 9 1 949 1
65 9 0 949 1
6 6 1 950 1
6 6 0 950 1
80 65 1 950 1
80 65 0 950 1
77 42 1 950 1
77 42 0 950 1
38 13 1 950 1
38 13 0 950 1
6 29 1 950 1
6 29 0 950 1
36 31 1 951 1
36 31 0 951 1
95 32 1 951 1
95 32 0 951 1
79 56 1 951 1
79 56 0 951 1
2 78 1 951 1
2 78 0 951 1
45 4 1 951 1
45 4 0 951 1
22 45 1 951 1
22 45 0 951 1
5 4 1 952 1
5 4 0 952 1
52 104 1 953 1
52 104 0 953 1
16 50 1 953 1
16 50 0 953 1
65 9 1 953 1
65 9 0 953 1
83 0 1 954 1
83 0 0 954 1
11 27 1 954 1
11 27 0 954 1
39 71 1 954 1
39 71 0 954 1
18 34 1 954 1
18 34 0 954 1
48 65 1 954 1
48 65 0 954 1
18 54 1 954 1
18 54 0 954 1
10 10 1 955 1
10 10 0 955 1
4 4 1 955 1
4 4 0 955 1
13 6 1 955 1
13 6 0 955 1
73 4 1 955 1
73 4 0 955 1
42 54 1 955 1
42 54 0 955 1
94 9 1 956 1
94 9 0 956 1
28 31 1 956 1
28 31 0 956 1
66 75 1 956 1
66 75 0 956 1
73 29 1 956 1
73 29 0 956 1
8 26 1 957 1
8 26 0 957 1
96 65 1 957 1
96 65 0 957 1
9 4 1 957 1
9 4 0 957 1
95 32 1 957 1
95 32 0 957 1
8 113 1 957 1
8 113 0 957 1
14 39 1 958 1
14 39 0 958 1
93 126 1 958 1
93 126 0 958 1
39 71 1 958 1
39 71 0 958 1
94 9 1 958 1
94 9 0 958 1
8 113 1 958 1
8 113 0 958 1
19 60 1 959 1
19 60 0 959 1
76 16 1 959 1
76 16 0 959 1
86 100 1 959 1
86 100 0 959 1
66 75 1 959 1
66 75 0 959 1
76 1 1 959 1
76 1 0 959 1
27 111 1 960 1
27 111 0 960 1
50 87 1 960 1
50 87 0 960 1
97 1 1 960 1
97 1 0 960 1
87 6 1 960 1
87 6 0 960 1
6 29 1 960 1
6 29 0 960 1
5 4 1 960 1
5 4 0 960 1
52 104 1 960 1
52 104 0 960 1
4 33 1 960 1
4 33 0 960 1
73 29 1 960 1
73 29 0 960 1
9 4 1 960 1
9 4 0 960 1
14 39 1 960 1
14 39 0 960 1
60 1 1 962 1
60 1 0 962 1
57 96 1 964 1
57 96 0 964 1
21 45 1 964 1
21 45 0 964 1
44 59 1 965 1
44 59 0 965 1
25 82 1 965 1
25 82 0 965 1
76 1 1 965 1
76 1 0 965 1
88 164 0 965 1
37 161 0 965 1
60 4 1 966 1
60 4 0 966 1
31 165 0 966 1
60 6 1 966 1
60 6 0 966 1
40 58 1 967 1
40 58 0 967 1
33 52 1 968 1
33 52 0 968 1
10 10 1 968 1
10 10 0 968 1
98 162 0 969 1
49 82 1 969 1
49 82 0 969 1
91 168 1 969 0
79 56 1 969 1
79 56 0 969 1
18 54 1 969 1
18 54 0 969 1
67 2 1 970 1
67 2 0 970 1
30 4 1 970 1
30 4 0 970 1
77 29 1 970 1
77 29 0 970 1
88 60 1 970 1
88 60 0 970 1
12 15 1 971 1
12 15 0 971 1
75 19 1 971 1
75 19 0 971 1
80 5 1 971 1
80 5 0 971 1
45 6 1 971 1
45 6 0 971 1
22 29 1 971 1
22 29 0 971 1
49 49 1 971 1
49 49 0 971 1
77 6 1 971 1
77 6 0 971 1
75 73 1 971 1
75 73 0 971 1
27 20 1 972 1
27 20 0 972 1
40 58 1 972 1
40 58 0 972 1
33 28 1 972 1
33 28 0 972 1
49 49 1 972 1
49 49 0 972 1
27 43 1 972 1
27 43 0 972 1
71 30 1 973 1
71 30 0 973 1
54 6 1 974 1
54 6 0 974 1
71 29 1 974 1
71 29 0 974 1
58 2 1 975 1
58 2 0 975 1
50 87 1 975 1
50 87 0 975 1
25 78 1 975 1
25 78 0 975 1
30 4 1 975 1
30 4 0 975 1
80 5 1 975 1
80 5 0 975 1
54 6 1 975 1
54 6 0 975 1
71 29 1 975 1
71 29 0 975 1
70 6 1 976 1
70 6 0 976 1
65 129 1 976 1
65 129 0 976 1
14 142 1 976 1
14 142 0 976 1
22 29 1 976 1
22 29 0 976 1
61 162 0 976 1
65 36 1 976 1
65 36 0 976 1
23 74 1 977 1
23 74 0 977 1
42 33 1 977 1
42 33 0 977 1
98 69 1 977 1
98 69 0 977 1
33 28 1 977 1
33 28 0 977 1
84 57 1 978 1
84 57 0 978 1
38 14 1 978 1
38 14 0 978 1
86 78 1 978 1
86 78 0 978 1
27 43 1 978 1
27 43 0 978 1
58 2 1 978 1
58 2 0 978 1
42 25 1 978 1
42 25 0 978 1
84 23 1 979 1
84 23 0 979 1
85 31 1 980 1
85 31 0 980 1
35 16 1 980 1
35 16 0 980 1
47 109 1 980 1
47 109 0 980 1
4 33 1 980 1
4 33 0 980 1
9 6 1 980 1
9 6 0 980 1
21 45 1 980 1
21 45 0 980 1
38 14 1 980 1
38 14 0 980 1
42 25 1 980 1
42 25 0 980 1
85 0 1 980 1
85 0 0 980 1
51 17 1 981 1
51 17 0 981 1
35 88 1 981 1
35 88 0 981 1
48 6 1 982 1
48 6 0 982 1
73 4 1 982 1
73 4 0 982 1
20 60 1 984 1
20 60 0 984 1
32 46 1 984 1
32 46 0 984 1
13 53 1 984 1
13 53 0 984 1
17 51 1 985 1
17 51 0 985 1
96 6 1 985 1
96 6 0 985 1
95 43 1 985 1
95 43 0 985 1
8 6 1 985 1
8 6 0 985 1
66 4 1 985 1
66 4 0 985 1
37 17 1 985 1
37 17 0 985 1
31 49 1 985 1
31 49 0 985 1
14 163 1 985 0
35 88 1 985 1
35 88 0 985 1
32 46 1 985 1
32 46 0 985 1
13 53 1 985 1
13 53 0 985 1
17 43 1 985 1
17 43 0 985 1
95 165 1 985 0
8 29 1 985 1
8 29 0 985 1
66 6 1 985 1
66 6 0 985 1
29 9 1 986 1
29 9 0 986 1
79 51 1 986 1
79 51 0 986 1
58 63 1 986 1
58 63 0 986 1
96 4 1 986 1
96 4 0 986 1
53 29 1 987 1
53 29 0 987 1
6 118 1 987 1
6 118 0 987 1
44 51 1 987 1
44 51 0 987 1
73 9 1 987 1
73 9 0 987 1
29 1 1 987 1
29 1 0 987 1
83 1 1 988 1
83 1 0 988 1
39 72 1 988 1
39 72 0 988 1
30 79 1 988 1
30 79 0 988 1
58 63 1 988 1
58 63 0 988 1
44 51 1 988 1
44 51 0 988 1
73 9 1 988 1
73 9 0 988 1
83 33 1 988 1
83 33 0 988 1
43 37 1 989 1
43 37 0 989 1
20 60 1 989 1
20 60 0 989 1
24 160 0 989 1
26 50 1 990 1
26 50 0 990 1
5 117 1 990 1
5 117 0 990 1
77 6 1 990 1
77 6 0 990 1
50 87 1 990 1
50 87 0 990 1
70 3 1 990 1
70 3 0 990 1
61 78 1 990 1
61 78 0 990 1
17 43 1 990 1
17 43 0 990 1
8 29 1 990 1
8 29 0 990 1
66 6 1 990 1
66 6 0 990 1
79 51 1 990 1
79 51 0 990 1
96 4 1 990 1
96 4 0 990 1
30 79 1 990 1
30 79 0 990 1
83 33 1 990 1
83 33 0 990 1
43 38 1 990 1
43 38 0 990 1
18 33 1 991 1
18 33 0 991 1
53 1 1 991 1
53 1 0 991 1
26 50 1 991 1
26 50 0 991 1
78 160 0 991 1
12 62 1 992 1
12 62 0 992 1
9 168 1 992 0
18 33 1 992 1
18 33 0 992 1
60 91 1 993 1
60 91 0 993 1
41 166 0 993 1
60 58 1 993 1
60 58 0 993 1
7 61 1 994 1
7 61 0 994 1
65 36 1 994 1
65 36 0 994 1
84 23 1 994 1
84 23 0 994 1
76 47 1 995 1
76 47 0 995 1
23 74 1 995 1
23 74 0 995 1
47 109 1 995 1
47 109 0 995 1
85 0 1 995 1
85 0 0 995 1
70 3 1 995 1
70 3 0 995 1
43 38 1 995 1
43 38 0 995 1
7 78 1 995 1
7 78 0 995 1
36 10 1 996 1
36 10 0 996 1
45 6 1 996 1
45 6 0 996 1
49 32 1 996 1
49 32 0 996 1
58 2 1 996 1
58 2 0 996 1
36 96 1 996 1
36 96 0 996 1
49 32 1 997 1
49 32 0 997 1
11 28 1 998 1
11 28 0 998 1
52 69 1 998 1
52 69 0 998 1
67 2 1 998 1
67 2 0 998 1
61 107 1 998 1
61 107 0 998 1
60 58 1 998 1
60 58 0 998 1
58 2 1 998 1
58 2 0 998 1
46 167 0 998 1
93 126 1 999 1
93 126 0 999 1
27 32 1 999 1
27 32 0 999 1
90 82 1 1000 1
90 82 0 1000 1
40 4 1 1000 1
40 4 0 1000 1
21 29 1 1000 1
21 29 0 1000 1
46 44 1 1000 1
46 44 0 1000 1
28 10 1 1001 1
28 10 0 1001 1
87 55 1 1001 1
87 55 0 1001 1
41 73 1 1001 1
41 73 0 1001 1
52 66 1 1001 1
52 66 0 1001 1
28 96 1 1001 1
28 96 0 1001 1
87 52 1 1001 1
87 52 0 1001 1
54 91 1 1002 1
54 91 0 1002 1
86 78 1 1002 1
86 78 0 1002 1
48 6 1 1002 1
48 6 0 1002 1
7 78 1 1002 1
7 78 0 1002 1
54 58 1 1002 1
54 58 0 1002 1
71 30 1 1003 1
71 30 0 1003 1
90 55 1 1003 1
90 55 0 1003 1
59 160 0 1003 1
99 169 0 1004 1
22 30 1 1004 1
22 30 0 1004 1
29 1 1 1004 1
29 1 0 1004 1
30 6 1 1004 1
30 6 0 1004 1
53 1 1 1004 1
53 1 0 1004 1
21 1 1 1004 1
21 1 0 1004 1
71 6 1 1004 1
71 6 0 1004 1
90 55 1 1004 1
90 55 0 1004 1
30 29 1 1004 1
30 29 0 1004 1
55 60 1 1005 1
55 60 0 1005 1
50 87 1 1005 1
50 87 0 1005 1
78 68 1 1005 1
78 68 0 1005 1
40 4 1 1005 1
40 4 0 1005 1
22 4 1 1005 1
22 4 0 1005 1
71 6 1 1005 1
71 6 0 1005 1
30 29 1 1005 1
30 29 0 1005 1
61 78 1 1006 1
61 78 0 1006 1
27 32 1 1006 1
27 32 0 1006 1
22 4 1 1006 1
22 4 0 1006 1
87 52 1 1007 1
87 52 0 1007 1
54 58 1 1007 1
54 58 0 1007 1
59 46 1 1007 1
59 46 0 1007 1
16 25 1 1008 1
16 25 0 1008 1
94 19 1 1008 1
94 19 0 1008 1
66 90 1 1008 1
66 90 0 1008 1
70 4 1 1008 1
70 4 0 1008 1
93 115 1 1008 1
93 115 0 1008 1
63 168 0 1008 1
94 73 1 1008 1
94 73 0 1008 1
14 163 0 1008 1
38 64 1 1009 1
38 64 0 1009 1
12 67 1 1009 1
12 67 0 1009 1
37 18 1 1010 1
37 18 0 1010 1
6 29 1 1010 1
6 29 0 1010 1
96 6 1 1010 1
96 6 0 1010 1
38 13 1 1010 1
38 13 0 1010 1
24 93 1 1011 1
24 93 0 1011 1
79 56 1 1011 1
79 56 0 1011 1
70 4 1 1011 1
70 4 0 1011 1
98 70 1 1012 1
98 70 0 1012 1
39 162 1 1012 0
8 4 1 1012 1
8 4 0 1012 1
21 1 1 1012 1
21 1 0 1012 1
8 6 1 1012 1
8 6 0 1012 1
5 6 1 1013 1
5 6 0 1013 1
17 32 1 1013 1
17 32 0 1013 1
66 90 1 1013 1
66 90 0 1013 1
19 71 1 1014 1
19 71 0 1014 1
10 0 1 1014 1
10 0 0 1014 1
33 27 1 1014 1
33 27 0 1014 1
18 34 1 1014 1
18 34 0 1014 1
96 33 1 1014 1
96 33 0 1014 1
98 104 1 1014 1
98 104 0 1014 1
18 54 1 1014 1
18 54 0 1014 1
97 10 1 1015 1
97 10 0 1015 1
13 4 1 1015 1
13 4 0 1015 1
45 42 1 1015 1
45 42 0 1015 1
16 25 1 1015 1
16 25 0 1015 1
8 6 1 1015 1
8 6 0 1015 1
96 33 1 1015 1
96 33 0 1015 1
13 6 1 1015 1
13 6 0 1015 1
75 9 1 1016 1
75 9 0 1016 1
51 17 1 1016 1
51 17 0 1016 1
77 75 1 1016 1
77 75 0 1016 1
99 126 1 1017 1
99 126 0 1017 1
19 69 1 1017 1
19 69 0 1017 1
65 9 1 1018 1
65 9 0 1018 1
11 28 1 1018 1
11 28 0 1018 1
17 32 1 1018 1
17 32 0 1018 1
75 9 1 1018 1
75 9 0 1018 1
57 1 1 1019 1
57 1 0 1019 1
80 16 1 1019 1
80 16 0 1019 1
36 96 1 1019 1
36 96 0 1019 1
55 60 1 1019 1
55 60 0 1019 1
22 79 1 1019 1
22 79 0 1019 1
77 75 1 1019 1
77 75 0 1019 1
80 1 1 1019 1
80 1 0 1019 1
50 87 1 1020 1
50 87 0 1020 1
78 15 1 1020 1
78 15 0 1020 1
63 29 1 1020 1
63 29 0 1020 1
14 4 1 1020 1
14 4 0 1020 1
6 29 1 1020 1
6 29 0 1020 1
5 6 1 1020 1
5 6 0 1020 1
98 104 1 1020 1
98 104 0 1020 1
57 9 1 1020 1
57 9 0 1020 1
80 1 1 1020 1
80 1 0 1020 1
31 32 1 1021 1
31 32 0 1021 1
60 4 1 1021 1
60 4 0 1021 1
48 45 1 1021 1
48 45 0 1021 1
61 78 1 1021 1
61 78 0 1021 1
37 108 1 1021 1
37 108 0 1021 1
22 79 1 1021 1
22 79 0 1021 1
4 18 1 1022 1
4 18 0 1022 1
28 96 1 1024 1
28 96 0 1024 1
100 161 0 1025 1
42 15 1 1025 1
42 15 0 1025 1
49 82 1 1025 1
49 82 0 1025 1
53 47 1 1025 1
53 47 0 1025 1
4 18 1 1025 1
4 18 0 1025 1
13 6 1 1026 1
13 6 0 1026 1
99 115 1 1026 1
99 115 0 1026 1
71 58 1 1027 1
71 58 0 1027 1
88 61 1 1028 1
88 61 0 1028 1
44 52 1 1028 1
44 52 0 1028 1
97 10 1 1028 1
97 10 0 1028 1
49 28 1 1028 1
49 28 0 1028 1
79 56 1 1029 1
79 56 0 1029 1
18 54 1 1029 1
18 54 0 1029 1
88 78 1 1029 1
88 78 0 1029 1
35 5 1 1030 1
35 5 0 1030 1
46 33 1 1030 1
46 33 0 1030 1
54 4 1 1030 1
54 4 0 1030 1
93 169 1 1030 0
47 0 1 1031 1
47 0 0 1031 1
94 73 1 1031 1
94 73 0 1031 1
70 6 1 1031 1
70 6 0 1031 1
66 19 1 1031 1
66 19 0 1031 1
45 42 1 1031 1
45 42 0 1031 1
66 73 1 1031 1
66 73 0 1031 1
58 74 1 1032 1
58 74 0 1032 1
71 58 1 1032 1
71 58 0 1032 1
44 49 1 1032 1
44 49 0 1032 1
30 30 1 1033 1
30 30 0 1033 1
60 168 1 1033 0
40 6 1 1034 1
40 6 0 1034 1
30 6 1 1034 1
30 6 0 1034 1
25 60 1 1035 1
25 60 0 1035 1
23 2 1 1035 1
23 2 0 1035 1
50 87 1 1035 1
50 87 0 1035 1
78 15 1 1035 1
78 15 0 1035 1
22 6 1 1035 1
22 6 0 1035 1
35 5 1 1035 1
35 5 0 1035 1
46 29 1 1035 1
46 29 0 1035 1
70 1 1 1035 1
70 1 0 1035 1
30 6 1 1035 1
30 6 0 1035 1
67 2 1 1036 1
67 2 0 1036 1
99 126 1 1036 1
99 126 0 1036 1
22 6 1 1036 1
22 6 0 1036 1
19 69 1 1037 1
19 69 0 1037 1
48 45 1 1037 1
48 45 0 1037 1
49 28 1 1037 1
49 28 0 1037 1
73 57 1 1038 1
73 57 0 1038 1
38 14 1 1038 1
38 14 0 1038 1
40 1 1 1038 1
40 1 0 1038 1
73 23 1 1039 1
73 23 0 1039 1
43 31 1 1040 1
43 31 0 1040 1
14 35 1 1040 1
14 35 0 1040 1
38 14 1 1040 1
38 14 0 1040 1
83 46 1 1041 1
83 46 0 1041 1
26 25 1 1041 1
26 25 0 1041 1
70 1 1 1041 1
70 1 0 1041 1
26 88 1 1041 1
26 88 0 1041 1
76 47 1 1042 1
76 47 0 1042 1
21 47 1 1042 1
21 47 0 1042 1
63 4 1 1042 1
63 4 0 1042 1
21 151 1 1042 1
21 151 0 1042 1
12 67 1 1043 1
12 67 0 1043 1
57 9 1 1043 1
57 9 0 1043 1
40 1 1 1043 1
40 1 0 1043 1
1 167 0 1043 1
2 60 1 1044 1
2 60 0 1044 1
8 53 1 1044 1
8 53 0 1044 1
41 82 1 1045 1
41 82 0 1045 1
90 4 1 1045 1
90 4 0 1045 1
87 51 1 1045 1
87 51 0 1045 1
24 6 1 1045 1
24 6 0 1045 1
77 4 1 1045 1
77 4 0 1045 1
31 43 1 1045 1
31 43 0 1045 1
100 17 1 1045 1
100 17 0 1045 1
53 33 1 1045 1
53 33 0 1045 1
83 46 1 1045 1
83 46 0 1045 1
26 88 1 1045 1
26 88 0 1045 1
21 151 1 1045 1
21 151 0 1045 1
1 39 1 1045 1
1 39 0 1045 1
8 53 1 1045 1
8 53 0 1045 1
41 66 1 1045 1
41 66 0 1045 1
90 6 1 1045 1
90 6 0 1045 1
31 20 1 1045 1
31 20 0 1045 1
84 9 1 1046 1
84 9 0 1046 1
5 24 1 1046 1
5 24 0 1046 1
79 51 1 1046 1
79 51 0 1046 1
32 29 1 1047 1
32 29 0 1047 1
27 82 1 1047 1
27 82 0 1047 1
14 35 1 1047 1
14 35 0 1047 1
31 20 1 1047 1
31 20 0 1047 1
84 25 1 1047 1
84 25 0 1047 1
5 24 1 1047 1
5 24 0 1047 1
7 72 1 1048 1
7 72 0 1048 1
10 1 1 1048 1
10 1 0 1048 1
65 9 1 1048 1
65 9 0 1048 1
87 51 1 1048 1
87 51 0 1048 1
41 66 1 1048 1
41 66 0 1048 1
10 33 1 1048 1
10 33 0 1048 1
85 37 1 1049 1
85 37 0 1049 1
37 108 1 1049 1
37 108 0 1049 1
54 109 1 1049 1
54 109 0 1049 1
25 60 1 1049 1
25 60 0 1049 1
88 78 1 1050 1
88 78 0 1050 1
23 6 1 1050 1
23 6 0 1050 1
50 87 1 1050 1
50 87 0 1050 1
78 68 1 1050 1
78 68 0 1050 1
63 4 1 1050 1
63 4 0 1050 1
90 6 1 1050 1
90 6 0 1050 1
79 51 1 1050 1
79 51 0 1050 1
32 29 1 1050 1
32 29 0 1050 1
10 33 1 1050 1
10 33 0 1050 1
85 38 1 1050 1
85 38 0 1050 1
18 33 1 1051 1
18 33 0 1051 1
45 29 1 1051 1
45 29 0 1051 1
18 33 1 1052 1
18 33 0 1052 1
11 59 1 1053 1
11 59 0 1053 1
20 61 1 1054 1
20 61 0 1054 1
86 60 1 1054 1
86 60 0 1054 1
17 28 1 1054 1
17 28 0 1054 1
30 42 1 1054 1
30 42 0 1054 1
73 23 1 1054 1
73 23 0 1054 1
100 122 1 1054 1
100 122 0 1054 1
11 32 1 1054 1
11 32 0 1054 1
47 0 1 1055 1
47 0 0 1055 1
43 160 1 1055 0
54 109 1 1055 1
54 109 0 1055 1
85 38 1 1055 1
85 38 0 1055 1
20 78 1 1055 1
20 78 0 1055 1
44 32 1 1056 1
44 32 0 1056 1
52 1 1 1057 1
52 1 0 1057 1
96 18 1 1057 1
96 18 0 1057 1
48 29 1 1057 1
48 29 0 1057 1
77 168 1 1057 0
44 32 1 1057 1
44 32 0 1057 1
33 28 1 1058 1
33 28 0 1058 1
98 69 1 1058 1
